NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Concord, NH Micro Area",1360,1274,1004,1615,3028,16147,707,5596,66497,1816825,68386,11468,150135,84529,131131,18180,,msa,18180,,2024
"Connersville, IN Micro Area",791,182,135,320,631,2630,228,1483,10905,259275,9672,4082,22850,10776,19033,18220,,msa,18220,,2024
"Cookeville, TN Micro Area",885,1185,1181,1266,3961,18635,2285,6408,65101,1384010,59371,24254,141216,70252,119542,18260,,msa,18260,,2024
"Coos Bay-North Bend, OR Micro Area",1042,756,592,725,1715,8286,987,3174,31905,432625,23678,10275,63668,28121,54713,18300,,msa,18300,,2024
"Corbin, KY Micro Area",772,1142,710,922,3518,17093,3419,8441,64977,1201010,49836,38496,143953,59017,118688,18340,,msa,18340,,2024
"Cordele, GA Micro Area",778,145,110,181,1076,3519,544,2001,9909,151185,7353,4500,19284,8820,15788,18380,,msa,18380,,2024
"Corinth, MS Micro Area",751,276,186,377,862,4657,622,1827,16283,313335,14075,5304,33595,15566,27693,18420,,msa,18420,,2024
"Cornelia, GA Micro Area",974,260,316,313,798,4556,639,2318,19071,513205,18524,6388,45355,21613,38577,18460,,msa,18460,,2024
"Corning, NY Micro Area",894,1000,544,571,2113,10481,862,8446,47665,819980,36959,12562,91180,43902,75101,18500,,msa,18500,,2024
"Corpus Christi, TX Metro Area",1275,5193,4901,6414,14482,64181,4541,31870,200842,4116430,187835,73910,439589,213578,354638,18580,,msa,18580,,2024
"Corsicana, TX Micro Area",1076,499,393,609,816,5820,818,3147,22191,572735,21145,9106,53199,25128,41664,18620,,msa,18620,,2024
"Cortland, NY Micro Area",984,491,439,294,1719,6402,567,1842,20841,463310,20760,5440,42619,24318,38941,18660,,msa,18660,,2024
"Corvallis, OR Metro Area",1410,1153,922,1535,6016,16592,1227,2414,40951,719740,36649,16361,89882,50747,83115,18700,,msa,18700,,2024
"Coshocton, OH Micro Area",765,260,180,246,939,4006,600,1522,16308,357120,14388,6695,36159,16540,29092,18740,,msa,18740,,2024
"Crawfordsville, IN Micro Area",858,274,204,188,518,3078,325,983,16585,388250,17047,3872,36786,19633,30710,18820,,msa,18820,,2024
"Crescent City, CA Micro Area",1233,199,279,213,854,2849,203,1708,11230,176625,9024,3204,24745,10936,22236,18860,,msa,18860,,2024
"Crestview-Fort Walton Beach-Destin, FL Metro Area",1633,4057,2812,3841,6996,34352,2299,45363,165136,3457120,127731,29810,292527,152414,240886,18880,,msa,18880,,2024
"Crossville, TN Micro Area",839,368,306,281,636,5581,997,3260,31455,479860,20928,9050,63047,24841,54116,18900,,msa,18900,,2024
"Cullman, AL Micro Area",908,548,445,550,1152,8259,1340,4524,39871,1028245,38114,13725,89628,42121,72609,18980,,msa,18980,,2024
"Cumberland, MD-WV Micro Area",806,757,367,678,1861,10134,1943,6727,45229,818245,34014,13968,87235,40218,78817,19060,,msa,19060,,2024
"Dallas-Fort Worth-Arlington, TX Metro Area",1614,107912,84661,112994,272347,1153805,49878,205006,3096731,92503445,3313866,825217,7885623,4303401,6225365,19100,,msa,19100,,2024
"Dalton, GA Metro Area",938,975,953,1645,2764,16144,1572,3967,56047,1505035,63588,20992,142677,71210,113185,19140,,msa,19140,,2024
"Danville, IL Micro Area",838,754,424,746,1813,8955,877,4243,34327,541905,27023,12217,69149,32313,57428,19180,,msa,19180,,2024
"Danville, KY Micro Area",748,444,355,338,1417,6148,640,2198,23948,507415,19941,8296,52038,24069,44123,19220,,msa,19220,,2024
"Danville, VA Micro Area",845,1129,605,1157,3534,15295,1233,7733,51819,927360,37978,18533,99115,44317,84201,19260,,msa,19260,,2024
"Daphne-Fairhope-Foley, AL Metro Area",1277,1676,1592,1759,4310,22077,2295,33684,132258,2681790,99432,24573,243473,118112,200551,19300,,msa,19300,,2024
"Davenport-Moline-Rock Island, IA-IL Metro Area",941,3570,2782,3316,9728,45818,4213,13089,174791,3368915,163216,46545,371144,193490,305537,19340,,msa,19340,,2024
"Dayton-Kettering-Beavercreek, OH Metro Area",1039,9981,7296,8922,25419,120585,6951,28069,372460,7500465,341458,104150,790745,416767,657470,19430,,msa,19430,,2024
"Decatur, AL Metro Area",847,1269,639,1186,2843,15894,2436,6641,69308,1670660,64203,20826,154942,72399,125640,19460,,msa,19460,,2024
"Decatur, IL Metro Area",847,965,558,859,2170,12975,1693,6162,49630,769085,39588,14834,98936,47274,81311,19500,,msa,19500,,2024
"Decatur, IN Micro Area",833,176,73,186,353,2052,145,907,13308,349320,14211,3982,35693,15971,26103,19540,,msa,19540,,2024
"Defiance, OH Micro Area",846,134,38,205,501,3175,315,1238,16565,339620,17125,3949,37681,19435,30705,19580,,msa,19580,,2024
"Del Rio, TX Micro Area",994,230,329,360,1111,5202,549,1901,18711,365475,19088,7625,46005,21725,35858,19620,,msa,19620,,2024
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",1500,6120,5335,7625,19911,72565,5677,48580,343043,7076680,257637,79021,687924,322018,599281,19660,,msa,19660,,2024
"Deming, NM Micro Area",650,305,184,91,480,2686,568,2398,11621,148635,7762,7185,25139,8912,19849,19700,,msa,19700,,2024
"Denver-Aurora-Centennial, CO Metro Area",1874,43952,29758,41142,104074,439123,15990,68427,1290063,33969635,1256847,248130,2970410,1758223,2447278,19740,,msa,19740,,2024
"DeRidder, LA Micro Area",898,212,106,189,290,2087,320,2379,16126,464385,13988,5094,35510,15912,28436,19760,,msa,19760,,2024
"Des Moines-West Des Moines, IA Metro Area",1150,8834,6206,6709,16532,90063,4053,19554,314368,6727745,321011,65611,717783,406262,572161,19780,,msa,19780,,2024
"Detroit Lakes, MN Micro Area",920,325,67,258,681,3287,416,5595,20005,313030,14456,4476,34696,17191,28208,19810,,msa,19810,,2024
"Detroit-Warren-Dearborn, MI Metro Area",1207,42874,29747,38301,128151,509448,39021,157341,1926157,44472825,1707586,589816,4333976,2214051,3542386,19820,,msa,19820,,2024
"Dickinson, ND Micro Area",954,212,194,438,829,4989,558,2633,18148,325055,17519,4331,37491,19965,29096,19860,,msa,19860,,2024
"Dixon, IL Micro Area",894,385,210,207,561,3516,296,1658,14995,341445,13888,3711,31387,15690,28148,19940,,msa,19940,,2024
"Dodge City, KS Micro Area",1010,228,316,126,488,4425,297,947,12743,203210,15971,4622,33089,17780,25161,19980,,msa,19980,,2024
"Dothan, AL Metro Area",910,1665,897,1437,3789,19457,2306,10946,71957,1468120,62499,27021,150942,69657,122198,20020,,msa,20020,,2024
"Douglas, GA Micro Area",688,471,308,533,966,6652,1693,2454,21025,383015,19538,11248,47938,21923,40238,20060,,msa,20060,,2024
"Dover, DE Metro Area",1354,1785,1473,1974,4512,19616,1070,4901,76325,2078440,78335,19447,182824,93050,150123,20100,,msa,20100,,2024
"Dublin, GA Micro Area",839,483,441,545,1866,7417,792,3816,25625,567200,22652,12944,56701,25571,46615,20140,,msa,20140,,2024
"DuBois, PA Micro Area",791,548,208,429,1370,6984,858,5680,38198,782240,30944,10797,73882,36484,66075,20180,,msa,20180,,2024
"Dubuque, IA Metro Area",959,523,548,659,2886,10927,839,2299,43288,741645,44345,9200,95304,53140,79557,20220,,msa,20220,,2024
"Duluth, MN-WI Metro Area",990,3277,2168,2585,7414,33298,2821,22948,143313,2445370,119772,34305,271117,143082,234256,20260,,msa,20260,,2024
"Dumas, TX Micro Area",939,268,112,127,381,2687,275,1120,8277,165890,9560,3867,21154,10155,15529,20300,,msa,20300,,2024
"Duncan, OK Micro Area",895,215,207,466,928,4499,578,2756,20323,395670,16701,7723,42852,19008,34823,20340,,msa,20340,,2024
"Durango, CO Micro Area",1504,587,455,736,1709,7086,460,4612,28990,479525,23670,6375,54480,30453,47676,20420,,msa,20420,,2024
"Durant, OK Micro Area",960,612,370,617,1033,6656,786,2383,20780,380365,18635,7793,47022,22148,38026,20460,,msa,20460,,2024
"Durham-Chapel Hill, NC Metro Area",1466,8836,6176,7336,22718,93921,5478,22122,270378,5600145,232103,69627,576250,320898,497657,20500,,msa,20500,,2024
"Dyersburg, TN Micro Area",782,337,323,395,1034,5633,647,1542,16311,299630,15136,5862,35931,16830,28701,20540,,msa,20540,,2024
"Eagle Pass, TX Metro Area",859,516,423,369,822,5329,790,2365,20445,455220,20861,13119,57580,24434,42023,20580,,msa,20580,,2024
"Easton, MD Micro Area",1256,301,304,285,1011,4096,407,3287,19720,353630,14295,3494,37467,17948,31817,20660,,msa,20660,,2024
"East Stroudsburg, PA Micro Area",1393,977,704,1144,3486,12101,1025,18395,79607,2591835,68023,17564,164433,84295,139990,20700,,msa,20700,,2024
"Eau Claire, WI Metro Area",1033,2008,1354,1536,4499,24440,1028,4437,76302,1578240,79652,18737,167374,95312,142645,20740,,msa,20740,,2024
"Edwards, CO Micro Area",2019,623,629,1052,2195,7513,555,11857,33915,596615,26907,4760,54783,33079,45032,20780,,msa,20780,,2024
"Effingham, IL Micro Area",743,238,104,324,453,3697,397,2011,20139,389355,20100,4367,44215,23312,35520,20820,,msa,20820,,2024
"El Campo, TX Micro Area",1046,304,197,833,593,4408,497,1821,17711,454730,17666,5589,41070,19948,32750,20900,,msa,20900,,2024
"El Centro, CA Metro Area",1056,1905,1581,1538,5610,21434,1381,8400,58044,1247890,56531,33819,173150,71522,134835,20940,,msa,20940,,2024
"El Dorado, AR Micro Area",847,303,118,342,855,4097,456,3647,18649,296680,14744,7286,37270,16966,30183,20980,,msa,20980,,2024
"Elizabeth City, NC Micro Area",1170,254,388,671,1160,5132,196,1936,17721,459230,16408,4224,38261,19526,33083,21020,,msa,21020,,2024
"Elizabethtown, KY Metro Area",964,1419,622,1141,3067,17937,1180,4063,54681,1203860,52174,16903,123945,61981,99640,21060,,msa,21060,,2024
"Elk City, OK Micro Area",904,253,162,201,466,2634,408,1949,10137,123935,7668,4163,19202,8863,17748,21120,,msa,21120,,2024
"Elkhart-Goshen, IN Metro Area",1047,1563,1134,1436,4727,20560,2052,8184,80493,1829810,91646,25311,204191,102139,157016,21140,,msa,21140,,2024
"Elkins, WV Micro Area",821,199,158,169,424,2671,561,2394,13072,207305,9841,4018,25254,11781,23086,21180,,msa,21180,,2024
"Elko, NV Micro Area",1158,351,401,469,696,5729,639,2904,23153,740695,25351,5624,54767,28347,42741,21220,,msa,21220,,2024
"Ellensburg, WA Micro Area",1341,754,474,632,2227,7699,652,4681,24674,453070,19447,6527,45392,24677,40168,21260,,msa,21260,,2024
"Elmira, NY Metro Area",1059,732,558,761,3269,11130,809,3990,39252,651890,32339,12857,78810,38530,67064,21300,,msa,21300,,2024
"El Paso, TX Metro Area",1079,9374,7980,10656,25450,107403,7520,24225,324704,8530145,353835,161105,859648,420836,673147,21340,,msa,21340,,2024
"Emporia, KS Micro Area",817,358,248,516,1108,5986,450,1787,16415,254220,16732,4766,33612,19102,28012,21380,,msa,21380,,2024
"Enid, OK Metro Area",919,633,529,667,1307,8131,699,3911,27804,479735,27217,7534,60038,30974,47828,21420,,msa,21420,,2024
"Enterprise, AL Micro Area",1018,339,150,269,1132,5821,962,3672,24656,507020,22063,9033,54052,24733,43348,21460,,msa,21460,,2024
"Erie, PA Metro Area",904,2506,1844,2937,8872,35311,2448,9524,120111,2159025,110024,38291,255825,129657,220125,21500,,msa,21500,,2024
"Escanaba, MI Micro Area",692,126,225,139,557,2873,306,3874,19845,254160,13982,4579,36162,15743,30761,21540,,msa,21540,,2024
"Espanola, NM Micro Area",740,116,193,180,370,3130,631,4215,19862,427415,14183,7263,39823,17007,32057,21580,,msa,21580,,2024
"Eufaula, AL-GA Micro Area",691,216,139,76,415,3067,690,3334,13529,227910,8454,4970,23847,10068,22303,21640,,msa,21640,,2024
"Eugene-Springfield, OR Metro Area",1355,5212,3580,6578,18187,64671,3568,9343,169788,3079095,152079,57613,375499,195863,325423,21660,,msa,21660,,2024
"Eureka-Arcata, CA Micro Area",1287,1501,1752,2838,7231,23869,1689,7961,62883,933135,49024,24587,131689,63959,112461,21700,,msa,21700,,2024
"Evanston, WY-UT Micro Area",891,245,22,96,185,1946,155,3635,12274,205795,10003,1964,22952,11369,17672,21740,,msa,21740,,2024
"Evansville, IN Metro Area",986,2502,1799,2737,7629,33658,2077,9348,123314,2542850,121862,31846,263004,138451,217910,21780,,msa,21780,,2024
"Fairbanks-College, AK Metro Area",1459,1169,800,1471,2548,13935,890,6321,42680,863010,45028,5619,91697,51385,74981,21820,,msa,21820,,2024
"Fairmont, MN Micro Area",761,302,326,186,412,2749,338,890,9729,144760,8574,2564,19529,9900,15739,21860,,msa,21860,,2024
"Fairmont, WV Micro Area",932,669,228,185,972,5442,745,2937,26276,580550,22589,7395,54526,27163,45968,21900,,msa,21900,,2024
"Fallon, NV Micro Area",1319,387,129,187,427,2866,234,1492,11008,258305,10740,2053,25210,12386,20677,21980,,msa,21980,,2024
"Fargo, ND-MN Metro Area",967,3903,2736,3947,9514,49340,1810,6210,116597,2294685,129703,28945,250150,152510,205912,22020,,msa,22020,,2024
"Faribault-Northfield, MN Micro Area",1083,387,344,520,1059,5575,399,1802,25295,636350,29158,6157,60338,35425,55065,22060,,msa,22060,,2024
"Farmington, MO Micro Area",794,520,620,584,1180,7891,677,4129,28945,641535,24749,9814,61571,28493,54813,22100,,msa,22100,,2024
"Farmington, NM Metro Area",956,751,511,899,2254,12019,1615,6523,48255,1031140,42626,27595,119577,50349,94846,22140,,msa,22140,,2024
"Fayetteville, NC Metro Area",1212,5226,4221,6670,14189,63635,5093,15703,164719,3718000,165120,62627,373796,193769,302895,22180,,msa,22180,,2024
"Fayetteville, TN Micro Area",857,146,367,251,525,3590,452,1442,16291,459840,14928,4585,35408,16982,28952,22190,,msa,22190,,2024
"Fayetteville-Springdale-Rogers, AR Metro Area",1157,6444,4679,5551,12670,81374,6367,20342,235908,5317805,246258,61183,564735,297639,452768,22220,,msa,22220,,2024
"Fergus Falls, MN Micro Area",868,383,209,389,902,5161,730,11541,36698,516805,24961,5187,59440,29701,48848,22260,,msa,22260,,2024
"Findlay, OH Micro Area",979,517,542,488,1671,9235,464,2305,33920,601615,33364,7259,73017,38743,60452,22300,,msa,22300,,2024
"Fitzgerald, GA Micro Area",688,195,28,63,584,2601,463,1059,8141,112155,6690,4207,16725,7398,13435,22340,,msa,22340,,2024
"Flagstaff, AZ Metro Area",1473,1814,1477,1711,5748,22209,1392,15527,70645,1156135,60009,22229,132531,74732,119681,22380,,msa,22380,,2024
"Flint, MI Metro Area",989,3729,3243,4069,12695,48971,3823,16569,183903,4152550,154243,65374,398506,189680,324071,22420,,msa,22420,,2024
"Florence, SC Metro Area",934,1376,1343,2500,6419,26199,4001,13436,91853,1739905,78587,37966,195466,92067,159129,22500,,msa,22500,,2024
"Florence-Muscle Shoals, AL Metro Area",853,1212,619,1145,3295,19189,2968,9417,72976,1586830,64443,21247,150170,73765,126226,22520,,msa,22520,,2024
"Fond du Lac, WI Metro Area",960,1061,659,1238,1987,12664,653,2851,46094,1003895,47396,9313,100827,54623,84957,22540,,msa,22540,,2024
"Forest City, NC Micro Area",783,493,342,419,1427,6958,1232,6133,32775,636380,24371,10665,63670,29343,53451,22580,,msa,22580,,2024
"Forrest City, AR Micro Area",779,343,113,209,1008,3464,418,1787,9570,165395,7195,5553,19503,8421,18169,22620,,msa,22620,,2024
"Fort Collins-Loveland, CO Metro Area",1716,5519,3744,5051,14917,55495,2747,10458,164690,3553940,151960,39999,357262,206626,309052,22660,,msa,22660,,2024
"Fort Dodge, IA Micro Area",785,382,131,431,734,4560,386,1707,17082,337900,16726,4383,34094,18803,30201,22700,,msa,22700,,2024
"Fort Leonard Wood, MO Micro Area",1112,421,427,315,789,6545,845,2580,19431,458465,23453,5498,43391,30148,43154,22780,,msa,22780,,2024
"Fort Madison, IA Micro Area",835,540,183,149,576,3389,447,1471,15794,277270,13621,4130,31541,15401,26643,22800,,msa,22800,,2024
"Fort Morgan, CO Micro Area",1025,240,307,138,932,3616,465,735,11804,286885,12314,4164,29061,14723,22865,22820,,msa,22820,,2024
"Fort Payne, AL Micro Area",693,402,229,327,946,5691,1398,4782,30963,703765,28431,15894,71091,31641,56846,22840,,msa,22840,,2024
"Fort Smith, AR-OK Metro Area",866,1998,1446,2698,5598,30387,2601,10466,101458,1974365,91680,37015,226346,105076,181656,22900,,msa,22900,,2024
"Fort Wayne, IN Metro Area",1003,4429,2906,4378,11384,54108,3402,11244,193389,4436075,200563,53665,447882,234799,354430,23060,,msa,23060,,2024
"Frankfort, IN Micro Area",920,452,42,214,429,3225,232,1021,13517,323070,14884,3156,32043,16480,25296,23140,,msa,23140,,2024
"Frankfort, KY Micro Area",953,702,594,823,2076,10233,714,2118,34489,728395,31032,9605,74320,38100,61720,23180,,msa,23180,,2024
"Franklin, KY Micro Area",1012,207,120,125,597,2674,315,602,8627,180120,8567,3031,19493,9588,15799,23190,,msa,23190,,2024
"Fredericksburg, TX Micro Area",1340,234,292,270,474,2889,521,2860,14373,229915,10499,2503,27121,12523,22825,23240,,msa,23240,,2024
"Freeport, IL Micro Area",798,668,278,336,916,5632,558,1972,21330,379295,18349,5991,43013,21627,35662,23300,,msa,23300,,2024
"Fremont, NE Micro Area",1060,255,197,223,928,5018,273,1557,16725,327335,17452,4000,36284,19198,28924,23340,,msa,23340,,2024
"Fremont, OH Micro Area",783,453,324,430,1301,6564,697,1815,26501,519700,25075,8662,57735,28059,47707,23380,,msa,23380,,2024
"Fresno, CA Metro Area",1392,13971,9463,14484,44793,159097,10454,25828,395909,10374500,431773,212586,1153390,543507,890960,23420,,msa,23420,,2024
"Gadsden, AL Metro Area",847,781,351,801,2324,10283,1492,8192,47603,1046710,40988,17227,101715,45922,83147,23460,,msa,23460,,2024
"Gaffney, SC Micro Area",869,435,297,439,1057,5773,896,3087,25150,560455,22322,10223,55512,25530,45281,23500,,msa,23500,,2024
"Gainesville, FL Metro Area",1295,4130,3552,5951,19128,58066,5337,14567,157066,3237510,138892,66650,331164,170457,292822,23540,,msa,23540,,2024
"Gainesville, GA Metro Area",1341,1936,2125,1966,5332,23130,1706,7375,80926,2456495,89857,24796,210143,107035,168392,23580,,msa,23580,,2024
"Gainesville, TX Micro Area",1047,228,499,286,796,4655,461,1416,17944,488005,18980,5737,42401,21765,34263,23620,,msa,23620,,2024
"Galesburg, IL Micro Area",788,677,390,442,1470,6120,407,2786,23758,399770,19560,6599,45294,22279,40263,23660,,msa,23660,,2024
"Gallipolis, OH Micro Area",813,102,191,147,489,2942,653,1850,13464,270380,10645,4676,28438,12156,23055,23680,,msa,23680,,2024
"Gallup, NM Micro Area",859,441,332,498,1071,6453,1079,3951,25304,581410,21498,23187,69749,26134,53832,23700,,msa,23700,,2024
"Garden City, KS Micro Area",1048,408,281,186,560,4640,270,1126,14355,259725,17704,4134,37313,19500,28190,23780,,msa,23780,,2024
"Gardnerville Ranchos, NV-CA Micro Area",1592,365,173,535,1214,4609,405,4623,26383,494775,18734,4622,50960,22682,44945,23820,,msa,23820,,2024
"Gettysburg, PA Metro Area",1115,903,458,527,1566,8627,773,2831,43672,1311495,46425,8336,101730,56128,88081,23900,,msa,23900,,2024
"Gillette, WY Micro Area",1009,276,329,343,844,4017,428,2035,20023,468890,22129,4385,46436,24894,35977,23940,,msa,23940,,2024
"Glasgow, KY Micro Area",776,522,349,513,1530,7189,818,2901,25018,493225,20683,11403,54471,23882,43807,23980,,msa,23980,,2024
"Glens Falls, NY Metro Area",1077,1433,494,1238,3286,14116,991,14932,69534,1288850,53571,12960,122308,62829,106424,24020,,msa,24020,,2024
"Gloversville, NY Micro Area",912,643,299,394,1213,6546,395,5333,28199,575450,22693,6764,51509,25736,43282,24100,,msa,24100,,2024
"Goldsboro, NC Metro Area",965,1687,1044,1386,3769,18312,1646,5998,53505,1158395,50506,20075,115809,57486,93902,24140,,msa,24140,,2024
"Granbury, TX Micro Area",1428,358,107,539,927,4807,606,3543,29066,798805,24331,4978,64987,30560,54180,24180,,msa,24180,,2024
"Grand Forks, ND-MN Metro Area",967,1403,1350,1338,4183,18641,818,4933,48588,860995,51886,12526,97834,58035,83290,24220,,msa,24220,,2024
"Grand Island, NE Metro Area",929,1275,437,1042,1659,10464,747,1765,32061,663205,35584,9599,75660,39697,58535,24260,,msa,24260,,2024
"Grand Junction, CO Metro Area",1182,1390,1067,1429,4111,18123,1713,4139,69969,1202745,63707,16561,154440,79435,130415,24300,,msa,24300,,2024
"Grand Rapids, MN Micro Area",988,355,248,161,889,3145,300,7138,25679,412840,17145,5403,44125,20611,37325,24330,,msa,24330,,2024
"Grand Rapids-Wyoming-Kentwood, MI Metro Area",1202,10019,7851,9153,24601,111780,6085,27212,467528,11185500,509570,109944,1134584,616345,927493,24340,,msa,24340,,2024
"Grants Pass, OR Metro Area",1194,1012,561,1001,2863,10382,661,2788,39503,626935,29217,13581,87095,36460,73393,24420,,msa,24420,,2024
"Great Bend, KS Micro Area",761,309,177,238,481,3616,433,2003,12383,164225,10774,3787,24591,12424,19743,24460,,msa,24460,,2024
"Great Falls, MT Metro Area",939,1247,701,643,2008,11207,827,3882,39497,619030,37497,10763,82433,42741,67999,24500,,msa,24500,,2024
"Greeley, CO Metro Area",1539,2795,2443,2815,7454,29797,1850,5350,129637,4238915,151843,32991,344481,189304,271306,24540,,msa,24540,,2024
"Green Bay, WI Metro Area",1010,3910,2400,2645,7125,41375,1999,12831,148932,3108800,149060,28650,323391,177512,265794,24580,,msa,24580,,2024
"Greencastle, IN Micro Area",884,363,412,534,282,3479,311,1126,15268,402470,14615,2846,32749,17477,31003,24600,,msa,24600,,2024
"Greeneville, TN Micro Area",737,349,379,448,978,6501,1388,4297,32697,695445,26756,10712,69746,31713,59840,24620,,msa,24620,,2024
"Greenfield, MA Micro Area",1177,773,829,899,2508,9427,698,2958,34528,713475,29955,8472,69876,37877,60698,24640,,msa,24640,,2024
"Greensboro-High Point, NC Metro Area",1093,10279,8443,10681,24207,114917,9278,27756,344801,7595505,326997,111874,757779,397343,635170,24660,,msa,24660,,2024
"Greensburg, IN Micro Area",861,201,54,70,480,2561,309,973,11685,278600,11623,2639,25880,13720,20873,24700,,msa,24700,,2024
"Greenville, MS Micro Area",833,757,351,357,1973,6812,781,3754,20867,306245,15618,11088,41927,17475,33228,24740,,msa,24740,,2024
"Greenville, NC Metro Area",993,2804,2561,2496,9212,36189,2429,8105,82638,1606845,72719,33915,170955,90738,144411,24780,,msa,24780,,2024
"Greenville, OH Micro Area",779,476,250,500,957,5884,542,1354,22651,513775,22320,5619,50951,24599,40881,24820,,msa,24820,,2024
"Greenville-Anderson-Greer, SC Metro Area",1150,9987,7769,9108,25804,112590,8729,37441,421283,9812385,398351,121964,935901,482841,773887,24860,,msa,24860,,2024
"Greenwood, MS Micro Area",686,422,163,389,1001,5547,1276,3122,17583,294325,12937,9787,35063,15270,28883,24900,,msa,24900,,2024
"Greenwood, SC Micro Area",886,943,763,714,2147,11333,1940,5862,43508,794805,37097,13674,89755,41370,76146,24940,,msa,24940,,2024
"Grenada, MS Micro Area",804,371,115,351,844,3830,629,3297,15898,262775,12244,7492,30229,13553,24552,24980,,msa,24980,,2024
"Guayama, PR Metro Area",470,531,237,575,1528,8595,2491,6659,35624,511030,18895,32056,64461,21595,56864,25020,,msa,25020,,2024
"Gulfport-Biloxi, MS Metro Area",1097,4129,3168,4506,12343,52788,4850,21894,189841,4392100,170371,64423,413315,201078,336937,25060,,msa,25060,,2024
"Guymon, OK Micro Area",873,133,88,108,498,2292,309,1637,8461,152730,9038,3197,20333,9814,15539,25100,,msa,25100,,2024
"Hagerstown-Martinsburg, MD-WV Metro Area",1159,3198,2146,1921,7212,33288,2539,9033,127214,3825600,126620,34532,293366,151701,243795,25180,,msa,25180,,2024
"Hailey, ID Micro Area",1282,256,16,268,320,3219,549,6050,18681,320650,14717,2264,31186,17870,25904,25200,,msa,25200,,2024
"Hammond, LA Metro Area",1003,985,843,1620,3964,15459,2411,8007,60006,1600590,54124,25394,132393,63523,107130,25220,,msa,25220,,2024
"Hanford-Corcoran, CA Metro Area",1331,1682,1236,1644,4531,20182,1515,2934,46986,1259550,54772,22320,139658,65779,117102,25260,,msa,25260,,2024
"Hannibal, MO Micro Area",799,257,188,298,673,4051,469,2680,17973,293315,15588,5085,37846,17787,30973,25300,,msa,25300,,2024
"Harrisburg-Carlisle, PA Metro Area",1212,5697,4491,6282,15970,78632,4688,13071,259155,5481465,243987,59377,585422,313237,489625,25420,,msa,25420,,2024
"Harrison, AR Micro Area",715,569,202,286,720,5231,958,3016,21558,380225,17238,5500,44481,20390,36521,25460,,msa,25460,,2024
"Harrisonburg, VA Metro Area",1173,1300,681,1240,4599,18587,1227,5171,55217,1217135,59783,19519,127476,70745,112344,25500,,msa,25500,,2024
"Hartford-West Hartford-East Hartford, CT Metro Area",1416,12355,10238,12422,38354,151991,9805,34341,499522,11623605,485006,108744,1114419,628375,955265,25540,,msa,25540,,2024
"Hastings, NE Micro Area",827,485,190,479,1001,4696,297,1456,18515,329825,19578,4490,38933,21460,31898,25580,,msa,25580,,2024
"Hattiesburg, MS Metro Area",1014,1741,1253,2120,3979,21495,3142,6781,66936,1606790,67614,27106,150176,77090,123667,25620,,msa,25620,,2024
"Hays, KS Micro Area",943,512,298,391,1149,4509,218,1036,13287,196130,15211,5039,27466,17009,23611,25700,,msa,25700,,2024
"Heber, UT Micro Area",1992,466,282,413,959,5651,630,14167,42777,706575,32190,3814,79148,42735,61909,25720,,msa,25720,,2024
"Helena, MT Metro Area",1082,864,515,997,1531,10471,816,3634,42667,800005,39967,7491,92211,48708,76856,25740,,msa,25740,,2024
"Hemlock Farms, PA Micro Area",1378,162,80,268,921,3146,305,15915,40177,933740,22083,5888,60014,28889,51802,25770,,msa,25770,,2024
"Henderson, KY Micro Area",778,540,553,593,1170,7798,701,2429,25874,562970,23410,8041,55921,25713,45639,25775,,msa,25775,,2024
"Henderson, NC Micro Area",883,567,416,528,1596,6435,976,3342,19489,409235,15814,8296,41918,19467,33296,25780,,msa,25780,,2024
"Hereford, TX Micro Area",926,189,28,73,370,2008,131,933,6984,134840,8119,3213,18187,8689,13214,25820,,msa,25820,,2024
"Hermiston-Pendleton, OR Micro Area",997,1107,735,535,1777,10433,744,4078,37111,728700,37034,10598,88459,42654,72181,25840,,msa,25840,,2024
"Hermitage, PA Micro Area",843,968,704,1030,2517,12845,1426,4406,50930,907435,41764,13486,102490,49812,91187,25850,,msa,25850,,2024
"Hickory-Lenoir-Morganton, NC Metro Area",869,3435,1396,2695,6150,39124,4681,17518,167096,3751370,155468,48748,360087,178780,303642,25860,,msa,25860,,2024
"Hillsdale, MI Micro Area",832,252,122,152,599,3213,455,3655,21515,436775,18201,6328,44027,21130,37038,25880,,msa,25880,,2024
"Hilo-Kailua, HI Micro Area",1510,1869,1056,1109,4503,19277,2739,16663,90735,2083020,75932,30331,202960,94862,167969,25900,,msa,25900,,2024
"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",1573,1591,1433,2305,5140,22802,2768,22484,117935,2164340,89162,23584,218854,107404,192394,25940,,msa,25940,,2024
"Hinesville, GA Metro Area",1213,1202,1497,1054,2540,13937,1136,4376,34536,887240,35419,13041,82747,41637,64140,25980,,msa,25980,,2024
"Hobbs, NM Micro Area",1101,441,456,419,1428,7111,1438,3733,28403,714675,29274,13366,71522,33479,54518,26020,,msa,26020,,2024
"Holland, MI Micro Area",1100,475,385,424,1081,5750,590,7114,52636,1254410,51860,10091,120505,59883,96886,26090,,msa,26090,,2024
