place_id,place_name,hpi_type,hpi_flavor,yr,avg_index_nsa,quarters_available,NAME,median_income,total_pop,median_age,bachelors_count,masters_count,total_occupied_units,owner_occupied_units,median_home_value,cbsa_code,year,homeownership_rate
29460,"Lakeland-Winter Haven, FL",traditional,all-transactions,2024,426.41,4,"Lakeland-Winter Haven, FL Metro Area",65978,790694,39.5,86729,31509,289425,203945,266500,29460,2024,0.704655783018053
29540,"Lancaster, PA",traditional,all-transactions,2014,167.7775,4,"Lancaster, PA Metro Area",57120,526839,38.3,56043,21696,194503,134904,187300,29540,2014,0.6935831323938448
29540,"Lancaster, PA",traditional,all-transactions,2019,201.91,4,"Lancaster, PA Metro Area",66056,540999,38.6,63009,27216,201620,137217,209400,29540,2019,0.6805723638527924
29540,"Lancaster, PA",traditional,all-transactions,2024,324.3675,4,"Lancaster, PA Metro Area",86959,557931,39.4,78303,33312,212748,148550,301100,29540,2024,0.6982439317878429
29620,"Lansing-East Lansing, MI",traditional,all-transactions,2014,135.2925,4,"Lansing-East Lansing, MI Metro Area",50155,467122,34.8,54435,25262,181936,117966,129700,29620,2014,0.6483928414387476
29620,"Lansing-East Lansing, MI",traditional,all-transactions,2019,177.0725,4,"Lansing-East Lansing, MI Metro Area",57925,546772,36.4,67569,32501,214641,142764,146700,29620,2019,0.6651292157602695
29620,"Lansing-East Lansing, MI",traditional,all-transactions,2024,267.1325,4,"Lansing-East Lansing, MI Metro Area",72550,472669,36.5,68822,31211,194163,129326,216700,29620,2024,0.6660692304919063
29700,"Laredo, TX",traditional,all-transactions,2014,157.3775,4,"Laredo, TX Metro Area",38679,259471,28.1,17128,4990,68502,42848,107400,29700,2014,0.6254999854018861
29700,"Laredo, TX",traditional,all-transactions,2019,189.315,4,"Laredo, TX Metro Area",46475,273526,28.8,20686,6233,74789,46513,125900,29700,2019,0.6219230100683255
29700,"Laredo, TX",traditional,all-transactions,2024,270.905,4,"Laredo, TX Metro Area",63058,269294,30.0,23302,7324,81373,52630,189900,29700,2024,0.6467747287183709
29740,"Las Cruces, NM",traditional,all-transactions,2014,155.5,4,"Las Cruces, NM Metro Area",38426,212942,32.5,20692,10083,74623,48287,137300,29740,2014,0.6470793187087092
29740,"Las Cruces, NM",traditional,all-transactions,2019,178.92000000000002,4,"Las Cruces, NM Metro Area",40973,216069,33.1,21105,10457,77842,49113,147400,29740,2019,0.6309318876698954
29740,"Las Cruces, NM",traditional,all-transactions,2024,285.1525,4,"Las Cruces, NM Metro Area",56848,224266,34.3,25007,14216,84889,55574,220800,29740,2024,0.6546666823734524
29820,"Las Vegas-Henderson-North Las Vegas, NV",traditional,all-transactions,2014,146.29,4,"Las Vegas-Henderson-Paradise, NV Metro Area",52070,2003613,36.1,197268,68120,715415,379677,163100,29820,2014,0.5307087494670926
29820,"Las Vegas-Henderson-North Las Vegas, NV",traditional,all-transactions,2019,232.7625,4,"Las Vegas-Henderson-Paradise, NV Metro Area",59340,2182004,37.3,240892,86429,783524,421252,262700,29820,2019,0.5376376473471138
29820,"Las Vegas-Henderson-North Las Vegas, NV",traditional,all-transactions,2024,366.2575,4,"Las Vegas-Henderson-North Las Vegas, NV Metro Area",76472,2329548,38.5,297729,107764,862518,498384,431000,29820,2024,0.5778244627938199
29940,"Lawrence, KS",traditional,all-transactions,2014,177.1625,4,"Lawrence, KS Metro Area",50732,113703,28.7,17316,9141,43834,22678,181300,29940,2014,0.5173609526851303
29940,"Lawrence, KS",traditional,all-transactions,2019,214.6625,4,"Lawrence, KS Metro Area",59435,120290,29.8,18084,10816,46936,24082,199400,29940,2019,0.5130816430884609
29940,"Lawrence, KS",traditional,all-transactions,2024,322.6775,4,"Lawrence, KS Metro Area",69746,120302,31.6,20569,11908,50406,25246,309400,29940,2024,0.5008530730468596
30020,"Lawton, OK",traditional,all-transactions,2014,151.5575,4,"Lawton, OK Metro Area",46283,131804,31.7,11090,3954,46524,26582,111800,30020,2014,0.5713610179692202
30020,"Lawton, OK",traditional,all-transactions,2019,151.1525,4,"Lawton, OK Metro Area",52076,127620,33.3,10445,5466,45037,24469,121700,30020,2019,0.5433088349579235
30020,"Lawton, OK",traditional,all-transactions,2024,211.47,4,"Lawton, OK Metro Area",60665,127310,34.4,13179,5197,46938,26603,161000,30020,2024,0.5667689292257873
30140,"Lebanon, PA",traditional,all-transactions,2014,166.08,4,"Lebanon, PA Metro Area",56173,135184,41.1,11590,4981,51793,37002,164500,30140,2014,0.7144208676848223
30140,"Lebanon, PA",traditional,all-transactions,2019,187.69,4,"Lebanon, PA Metro Area",60281,139729,41.0,12576,5530,53579,37479,171300,30140,2019,0.6995091360421061
30140,"Lebanon, PA",traditional,all-transactions,2024,299.74,4,"Lebanon, PA Metro Area",78425,144186,41.1,14856,7144,56712,40419,242000,30140,2024,0.7127063055438002
30300,"Lewiston, ID-WA",traditional,all-transactions,2014,190.29250000000002,4,"Lewiston, ID-WA Metro Area",44993,61610,42.5,6124,2062,25564,17517,167100,30300,2014,0.6852214051009232
30300,"Lewiston, ID-WA",traditional,all-transactions,2019,241.9375,4,"Lewiston, ID-WA Metro Area",56430,62638,42.3,6956,1882,25485,18364,193700,30300,2019,0.7205807337649598
30300,"Lewiston, ID-WA",traditional,all-transactions,2024,400.18,4,"Lewiston, ID-WA Metro Area",72475,65164,42.8,8071,2584,26760,19114,331900,30300,2024,0.7142750373692077
30340,"Lewiston-Auburn, ME",traditional,all-transactions,2014,172.7225,4,"Lewiston-Auburn, ME Metro Area",45765,107470,40.4,10077,3520,44391,28461,152800,30340,2014,0.641143475028722
30340,"Lewiston-Auburn, ME",traditional,all-transactions,2019,213.57999999999998,4,"Lewiston-Auburn, ME Metro Area",53509,107602,41.0,11335,3759,45630,29359,158200,30340,2019,0.6434144203374973
30340,"Lewiston-Auburn, ME",traditional,all-transactions,2024,374.9625,4,"Lewiston-Auburn, ME Metro Area",67873,113423,40.5,12701,4566,46953,31865,252800,30340,2024,0.6786573807850403
30460,"Lexington-Fayette, KY",traditional,all-transactions,2014,169.825,4,"Lexington-Fayette, KY Metro Area",49997,483997,35.5,64546,29061,192393,113544,163000,30460,2014,0.5901670019179492
30460,"Lexington-Fayette, KY",traditional,all-transactions,2019,211.7,4,"Lexington-Fayette, KY Metro Area",58685,510647,36.1,71583,34634,202126,119407,182700,30460,2019,0.5907552714643342
30460,"Lexington-Fayette, KY",traditional,all-transactions,2024,337.1125,4,"Lexington-Fayette, KY Metro Area",71966,522560,36.7,83637,40344,216273,128234,281300,30460,2024,0.5929265326693577
30500,"Lexington Park, MD",traditional,all-transactions,2024,300.325,4,"Lexington Park, MD Metro Area",126256,209439,38.6,29042,19320,75901,60232,434100,30500,2024,0.793560032147139
30620,"Lima, OH",traditional,all-transactions,2014,146.325,4,"Lima, OH Metro Area",43648,105562,38.2,6961,3676,40191,27189,106200,30620,2014,0.6764947376278271
30620,"Lima, OH",traditional,all-transactions,2019,175.79500000000002,4,"Lima, OH Metro Area",53131,103175,39.2,7959,3695,40650,27263,118100,30620,2019,0.6706765067650676
30620,"Lima, OH",traditional,all-transactions,2024,271.54,4,"Lima, OH Metro Area",64038,101348,39.7,8371,3796,41295,27952,165300,30620,2024,0.67688582152803
30700,"Lincoln, NE",traditional,all-transactions,2014,163.77,4,"Lincoln, NE Metro Area",52291,310665,33.1,45243,15017,122757,73841,149700,30700,2014,0.6015217054831904
30700,"Lincoln, NE",traditional,all-transactions,2019,211.4075,4,"Lincoln, NE Metro Area",61031,330329,33.7,50172,19911,130924,79078,176600,30700,2019,0.6039992667501757
30700,"Lincoln, NE",traditional,all-transactions,2024,319.195,4,"Lincoln, NE Metro Area",75049,344337,34.5,56919,22658,140914,83953,273500,30700,2024,0.5957747278481911
30780,"Little Rock-North Little Rock-Conway, AR",traditional,all-transactions,2014,165.4375,4,"Little Rock-North Little Rock-Conway, AR Metro Area",49179,716849,36.0,86080,30603,274285,179151,136400,30780,2014,0.6531563884280949
30780,"Little Rock-North Little Rock-Conway, AR",traditional,all-transactions,2019,184.95,4,"Little Rock-North Little Rock-Conway, AR Metro Area",54746,737015,36.9,93094,39291,284127,182060,154600,30780,2019,0.6407697966050393
30780,"Little Rock-North Little Rock-Conway, AR",traditional,all-transactions,2024,272.2825,4,"Little Rock-North Little Rock-Conway, AR Metro Area",67154,758629,37.6,106281,45436,311547,198580,214100,30780,2024,0.6373998144742206
30860,"Logan, UT-ID",traditional,all-transactions,2014,172.84,4,"Logan, UT-ID Metro Area",49915,128807,25.7,14888,4988,39746,26575,185700,30860,2014,0.6686207417098576
30860,"Logan, UT-ID",traditional,all-transactions,2019,245.9775,4,"Logan, UT-ID Metro Area",58809,137629,25.7,17112,5501,42790,27754,234100,30860,2019,0.6486094881981771
30860,"Logan, UT-ID",traditional,all-transactions,2024,420.505,4,"Logan, UT-ID Metro Area",81126,155102,26.8,21156,8824,49371,32142,436800,30860,2024,0.6510299568572644
30980,"Longview, TX",traditional,all-transactions,2014,190.1325,4,"Longview, TX Metro Area",46615,216746,37.2,16947,5495,77524,53035,109300,30980,2014,0.6841107270006708
30980,"Longview, TX",traditional,all-transactions,2019,213.10750000000002,4,"Longview, TX Metro Area",51580,284796,37.6,24789,8332,100968,68938,134000,30980,2019,0.6827707788606291
30980,"Longview, TX",traditional,all-transactions,2024,336.065,4,"Longview, TX Metro Area",66647,291044,38.1,27747,10156,108174,76114,184400,30980,2024,0.703625640172315
31020,"Longview-Kelso, WA",traditional,all-transactions,2014,161.6525,4,"Longview, WA Metro Area",46571,102072,40.7,6951,2967,39765,26290,175200,31020,2014,0.661134163208852
31020,"Longview-Kelso, WA",traditional,all-transactions,2019,255.35,4,"Longview, WA Metro Area",54506,106778,41.3,7906,3544,41952,27719,219300,31020,2019,0.6607313119755912
31020,"Longview-Kelso, WA",traditional,all-transactions,2024,384.825,4,"Longview-Kelso, WA Metro Area",76531,112360,41.5,9404,3630,43943,29876,397500,31020,2024,0.6798807546139317
31140,"Louisville/Jefferson County, KY-IN",traditional,all-transactions,2014,165.9875,4,"Louisville/Jefferson County, KY-IN Metro Area",50386,1253305,38.5,137935,64914,491885,331957,148000,31140,2014,0.6748670929180601
31140,"Louisville/Jefferson County, KY-IN",traditional,all-transactions,2019,208.165,4,"Louisville/Jefferson County, KY-IN Metro Area",59158,1257088,39.0,155154,73038,491443,329631,169500,31140,2019,0.6707410625443846
31140,"Louisville/Jefferson County, KY-IN",traditional,all-transactions,2024,309.2825,4,"Louisville/Jefferson County, KY-IN Metro Area",73863,1372558,39.4,188635,91779,558306,384757,248700,31140,2024,0.689150752454747
31180,"Lubbock, TX",traditional,all-transactions,2014,169.67499999999998,4,"Lubbock, TX Metro Area",45337,298578,30.8,30617,11433,111251,64151,107800,31180,2014,0.5766330190290424
31180,"Lubbock, TX",traditional,all-transactions,2019,202.675,4,"Lubbock, TX Metro Area",51942,316474,31.0,34838,14111,117703,65696,137300,31180,2019,0.55815059938999
31180,"Lubbock, TX",traditional,all-transactions,2024,282.945,4,"Lubbock, TX Metro Area",63629,358708,32.4,41806,17975,140553,80347,202700,31180,2024,0.5716491287983892
31340,"Lynchburg, VA",traditional,all-transactions,2014,174.905,4,"Lynchburg, VA Metro Area",46913,255440,40.1,26604,10622,98815,70396,162000,31340,2014,0.7124019632646865
31340,"Lynchburg, VA",traditional,all-transactions,2019,200.39749999999998,4,"Lynchburg, VA Metro Area",53798,261652,39.9,29777,13861,100912,70843,169100,31340,2019,0.7020275091168543
31340,"Lynchburg, VA",traditional,all-transactions,2024,316.9175,4,"Lynchburg, VA Metro Area",68996,263798,40.0,34863,15458,103401,74033,239700,31340,2024,0.7159795359812767
31420,"Macon-Bibb County, GA",traditional,all-transactions,2014,133.89,4,"Macon, GA Metro Area",39609,231956,37.6,19903,8165,84303,51997,120400,31420,2014,0.6167870657034744
31420,"Macon-Bibb County, GA",traditional,all-transactions,2019,155.575,4,"Macon-Bibb County, GA Metro Area",44332,229504,38.3,20710,9817,86131,52698,122200,31420,2019,0.6118354599389302
31420,"Macon-Bibb County, GA",traditional,all-transactions,2024,247.205,4,"Macon-Bibb County, GA Metro Area",59526,234943,38.6,20658,11863,88590,54816,188300,31420,2024,0.6187605824585167
31540,"Madison, WI",traditional,all-transactions,2014,176.1775,4,"Madison, WI Metro Area",61227,620368,35.8,104717,45313,255724,157870,217500,31540,2014,0.6173452628615226
31540,"Madison, WI",traditional,all-transactions,2019,221.815,4,"Madison, WI Metro Area",72374,653725,36.2,120872,52570,271938,166247,248400,31540,2019,0.6113415557958064
31540,"Madison, WI",traditional,all-transactions,2024,342.6075,4,"Madison, WI Metro Area",88804,691830,37.0,142503,60620,301580,181998,372400,31540,2024,0.603481663240268
31700,"Manchester-Nashua, NH",traditional,all-transactions,2014,206.8775,4,"Manchester-Nashua, NH Metro Area",70906,402776,39.9,62701,27810,154236,103198,245900,31700,2014,0.6690915220830416
31700,"Manchester-Nashua, NH",traditional,all-transactions,2019,263.0325,4,"Manchester-Nashua, NH Metro Area",81460,413035,40.7,70773,31606,161086,106397,274800,31700,2019,0.6604981190171709
31700,"Manchester-Nashua, NH",traditional,all-transactions,2024,439.9875,4,"Manchester-Nashua, NH Metro Area",103545,426378,41.0,78243,39666,168740,113710,421100,31700,2024,0.67387697048714
31740,"Manhattan, KS",traditional,all-transactions,2014,200.9275,4,"Manhattan, KS Metro Area",48097,96816,25.9,12007,5743,34271,17355,166700,31740,2014,0.506404832073765
31740,"Manhattan, KS",traditional,all-transactions,2019,221.3375,4,"Manhattan, KS Metro Area",54141,132928,26.6,15625,7255,47872,23091,182300,31740,2019,0.48234876336898397
31740,"Manhattan, KS",traditional,all-transactions,2024,308.7675,4,"Manhattan, KS Metro Area",65469,133965,27.3,17470,7923,51234,26637,223700,31740,2024,0.5199086544091814
31860,"Mankato, MN",traditional,all-transactions,2014,184.0025,4,"Mankato-North Mankato, MN Metro Area",54112,97643,31.6,12564,3826,37129,25346,163300,31860,2014,0.6826469875299631
31860,"Mankato, MN",traditional,all-transactions,2019,225.88,4,"Mankato, MN Metro Area",60827,100749,33.1,13825,4799,38976,25698,187600,31860,2019,0.6593288177339901
31860,"Mankato, MN",traditional,all-transactions,2024,315.8775,4,"Mankato, MN Metro Area",75808,104282,34.0,14866,4564,40608,26328,268100,31860,2024,0.6483451536643026
31900,"Mansfield, OH",traditional,all-transactions,2014,127.96000000000001,4,"Mansfield, OH Metro Area",42042,122813,41.2,9043,3287,48211,33204,102400,31900,2014,0.6887224907178859
31900,"Mansfield, OH",traditional,all-transactions,2019,163.385,4,"Mansfield, OH Metro Area",49547,121100,41.1,10153,4110,48449,32633,110600,31900,2019,0.6735536337179302
31900,"Mansfield, OH",traditional,all-transactions,2024,274.02750000000003,4,"Mansfield, OH Metro Area",59509,125099,40.9,10053,4333,50111,34036,164800,31900,2024,0.6792121490291553
32580,"McAllen-Edinburg-Mission, TX",traditional,all-transactions,2014,148.35750000000002,4,"McAllen-Edinburg-Mission, TX Metro Area",34952,806447,28.6,52084,14743,221150,150221,78900,32580,2014,0.6792719873389103
32580,"McAllen-Edinburg-Mission, TX",traditional,all-transactions,2019,176.215,4,"McAllen-Edinburg-Mission, TX Metro Area",40014,855176,29.2,63264,20013,238345,162163,87100,32580,2019,0.6803708909354087
32580,"McAllen-Edinburg-Mission, TX",traditional,all-transactions,2024,282.47,4,"McAllen-Edinburg-Mission, TX Metro Area",54338,891977,30.5,72515,25290,270210,182271,140900,32580,2024,0.6745531253469523
32780,"Medford, OR",traditional,all-transactions,2014,196.6,4,"Medford, OR Metro Area",44086,206583,42.7,22643,9844,82977,51817,217200,32780,2014,0.6244742519011293
32780,"Medford, OR",traditional,all-transactions,2019,275.145,4,"Medford, OR Metro Area",53412,216574,42.6,26514,11324,88241,55792,280300,32780,2019,0.6322684466404506
32780,"Medford, OR",traditional,all-transactions,2024,380.5675,4,"Medford, OR Metro Area",73999,222645,42.8,31660,12721,92035,60693,430200,32780,2024,0.6594556418753735
32820,"Memphis, TN-MS-AR",traditional,all-transactions,2014,141.465,4,"Memphis, TN-MS-AR Metro Area",47647,1337014,35.4,145418,56601,489161,303635,133700,32820,2014,0.6207261004045703
32820,"Memphis, TN-MS-AR",traditional,all-transactions,2019,179.99,4,"Memphis, TN-MS-AR Metro Area",53209,1339623,36.3,152962,69189,497232,297553,152200,32820,2019,0.5984188467355279
32820,"Memphis, TN-MS-AR",traditional,all-transactions,2024,272.97249999999997,4,"Memphis, TN-MS-AR Metro Area",66401,1341924,36.8,167636,78327,522879,316353,245900,32820,2024,0.6050214294320483
32900,"Merced, CA",traditional,all-transactions,2014,169.1,4,"Merced, CA Metro Area",43066,261609,30.2,12985,4009,76516,40310,152600,32900,2014,0.5268179204349417
32900,"Merced, CA",traditional,all-transactions,2019,246.73,4,"Merced, CA Metro Area",53672,271382,31.1,14630,5301,80008,41795,252700,32900,2019,0.5223852614738527
32900,"Merced, CA",traditional,all-transactions,2024,372.89,4,"Merced, CA Metro Area",65510,290201,31.8,18484,5816,86055,46474,391800,32900,2024,0.540049968043693
33140,"Michigan City-La Porte, IN",traditional,all-transactions,2014,153.18,4,"Michigan City-La Porte, IN Metro Area",47117,111293,39.7,8346,3562,42756,30448,124000,33140,2014,0.7121339695013565
33140,"Michigan City-La Porte, IN",traditional,all-transactions,2019,188.7225,4,"Michigan City-La Porte, IN Metro Area",53658,110154,40.3,9297,3249,43039,31135,132600,33140,2019,0.7234136480866191
33140,"Michigan City-La Porte, IN",traditional,all-transactions,2024,299.5575,4,"Michigan City-La Porte, IN Metro Area",71055,111917,41.1,11975,4581,43633,32614,195500,33140,2024,0.747461783512479
33220,"Midland, MI",traditional,all-transactions,2014,139.0075,4,"Midland, MI Metro Area",52613,83620,40.7,11012,4925,33709,25318,128000,33220,2014,0.7510753804621911
33220,"Midland, MI",traditional,all-transactions,2019,161.3575,4,"Midland, MI Metro Area",62625,83355,41.8,12272,5540,34199,26197,141700,33220,2019,0.766016550191526
33220,"Midland, MI",traditional,all-transactions,2024,253.315,4,"Midland, MI Metro Area",77705,83757,41.8,13117,6366,34993,27322,195400,33220,2024,0.7807847283742463
33260,"Midland, TX",traditional,all-transactions,2014,291.3875,4,"Midland, TX Metro Area",66689,151483,32.5,16618,5002,53172,36063,155400,33260,2014,0.6782329045362221
33260,"Midland, TX",traditional,all-transactions,2019,369.0775,4,"Midland, TX Metro Area",79140,173816,31.7,20891,6335,58692,39396,211000,33260,2019,0.6712328767123288
33260,"Midland, TX",traditional,all-transactions,2024,448.5875,4,"Midland, TX Metro Area",92952,180019,32.9,23935,8286,69624,47289,309400,33260,2024,0.6792054463977939
33340,"Milwaukee-Waukesha, WI",traditional,all-transactions,2014,163.7775,4,"Milwaukee-Waukesha-West Allis, WI Metro Area",53628,1565368,37.2,225465,84077,622201,379054,194700,33340,2014,0.6092147071444758
33340,"Milwaukee-Waukesha, WI",traditional,all-transactions,2019,201.5475,4,"Milwaukee-Waukesha, WI Metro Area",62389,1575223,37.8,245910,96202,631092,379466,213900,33340,2019,0.601284757214479
33340,"Milwaukee-Waukesha, WI",traditional,all-transactions,2024,310.895,4,"Milwaukee-Waukesha, WI Metro Area",78218,1568938,38.7,277001,108983,656436,396385,306400,33340,2024,0.6038440914270393
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",traditional,all-transactions,2014,195.045,4,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",68019,3424786,36.4,591691,209561,1323355,932026,212600,33460,2014,0.704290232023909
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",traditional,all-transactions,2019,251.26,4,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",80421,3573609,37.1,661932,252309,1373979,961214,257000,33460,2019,0.6995842003407621
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",traditional,all-transactions,2024,346.175,4,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",99833,3713668,38.0,746981,290803,1477259,1044794,374000,33460,2024,0.7072517412315646
33500,"Minot, ND",traditional,all-transactions,2014,277.9525,4,"Minot, ND Micro Area",58918,74111,32.5,8020,2270,29150,18744,161300,33500,2014,0.6430188679245283
33500,"Minot, ND",traditional,all-transactions,2019,279.4675,4,"Minot, ND Micro Area",68669,77132,32.4,10317,2715,31821,19762,201800,33500,2019,0.6210364224882939
33500,"Minot, ND",traditional,all-transactions,2024,357.2725,4,"Minot, ND Metro Area",78200,76484,34.2,9908,3389,31781,19954,254000,33500,2024,0.6278594128567383
33540,"Missoula, MT",traditional,all-transactions,2014,221.055,4,"Missoula, MT Metro Area",47029,111011,34.4,18323,6836,45961,27203,237300,33540,2014,0.5918713692043254
33540,"Missoula, MT",traditional,all-transactions,2019,288.5475,4,"Missoula, MT Metro Area",54062,117309,36.0,21073,8070,49313,29040,284000,33540,2019,0.5888913673879099
33540,"Missoula, MT",traditional,all-transactions,2024,523.115,4,"Missoula, MT Metro Area",74989,125631,37.5,24693,10454,54829,32722,466400,33540,2024,0.596800962994036
33660,"Mobile, AL",traditional,all-transactions,2014,157.57,4,"Mobile, AL Metro Area",43844,414045,36.9,37981,13742,154400,102973,124500,33660,2014,0.6669235751295337
33660,"Mobile, AL",traditional,all-transactions,2019,189.79500000000002,4,"Mobile, AL Metro Area",47302,430655,38.1,43782,16774,162241,105804,128900,33660,2019,0.6521409508077489
33660,"Mobile, AL",traditional,all-transactions,2024,294.72249999999997,4,"Mobile, AL Metro Area",58880,412590,38.5,46976,19053,161665,106752,190700,33660,2024,0.660328456994402
33700,"Modesto, CA",traditional,all-transactions,2014,182.51,4,"Modesto, CA Metro Area",49573,522794,33.3,35408,11419,168090,96098,175400,33700,2014,0.5717056338866083
33700,"Modesto, CA",traditional,all-transactions,2019,263.62,4,"Modesto, CA Metro Area",60704,543194,34.1,40630,11755,173898,100576,291600,33700,2019,0.5783620283154493
33700,"Modesto, CA",traditional,all-transactions,2024,386.505,4,"Modesto, CA Metro Area",81468,553990,34.9,47465,15085,177874,108828,450100,33700,2024,0.6118263489886099
33740,"Monroe, LA",traditional,all-transactions,2014,190.20999999999998,4,"Monroe, LA Metro Area",38406,177908,35.3,16269,5904,66444,41540,116000,33740,2014,0.6251881283486846
33740,"Monroe, LA",traditional,all-transactions,2019,210.5925,4,"Monroe, LA Metro Area",40119,203457,36.9,20178,6749,73870,45717,127600,33740,2019,0.6188845268715311
33740,"Monroe, LA",traditional,all-transactions,2024,264.425,4,"Monroe, LA Metro Area",51660,223674,38.0,22615,10039,87006,55646,170300,33740,2024,0.6395650874652323
33780,"Monroe, MI",traditional,all-transactions,2014,136.76749999999998,4,"Monroe, MI Metro Area",54911,150851,41.4,12159,5470,58328,46182,137500,33780,2014,0.7917638184062543
33780,"Monroe, MI",traditional,all-transactions,2019,175.235,4,"Monroe, MI Metro Area",62203,149727,42.6,14257,6023,59929,47778,161700,33780,2019,0.7972434046955564
33780,"Monroe, MI",traditional,all-transactions,2024,255.1125,4,"Monroe, MI Metro Area",77335,155505,42.8,16378,7515,63029,51502,228900,33780,2024,0.8171159307620302
33860,"Montgomery, AL",traditional,all-transactions,2014,137.7225,4,"Montgomery, AL Metro Area",46977,375225,36.1,40796,19122,142351,93587,128500,33860,2014,0.6574383039107559
33860,"Montgomery, AL",traditional,all-transactions,2019,148.865,4,"Montgomery, AL Metro Area",52649,373544,37.4,45345,22033,144883,92867,141600,33860,2019,0.6409792729305716
33860,"Montgomery, AL",traditional,all-transactions,2024,215.285,4,"Montgomery, AL Metro Area",64010,386024,38.0,46875,25479,151438,99054,191900,33860,2024,0.6540894623542308
34060,"Morgantown, WV",traditional,all-transactions,2014,191.575,4,"Morgantown, WV Metro Area",46028,134052,32.7,14136,7114,49467,31155,144900,34060,2014,0.6298138152707866
34060,"Morgantown, WV",traditional,all-transactions,2019,218.4125,4,"Morgantown, WV Metro Area",52332,139157,34.2,16171,10157,51895,32705,170600,34060,2019,0.6302148569226322
34060,"Morgantown, WV",traditional,all-transactions,2024,284.4775,4,"Morgantown, WV Metro Area",64640,141323,35.1,17625,11897,57438,36256,233000,34060,2024,0.6312197499912949
34100,"Morristown, TN",traditional,all-transactions,2014,165.6325,4,"Morristown, TN Metro Area",39822,115029,40.6,7763,3534,44380,31303,123700,34100,2014,0.7053402433528616
34100,"Morristown, TN",traditional,all-transactions,2019,207.4125,4,"Morristown, TN Metro Area",45878,140912,42.6,9697,4040,53569,38600,137900,34100,2019,0.7205659989919543
34100,"Morristown, TN",traditional,all-transactions,2024,377.37,4,"Morristown, TN Metro Area",60553,122533,41.8,10739,4665,47963,34781,218100,34100,2024,0.7251631465921647
34580,"Mount Vernon-Anacortes, WA",traditional,all-transactions,2014,177.6875,4,"Mount Vernon-Anacortes, WA Metro Area",54917,118364,40.6,12539,5430,45309,30395,254900,34580,2014,0.6708380233507691
34580,"Mount Vernon-Anacortes, WA",traditional,all-transactions,2019,275.0375,4,"Mount Vernon-Anacortes, WA Metro Area",67028,125612,41.5,14943,6028,48493,33255,306000,34580,2019,0.6857690800734126
34580,"Mount Vernon-Anacortes, WA",traditional,all-transactions,2024,437.4125,4,"Mount Vernon-Anacortes, WA Metro Area",89263,131328,42.1,17428,8157,52329,36664,545100,34580,2024,0.700644002369623
34620,"Muncie, IN",traditional,all-transactions,2014,136.885,4,"Muncie, IN Metro Area",37900,117441,34.8,9240,5183,46239,29323,88300,34620,2014,0.634161638443738
34620,"Muncie, IN",traditional,all-transactions,2019,161.10500000000002,4,"Muncie, IN Metro Area",43512,115020,35.6,9484,5408,46026,29215,93600,34620,2019,0.6347499239560248
34620,"Muncie, IN",traditional,all-transactions,2024,258.9525,4,"Muncie, IN Metro Area",58127,112280,35.8,10683,5654,46256,30751,139400,34620,2024,0.6648002421307506
34740,"Muskegon-Norton Shores, MI",traditional,all-transactions,2014,141.7875,4,"Muskegon, MI Metro Area",41842,171328,39.0,13657,4988,64889,48481,98600,34740,2014,0.7471374192852409
34740,"Muskegon-Norton Shores, MI",traditional,all-transactions,2019,203.92,4,"Muskegon, MI Metro Area",50854,173297,39.3,16129,5620,65939,49270,117900,34740,2019,0.7472057507696508
34740,"Muskegon-Norton Shores, MI",traditional,all-transactions,2024,354.34000000000003,4,"Muskegon-Norton Shores, MI Metro Area",65024,175961,40.0,18261,6089,67732,52871,198300,34740,2024,0.7805911533691609
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",traditional,all-transactions,2014,167.565,4,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",43681,396187,44.3,45215,17254,164095,116562,163400,34820,2014,0.710332429385417
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",traditional,all-transactions,2019,211.4525,4,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",52660,463987,48.1,57793,24085,187199,139386,189100,34820,2019,0.7445873108296519
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC",traditional,all-transactions,2024,359.92,4,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",66880,383016,48.7,50658,20254,158779,122680,287700,34820,2024,0.772646256746799
34900,"Napa, CA",traditional,all-transactions,2014,250.3825,4,"Napa, CA Metro Area",70925,139253,40.3,20343,6486,49631,29997,439000,34900,2014,0.6044004755092584
34900,"Napa, CA",traditional,all-transactions,2019,337.6575,4,"Napa, CA Metro Area",88596,139623,41.3,22816,7689,48705,31276,635900,34900,2019,0.6421517298018684
34900,"Napa, CA",traditional,all-transactions,2024,446.0825,4,"Napa, CA Metro Area",111471,134869,42.9,25153,9081,49763,31555,869500,34900,2024,0.6341056608323453
34940,"Naples-Marco Island, FL",traditional,all-transactions,2014,219.35750000000002,4,"Naples-Immokalee-Marco Island, FL Metro Area",56250,334474,48.0,47974,20272,126331,92058,258400,34940,2014,0.7287047518028037
