cbsa_code,metric,period,value
11380,inventory,2023,75.4167
11380,inventory,2024,65.6667
11380,inventory,2025,68.25
11380,inventory,2026,78.7143
11380,inventory,2026-07,94.0
11420,inventory,2018,267.5
11420,inventory,2019,243.0
11420,inventory,2020,163.5833
11420,inventory,2021,95.9167
11420,inventory,2022,103.3333
11420,inventory,2023,113.3333
11420,inventory,2024,144.5
11420,inventory,2025,163.0
11420,inventory,2026,130.7143
11420,inventory,2026-07,175.0
11460,inventory,2018,1294.9
11460,inventory,2019,1454.75
11460,inventory,2020,1356.8333
11460,inventory,2021,1072.1667
11460,inventory,2022,787.5833
11460,inventory,2023,640.3333
11460,inventory,2024,644.9167
11460,inventory,2025,748.8333
11460,inventory,2026,761.0
11460,inventory,2026-07,1012.0
11500,inventory,2018,635.4
11500,inventory,2019,511.1667
11500,inventory,2020,438.25
11500,inventory,2021,394.75
11500,inventory,2022,447.4167
11500,inventory,2023,377.0833
11500,inventory,2024,353.3333
11500,inventory,2025,387.1667
11500,inventory,2026,378.5714
11500,inventory,2026-07,375.0
11540,inventory,2018,1194.0
11540,inventory,2019,1128.5833
11540,inventory,2020,969.5833
11540,inventory,2021,844.1667
11540,inventory,2022,621.75
11540,inventory,2023,553.5
11540,inventory,2024,701.25
11540,inventory,2025,639.5
11540,inventory,2026,589.5714
11540,inventory,2026-07,752.0
11580,inventory,2018,121.5
11580,inventory,2019,151.0833
11580,inventory,2020,131.1667
11580,inventory,2021,97.5
11580,inventory,2022,103.0833
11580,inventory,2023,118.0
11580,inventory,2024,162.1667
11580,inventory,2025,155.9167
11580,inventory,2026,161.1429
11580,inventory,2026-07,155.0
11620,inventory,2018,299.4
11620,inventory,2019,245.25
11620,inventory,2020,203.6667
11620,inventory,2021,275.4167
11620,inventory,2022,271.75
11620,inventory,2023,297.75
11620,inventory,2024,338.0833
11620,inventory,2025,345.5833
11620,inventory,2026,394.5714
11620,inventory,2026-07,408.0
11660,inventory,2018,130.1
11660,inventory,2019,103.3333
11660,inventory,2020,81.75
11660,inventory,2021,57.9167
11660,inventory,2022,65.1667
11660,inventory,2023,84.0833
11660,inventory,2024,101.1667
11660,inventory,2025,101.75
11660,inventory,2026,129.8571
11660,inventory,2026-07,146.0
11680,inventory,2018,199.0
11680,inventory,2019,199.4167
11680,inventory,2020,147.5833
11680,inventory,2021,108.25
11680,inventory,2022,117.9167
11680,inventory,2023,135.0
11680,inventory,2024,137.5
11680,inventory,2025,149.0
11680,inventory,2026,156.7143
11680,inventory,2026-07,168.0
11700,inventory,2018,3322.7
11700,inventory,2019,3205.3333
11700,inventory,2020,2396.5
11700,inventory,2021,2268.0833
11700,inventory,2022,2520.6667
11700,inventory,2023,2480.75
11700,inventory,2024,2285.0833
11700,inventory,2025,3104.1667
11700,inventory,2026,3161.1429
11700,inventory,2026-07,3809.0
11740,inventory,2018,196.5
11740,inventory,2019,168.25
11740,inventory,2020,124.0
11740,inventory,2021,107.1667
11740,inventory,2022,99.3333
11740,inventory,2023,90.6667
11740,inventory,2024,90.3333
11740,inventory,2025,107.4167
11740,inventory,2026,109.8571
11740,inventory,2026-07,129.0
11820,inventory,2018,416.1
11820,inventory,2019,367.3333
11820,inventory,2020,281.0833
11820,inventory,2021,178.1667
11820,inventory,2022,202.9167
11820,inventory,2023,216.25
11820,inventory,2024,247.3333
11820,inventory,2025,307.25
11820,inventory,2026,261.7143
11820,inventory,2026-07,342.0
11860,inventory,2018,87.0
11860,inventory,2019,60.0
11860,inventory,2020,47.25
11860,inventory,2021,55.9
11860,inventory,2022,67.75
11860,inventory,2023,57.4167
11860,inventory,2024,50.4167
11860,inventory,2025,45.6667
11860,inventory,2026,51.8571
11860,inventory,2026-07,57.0
11900,inventory,2018,220.4
11900,inventory,2019,223.8333
11900,inventory,2020,196.25
11900,inventory,2021,166.5833
11900,inventory,2022,170.5
11900,inventory,2023,124.8333
11900,inventory,2024,101.1667
11900,inventory,2025,123.6667
11900,inventory,2026,141.7143
11900,inventory,2026-07,176.0
11940,inventory,2018,326.1
11940,inventory,2019,315.0
11940,inventory,2020,244.4167
11940,inventory,2021,288.5
11940,inventory,2022,342.25
11940,inventory,2023,286.4167
11940,inventory,2024,211.25
11940,inventory,2025,251.1667
11940,inventory,2026,282.0
11940,inventory,2026-07,310.0
11980,inventory,2018,678.0
11980,inventory,2019,625.6667
11980,inventory,2020,563.0
11980,inventory,2021,509.8333
11980,inventory,2022,532.1667
11980,inventory,2023,640.4167
11980,inventory,2024,800.8333
11980,inventory,2025,903.4167
11980,inventory,2026,879.7143
11980,inventory,2026-07,980.0
12020,inventory,2018,1058.1
12020,inventory,2019,978.25
12020,inventory,2020,868.3333
12020,inventory,2021,588.8333
12020,inventory,2022,504.9167
12020,inventory,2023,466.75
12020,inventory,2024,566.25
12020,inventory,2025,720.3333
12020,inventory,2026,844.0
12020,inventory,2026-07,958.0
12060,inventory,2018,29049.0
12060,inventory,2019,31577.0833
12060,inventory,2020,27679.75
12060,inventory,2021,21070.6667
12060,inventory,2022,20716.1667
12060,inventory,2023,19411.8333
12060,inventory,2024,24199.0833
12060,inventory,2025,30885.0833
12060,inventory,2026,30732.4286
12060,inventory,2026-07,33913.0
12100,inventory,2018,3024.1
12100,inventory,2019,2886.1667
12100,inventory,2020,2320.4167
12100,inventory,2021,1745.8333
12100,inventory,2022,1365.5
12100,inventory,2023,1082.8333
12100,inventory,2024,1160.0
12100,inventory,2025,1349.25
12100,inventory,2026,1368.0
12100,inventory,2026-07,1528.0
12140,inventory,2018,156.9
12140,inventory,2019,143.0
12140,inventory,2020,109.5
12140,inventory,2021,81.25
12140,inventory,2022,80.8333
12140,inventory,2023,77.5
12140,inventory,2024,89.3333
12140,inventory,2025,109.0833
12140,inventory,2026,96.8571
12140,inventory,2026-07,102.0
12180,inventory,2018,357.5
12180,inventory,2019,337.9167
12180,inventory,2020,259.0833
12180,inventory,2021,183.8333
12180,inventory,2022,167.0833
12180,inventory,2023,126.6667
12180,inventory,2024,123.5833
12180,inventory,2025,143.5
12180,inventory,2026,146.4286
12180,inventory,2026-07,182.0
12220,inventory,2018,1116.9
12220,inventory,2019,1124.3333
12220,inventory,2020,1004.5833
12220,inventory,2021,709.3333
12220,inventory,2022,509.0833
12220,inventory,2023,568.8333
12220,inventory,2024,681.0
12220,inventory,2025,741.0
12220,inventory,2026,809.1429
12220,inventory,2026-07,938.0
12260,inventory,2018,3419.9
12260,inventory,2019,3316.0
12260,inventory,2020,2543.0
12260,inventory,2021,1849.9167
12260,inventory,2022,1713.8333
12260,inventory,2023,1757.3333
12260,inventory,2024,1967.0
12260,inventory,2025,2293.0
12260,inventory,2026,2690.0
12260,inventory,2026-07,2944.0
12300,inventory,2018,795.6
12300,inventory,2019,753.0
12300,inventory,2020,582.25
12300,inventory,2021,401.6667
12300,inventory,2022,340.0
12300,inventory,2023,306.9167
12300,inventory,2024,351.3333
12300,inventory,2025,404.0
12300,inventory,2026,392.7143
12300,inventory,2026-07,516.0
12380,inventory,2018,156.1
12380,inventory,2019,154.9167
12380,inventory,2020,135.5833
12380,inventory,2021,102.4167
12380,inventory,2022,99.6667
12380,inventory,2023,113.6667
12380,inventory,2024,108.25
12380,inventory,2025,118.5
12380,inventory,2026,132.2857
12380,inventory,2026-07,153.0
12420,inventory,2018,9335.2
12420,inventory,2019,8924.1667
12420,inventory,2020,7304.0
12420,inventory,2021,7399.6667
12420,inventory,2022,9292.8333
12420,inventory,2023,10776.0833
12420,inventory,2024,11922.6667
12420,inventory,2025,13593.0
12420,inventory,2026,12980.4286
12420,inventory,2026-07,15228.0
12460,inventory,2018,150.5
12460,inventory,2019,92.4167
12460,inventory,2020,81.0
12460,inventory,2021,67.75
12460,inventory,2022,72.3333
12460,inventory,2023,81.5
12460,inventory,2024,83.0833
12460,inventory,2025,112.5
12460,inventory,2026,101.7143
12460,inventory,2026-07,93.0
12540,inventory,2018,2882.1
12540,inventory,2019,2808.0
12540,inventory,2020,2313.1667
12540,inventory,2021,2030.1667
12540,inventory,2022,2271.5833
12540,inventory,2023,1975.1667
12540,inventory,2024,2203.0
12540,inventory,2025,2817.4167
12540,inventory,2026,2752.7143
12540,inventory,2026-07,2957.0
12580,inventory,2018,13222.9
12580,inventory,2019,12302.8333
12580,inventory,2020,9226.5833
12580,inventory,2021,7686.8333
12580,inventory,2022,6715.75
12580,inventory,2023,5608.75
12580,inventory,2024,6147.0833
12580,inventory,2025,7313.0
12580,inventory,2026,7490.1429
12580,inventory,2026-07,8905.0
12620,inventory,2018,903.5
12620,inventory,2019,989.8333
12620,inventory,2020,722.0
12620,inventory,2021,512.25
12620,inventory,2022,442.0
12620,inventory,2023,377.3333
12620,inventory,2024,478.4167
12620,inventory,2025,550.6667
12620,inventory,2026,592.0
12620,inventory,2026-07,742.0
12660,inventory,2018,482.6
12660,inventory,2019,458.5833
12660,inventory,2020,354.0
12660,inventory,2021,372.5
12660,inventory,2022,316.5833
12660,inventory,2023,239.4167
12660,inventory,2024,197.3333
12660,inventory,2025,225.3333
12660,inventory,2026,227.0
12660,inventory,2026-07,265.0
12700,inventory,2018,2928.2
12700,inventory,2019,3017.9167
12700,inventory,2020,2369.9167
12700,inventory,2021,1282.75
12700,inventory,2022,1150.0833
12700,inventory,2023,1096.8333
12700,inventory,2024,1344.5
12700,inventory,2025,1527.0
12700,inventory,2026,1285.8571
12700,inventory,2026-07,1647.0
12740,inventory,2018,488.0
12740,inventory,2019,479.5833
12740,inventory,2020,357.0833
12740,inventory,2021,184.75
12740,inventory,2022,125.9167
12740,inventory,2023,115.0
12740,inventory,2024,150.3333
12740,inventory,2025,196.3333
12740,inventory,2026,191.0
12740,inventory,2026-07,257.0
12780,inventory,2018,382.7
12780,inventory,2019,334.0833
12780,inventory,2020,218.1667
12780,inventory,2021,170.0833
12780,inventory,2022,184.5833
12780,inventory,2023,178.3333
12780,inventory,2024,177.0833
12780,inventory,2025,223.5833
12780,inventory,2026,241.5714
12780,inventory,2026-07,247.0
12860,inventory,2018,150.3
12860,inventory,2019,143.25
12860,inventory,2020,123.9167
12860,inventory,2021,94.6667
12860,inventory,2022,87.9167
12860,inventory,2023,70.3333
12860,inventory,2024,75.0833
12860,inventory,2025,77.0
12860,inventory,2026,59.4286
12860,inventory,2026-07,84.0
12900,inventory,2018,66.6
12900,inventory,2019,107.6667
12900,inventory,2020,149.0
12900,inventory,2021,274.8333
12900,inventory,2022,368.4167
12900,inventory,2023,327.25
12900,inventory,2024,279.8333
12900,inventory,2025,316.0833
12900,inventory,2026,359.7143
12900,inventory,2026-07,370.0
12940,inventory,2018,5107.3
12940,inventory,2019,5216.4167
12940,inventory,2020,4336.6667
12940,inventory,2021,2824.8333
12940,inventory,2022,2110.25
12940,inventory,2023,2422.1667
12940,inventory,2024,2998.25
12940,inventory,2025,3405.0833
12940,inventory,2026,3474.4286
12940,inventory,2026-07,3630.0
12980,inventory,2018,601.6
12980,inventory,2019,539.75
12980,inventory,2020,403.0833
12980,inventory,2021,359.0833
12980,inventory,2022,376.5833
12980,inventory,2023,322.9167
12980,inventory,2024,342.8333
12980,inventory,2025,366.3333
12980,inventory,2026,372.8571
12980,inventory,2026-07,428.0
13020,inventory,2018,497.2
13020,inventory,2019,448.6667
13020,inventory,2020,328.0
13020,inventory,2021,465.75
13020,inventory,2022,450.0833
13020,inventory,2023,295.8333
13020,inventory,2024,257.8333
13020,inventory,2025,280.3333
13020,inventory,2026,288.5714
13020,inventory,2026-07,354.0
13060,inventory,2018,335.6
13060,inventory,2019,347.6667
13060,inventory,2020,261.9167
13060,inventory,2021,171.3333
13060,inventory,2022,190.9167
13060,inventory,2023,212.75
13060,inventory,2024,238.75
