vintage,cbsa_code,county_fips
2019,32660,47177
2019,32700,20113
2019,32740,42039
2019,32780,41029
2019,32820,05035
2019,32820,28033
2019,32820,28093
2019,32820,28137
2019,32820,28143
2019,32820,47047
2019,32820,47157
2019,32820,47167
2019,32860,55033
2019,32900,06047
2019,32940,28023
2019,32940,28069
2019,32940,28075
2019,33020,29007
2019,33060,40115
2019,33100,12011
2019,33100,12086
2019,33100,12099
2019,33124,12086
2019,33140,18091
2019,33180,21013
2019,33220,26111
2019,33260,48317
2019,33260,48329
2019,33300,13009
2019,33300,13141
2019,33340,55079
2019,33340,55089
2019,33340,55131
2019,33340,55133
2019,33380,22119
2019,33420,48363
2019,33460,27003
2019,33460,27019
2019,33460,27025
2019,33460,27037
2019,33460,27053
2019,33460,27059
2019,33460,27079
2019,33460,27095
2019,33460,27123
2019,33460,27139
2019,33460,27141
2019,33460,27163
2019,33460,27171
2019,33460,55093
2019,33460,55109
2019,33500,38049
2019,33500,38075
2019,33500,38101
2019,33540,30063
2019,33580,46035
2019,33580,46061
2019,33620,29175
2019,33660,01097
2019,33660,01129
2019,33700,06099
2019,33740,22067
2019,33740,22073
2019,33740,22111
2019,33780,26115
2019,33860,01001
2019,33860,01051
2019,33860,01085
2019,33860,01101
2019,33874,42017
2019,33874,42029
2019,33874,42091
2019,33940,08085
2019,33940,08091
2019,33980,37031
2019,34020,22101
2019,34060,54061
2019,34060,54077
2019,34100,47057
2019,34100,47063
2019,34100,47089
2019,34140,16057
2019,34180,53025
2019,34220,13071
2019,34260,05005
2019,34300,16039
2019,34340,37171
2019,34350,54045
2019,34380,26073
2019,34420,48063
2019,34420,48449
2019,34460,21011
2019,34460,21165
2019,34460,21173
2019,34500,17081
2019,34540,39083
2019,34580,53057
2019,34620,18035
2019,34660,21035
2019,34700,19139
2019,34740,26121
2019,34780,40101
2019,34820,37019
2019,34820,45051
2019,34860,48347
2019,34900,06055
2019,34940,12021
2019,34980,47015
2019,34980,47021
2019,34980,47037
2019,34980,47043
2019,34980,47111
2019,34980,47119
2019,34980,47147
2019,34980,47149
2019,34980,47159
2019,34980,47165
2019,34980,47169
2019,34980,47187
2019,34980,47189
2019,35004,36059
2019,35004,36103
2019,35020,22029
2019,35020,28001
2019,35060,22069
2019,35084,34013
2019,35084,34019
2019,35084,34027
2019,35084,34037
2019,35084,34039
2019,35084,42103
2019,35100,37049
2019,35100,37103
2019,35100,37137
2019,35140,45071
2019,35154,34023
2019,35154,34025
2019,35154,34029
2019,35154,34035
2019,35220,18065
2019,35260,42073
2019,35300,09009
2019,35380,22051
2019,35380,22071
2019,35380,22075
2019,35380,22087
2019,35380,22089
2019,35380,22093
2019,35380,22095
2019,35380,22103
2019,35420,39157
2019,35440,41041
2019,35460,47029
2019,35580,27015
2019,35614,34003
2019,35614,34017
2019,35614,34031
2019,35614,36005
2019,35614,36047
2019,35614,36061
2019,35614,36079
2019,35614,36081
2019,35614,36085
2019,35614,36087
2019,35614,36119
2019,35620,34003
2019,35620,34013
2019,35620,34017
2019,35620,34019
2019,35620,34023
2019,35620,34025
2019,35620,34027
2019,35620,34029
2019,35620,34031
2019,35620,34035
2019,35620,34037
2019,35620,34039
2019,35620,36005
2019,35620,36047
2019,35620,36059
2019,35620,36061
2019,35620,36079
2019,35620,36081
2019,35620,36085
2019,35620,36087
2019,35620,36103
2019,35620,36119
2019,35620,42103
2019,35660,26021
2019,35700,04023
2019,35740,31119
2019,35740,31139
2019,35740,31167
2019,35820,31111
2019,35820,31113
2019,35820,31117
2019,35840,12081
2019,35840,12115
2019,35860,18079
2019,35900,37193
2019,35940,39077
2019,35980,09011
2019,36020,53029
2019,36084,06001
2019,36084,06013
2019,36100,12083
2019,36140,34009
2019,36220,48135
2019,36260,49003
2019,36260,49011
2019,36260,49029
2019,36260,49057
2019,36300,36089
2019,36340,42121
2019,36380,12093
2019,36420,40017
2019,36420,40027
2019,36420,40051
2019,36420,40081
2019,36420,40083
2019,36420,40087
2019,36420,40109
2019,36460,36009
2019,36500,53067
2019,36540,19085
2019,36540,19129
2019,36540,19155
2019,36540,31025
2019,36540,31055
2019,36540,31153
2019,36540,31155
2019,36540,31177
2019,36580,36077
2019,36620,16075
2019,36620,41045
2019,36660,22097
2019,36700,45075
2019,36740,12069
2019,36740,12095
2019,36740,12097
2019,36740,12117
2019,36780,55139
2019,36820,19123
2019,36830,53001
2019,36837,17011
2019,36837,17099
2019,36837,17155
2019,36840,20059
2019,36900,19179
2019,36940,27147
2019,36980,21059
2019,36980,21091
2019,36980,21149
2019,37060,28071
2019,37100,06111
2019,37120,01045
2019,37140,17127
2019,37140,21007
2019,37140,21139
2019,37140,21145
2019,37220,32023
2019,37260,12107
2019,37300,48001
2019,37340,12009
2019,37420,48179
2019,37420,48393
2019,37460,12005
2019,37500,05055
2019,37540,47079
2019,37580,48277
2019,37620,54105
2019,37620,54107
2019,37660,20099
2019,37740,04007
2019,37770,48163
2019,37780,48301
2019,37780,48389
2019,37800,19125
2019,37860,12033
2019,37860,12113
2019,37900,17057
2019,37900,17123
2019,37900,17143
2019,37900,17175
2019,37900,17179
2019,37900,17203
2019,37940,18103
2019,37964,42045
2019,37964,42101
2019,37980,10003
2019,37980,24015
2019,37980,34005
2019,37980,34007
2019,37980,34015
2019,37980,34033
2019,37980,42017
2019,37980,42029
2019,37980,42045
2019,37980,42091
2019,37980,42101
2019,38060,04013
2019,38060,04021
2019,38100,28109
2019,38180,46065
2019,38180,46117
2019,38220,05025
2019,38220,05069
2019,38220,05079
2019,38240,37125
2019,38260,20037
2019,38300,42003
2019,38300,42005
2019,38300,42007
2019,38300,42019
2019,38300,42051
2019,38300,42125
2019,38300,42129
2019,38340,25003
2019,38380,48189
2019,38420,55043
2019,38460,36019
2019,38500,18099
2019,38540,16005
2019,38540,16077
2019,38580,39053
2019,38580,54053
2019,38620,40071
2019,38660,72001
2019,38660,72075
2019,38660,72113
2019,38660,72149
2019,38700,17105
2019,38740,29023
2019,38740,29181
2019,38780,35041
2019,38820,53009
2019,38860,23005
2019,38860,23023
2019,38860,23031
2019,38900,41005
2019,38900,41009
2019,38900,41051
2019,38900,41067
2019,38900,41071
2019,38900,53011
2019,38900,53059
2019,38920,48057
2019,38940,12085
2019,38940,12111
2019,39020,39145
2019,39060,42107
2019,39100,36027
2019,39100,36071
2019,39150,04025
2019,39220,49007
2019,39260,41013
2019,39300,25005
2019,39300,44001
2019,39300,44003
2019,39300,44005
2019,39300,44007
2019,39300,44009
2019,39340,49023
2019,39340,49049
2019,39380,08101
2019,39420,53075
2019,39460,12015
2019,39500,17001
2019,39500,29111
2019,39540,55101
2019,39580,37069
2019,39580,37101
2019,39580,37183
2019,39660,46093
2019,39660,46103
2019,39700,48489
2019,39740,42011
2019,39780,06103
2019,39820,06089
2019,39860,27049
2019,39900,32029
2019,39900,32031
2019,39940,16043
2019,39940,16065
2019,39980,18177
2019,40060,51007
2019,40060,51036
2019,40060,51041
2019,40060,51053
2019,40060,51075
2019,40060,51085
2019,40060,51087
2019,40060,51097
2019,40060,51101
2019,40060,51127
2019,40060,51145
2019,40060,51149
2019,40060,51183
2019,40060,51570
2019,40060,51670
2019,40060,51730
2019,40060,51760
2019,40080,21065
2019,40080,21151
2019,40100,48427
2019,40140,06065
2019,40140,06071
2019,40180,56013
2019,40220,51023
2019,40220,51045
2019,40220,51067
2019,40220,51161
2019,40220,51770
2019,40220,51775
2019,40260,37083
2019,40260,37131
2019,40300,17141
2019,40340,27039
2019,40340,27045
2019,40340,27109
2019,40340,27157
2019,40380,36051
2019,40380,36055
2019,40380,36069
2019,40380,36073
2019,40380,36117
2019,40380,36123
2019,40420,17007
2019,40420,17201
2019,40460,37153
2019,40484,33015
2019,40484,33017
2019,40530,48007
2019,40540,56037
2019,40580,37065
2019,40580,37127
2019,40620,29161
2019,40660,13115
2019,40700,41019
2019,40740,35005
2019,40760,35027
2019,40780,05115
2019,40780,05149
2019,40820,22061
2019,40860,50021
2019,40900,06017
2019,40900,06061
2019,40900,06067
2019,40900,06113
2019,40940,04009
2019,40980,26145
2019,41060,27009
2019,41060,27145
2019,41100,49053
2019,41140,20043
2019,41140,29003
2019,41140,29021
2019,41140,29063
2019,41180,17005
2019,41180,17013
2019,41180,17027
2019,41180,17083
2019,41180,17117
2019,41180,17119
2019,41180,17133
2019,41180,17163
2019,41180,29071
2019,41180,29099
2019,41180,29113
2019,41180,29183
2019,41180,29189
2019,41180,29219
2019,41180,29510
2019,41220,13039
2019,41260,42047
2019,41400,39029
2019,41420,41047
2019,41420,41053
2019,41460,20143
2019,41460,20169
2019,41500,06053
2019,41540,10005
2019,41540,24039
2019,41540,24045
2019,41540,24047
2019,41620,49035
2019,41620,49045
2019,41660,48235
2019,41660,48431
2019,41660,48451
2019,41700,48013
2019,41700,48019
2019,41700,48029
2019,41700,48091
2019,41700,48187
2019,41700,48259
2019,41700,48325
2019,41700,48493
2019,41740,06073
2019,41760,16017
2019,41780,39043
2019,41820,37105
2019,41860,06001
2019,41860,06013
2019,41860,06041
2019,41860,06075
2019,41860,06081
2019,41884,06075
2019,41884,06081
2019,41900,72023
2019,41900,72079
2019,41900,72121
2019,41900,72125
2019,41940,06069
2019,41940,06085
2019,41980,72007
2019,41980,72009
2019,41980,72017
2019,41980,72019
2019,41980,72021
2019,41980,72025
2019,41980,72029
2019,41980,72031
2019,41980,72033
2019,41980,72035
2019,41980,72037
2019,41980,72039
2019,41980,72041
2019,41980,72045
2019,41980,72047
2019,41980,72051
2019,41980,72053
2019,41980,72054
2019,41980,72061
2019,41980,72063
2019,41980,72069
2019,41980,72077
2019,41980,72085
2019,41980,72087
2019,41980,72089
2019,41980,72091
2019,41980,72095
2019,41980,72101
2019,41980,72103
2019,41980,72105
2019,41980,72107
2019,41980,72119
2019,41980,72127
2019,41980,72129
2019,41980,72135
2019,41980,72137
2019,41980,72139
2019,41980,72143
2019,41980,72145
2019,41980,72151
2019,42020,06079
2019,42034,06041
2019,42100,06087
2019,42140,35049
2019,42180,72133
2019,42200,06083
2019,42220,06097
2019,42300,26033
2019,42340,13029
2019,42340,13051
2019,42340,13103
2019,42380,42015
2019,42420,31007
2019,42420,31157
2019,42420,31165
2019,42460,01071
2019,42500,18143
2019,42540,42069
2019,42540,42079
2019,42540,42131
2019,42620,05145
2019,42644,53033
2019,42644,53061
2019,42660,53033
2019,42660,53053
2019,42660,53061
2019,42680,12061
2019,42700,12055
2019,42740,29159
2019,42780,42109
2019,42820,01047
2019,42860,45073
2019,42900,36099
2019,42940,47155
2019,42980,18071
2019,43020,55078
2019,43020,55115
2019,43060,40125
2019,43100,55117
2019,43140,37045
2019,43180,47003
2019,43220,53045
2019,43260,56033
2019,43300,48181
2019,43320,04017
2019,43340,22015
2019,43340,22017
2019,43340,22031
2019,43380,39149
2019,43420,04003
2019,43460,29201
2019,43500,35017
2019,43580,19193
2019,43580,31043
2019,43580,31051
2019,43580,46127
2019,43620,46083
2019,43620,46087
2019,43620,46099
2019,43620,46125
2019,43660,48415
2019,43700,21199
2019,43740,42111
2019,43760,06109
2019,43780,18141
2019,43780,26027
2019,43900,45083
2019,43940,46081
2019,43980,19041
2019,44020,19059
2019,44060,53063
2019,44060,53065
2019,44100,17129
2019,44100,17167
2019,44140,25011
2019,44140,25013
2019,44140,25015
2019,44180,29043
2019,44180,29059
2019,44180,29077
2019,44180,29167
2019,44180,29225
2019,44220,39023
2019,44260,28105
2019,44260,28155
2019,44300,42027
2019,44340,13031
2019,44420,51015
2019,44420,51790
2019,44420,51820
2019,44460,08107
2019,44500,48143
2019,44540,08075
2019,44580,17195
2019,44620,55097
2019,44660,40119
2019,44700,06077
2019,44740,19021
2019,44780,26149
2019,44860,48223
2019,44900,13055
2019,44940,45027
2019,44940,45085
2019,44980,42097
2019,45000,06035
2019,45020,48353
2019,45060,36053
2019,45060,36067
2019,45060,36075
2019,45104,53053
2019,45140,40021
2019,45180,01121
2019,45220,12039
2019,45220,12065
2019,45220,12073
2019,45220,12129
2019,45300,12053
2019,45300,12057
2019,45300,12101
2019,45300,12103
2019,45340,35055
2019,45380,17021
2019,45460,18021
2019,45460,18121
2019,45460,18153
2019,45460,18165
2019,45460,18167
2019,45500,05081
2019,45500,05091
2019,45500,48037
2019,45520,41065
2019,45540,12119
2019,45580,13293
2019,45620,13275
2019,45660,39147
2019,45700,13277
2019,45740,13257
2019,45780,39051
2019,45780,39095
2019,45780,39123
2019,45780,39173
2019,45820,20085
2019,45820,20087
2019,45820,20139
2019,45820,20177
2019,45820,20197
2019,45860,09005
2019,45900,26019
2019,45900,26055
2019,45900,26079
2019,45900,26089
2019,45940,34021
2019,45980,01109
2019,46020,06057
2019,46060,04019
2019,46100,47031
2019,46100,47051
2019,46100,47127
2019,46140,40037
2019,46140,40111
2019,46140,40113
2019,46140,40117
2019,46140,40131
2019,46140,40143
2019,46140,40145
2019,46180,28057
2019,46180,28081
2019,46180,28115
2019,46180,28117
2019,46220,01063
2019,46220,01065
2019,46220,01107
2019,46220,01125
2019,46300,16053
2019,46300,16083
2019,46340,48423
2019,46380,06045
2019,46420,45087
2019,46460,47131
2019,46500,39021
2019,46520,15003
2019,46540,36043
2019,46540,36065
2019,46620,48463
2019,46660,13027
2019,46660,13101
2019,46660,13173
2019,46660,13185
2019,46700,06095
2019,46780,39161
2019,46820,46027
2019,46860,49047
2019,46900,48487
2019,46980,28149
2019,47020,48175
2019,47020,48469
2019,47080,13209
2019,47080,13279
2019,47180,18083
2019,47220,34011
2019,47240,25007
2019,47260,37029
2019,47260,37053
2019,47260,37073
2019,47260,51073
2019,47260,51093
2019,47260,51095
2019,47260,51115
2019,47260,51175
2019,47260,51199
2019,47260,51550
2019,47260,51620
2019,47260,51650
2019,47260,51700
2019,47260,51710
2019,47260,51735
2019,47260,51740
2019,47260,51800
2019,47260,51810
2019,47260,51830
2019,47300,06107
2019,47340,18169
2019,47380,48145
2019,47380,48309
2019,47420,27167
2019,47420,38077
2019,47460,53071
2019,47540,39011
2019,47580,13153
2019,47580,13225
2019,47620,42123
2019,47660,29101
2019,47664,26087
2019,47664,26093
2019,47664,26099
2019,47664,26125
2019,47664,26147
2019,47700,18085
2019,47780,18027
2019,47820,37013
2019,47894,11001
2019,47894,24009
2019,47894,24017
2019,47894,24033
2019,47894,51013
2019,47894,51043
2019,47894,51047
2019,47894,51059
2019,47894,51061
2019,47894,51107
2019,47894,51113
2019,47894,51153
2019,47894,51157
2019,47894,51177
2019,47894,51179
2019,47894,51187
2019,47894,51510
2019,47894,51600
2019,47894,51610
2019,47894,51630
2019,47894,51683
2019,47894,51685
2019,47894,54037
2019,47900,11001
2019,47900,24009
2019,47900,24017
2019,47900,24021
2019,47900,24031
2019,47900,24033
2019,47900,51013
2019,47900,51043
2019,47900,51047
2019,47900,51059
2019,47900,51061
2019,47900,51107
2019,47900,51113
2019,47900,51153
2019,47900,51157
2019,47900,51177
2019,47900,51179
2019,47900,51187
2019,47900,51510
2019,47900,51600
2019,47900,51610
2019,47900,51630
2019,47900,51683
2019,47900,51685
2019,47900,54037
2019,47920,39047
2019,47940,19013
2019,47940,19017
2019,47940,19075
2019,47980,46029
2019,47980,46057
2019,48020,55055
2019,48060,36045
2019,48100,12049
2019,48140,55069
2019,48140,55073
2019,48180,13229
2019,48180,13299
2019,48220,40039
2019,48260,39081
2019,48260,54009
2019,48260,54029
2019,48300,53007
2019,48300,53017
2019,48424,12099
2019,48460,29091
2019,48500,28025
2019,48540,39013
2019,48540,54051
2019,48540,54069
2019,48580,55127
2019,48620,20015
2019,48620,20079
2019,48620,20173
2019,48620,20191
2019,48660,48009
2019,48660,48077
2019,48660,48485
2019,48700,42081
2019,48780,38105
2019,48820,27067
2019,48864,10003
2019,48864,24015
2019,48864,34033
2019,48900,37129
2019,48900,37141
2019,48940,39027
2019,48980,37195
2019,49020,51069
2019,49020,51840
2019,49020,54027
2019,49060,20035
2019,49080,32013
2019,49100,27169
2019,49180,37057
2019,49180,37059
2019,49180,37067
2019,49180,37169
2019,49180,37197
2019,49220,55141
2019,49260,40045
2019,49260,40153
2019,49300,39169
2019,49340,09015
2019,49340,25027
2019,49380,27105
2019,49420,53077
2019,49460,46135
2019,49500,72055
2019,49500,72059
2019,49500,72111
2019,49500,72153
2019,49620,42133
2019,49660,39099
2019,49660,39155
2019,49660,42085
2019,49700,06101
2019,49700,06115
2019,49740,04027
2019,49780,39119
2019,49820,48505
2024,10100,46013
2024,10100,46045
2024,10140,53027
2024,10180,48059
2024,10180,48253
2024,10180,48441
2024,10220,40123
2024,10300,26091
2024,10380,72003
2024,10380,72005
2024,10380,72011
2024,10380,72071
2024,10380,72099
2024,10380,72117
2024,10380,72131
2024,10420,39133
2024,10420,39153
2024,10460,35035
2024,10480,08003
2024,10480,08021
2024,10480,08023
2024,10500,13095
2024,10500,13177
2024,10500,13273
2024,10500,13321
2024,10540,41043
2024,10580,36001
2024,10580,36083
2024,10580,36091
2024,10580,36093
2024,10580,36095
2024,10620,37167
2024,10660,27047
2024,10700,01095
2024,10740,35001
2024,10740,35043
2024,10740,35057
2024,10740,35061
2024,10760,01123
2024,10780,22043
2024,10780,22079
2024,10820,27041
2024,10860,48047
2024,10860,48249
2024,10900,34041
2024,10900,42025
2024,10900,42077
2024,10900,42095
2024,10940,26057
2024,10980,26007
2024,11020,42013
2024,11060,40065
2024,11100,48011
2024,11100,48065
2024,11100,48359
2024,11100,48375
2024,11100,48381
2024,11140,13249
2024,11140,13261
2024,11180,19015
2024,11180,19169
2024,11200,25015
2024,11220,36057
2024,11244,06059
2024,11260,02020
2024,11260,02170
2024,11360,37085
2024,11380,48003
2024,11420,18151
2024,11460,26161
2024,11500,01015
2024,11540,55015
2024,11540,55087
2024,11580,12027
2024,11620,40019
2024,11640,72013
2024,11640,72027
2024,11640,72065
2024,11640,72115
2024,11660,05019
2024,11680,20035
2024,11694,51013
2024,11694,51043
2024,11694,51047
2024,11694,51059
2024,11694,51061
2024,11694,51107
2024,11694,51153
2024,11694,51157
2024,11694,51177
2024,11694,51179
2024,11694,51187
2024,11694,51510
2024,11694,51600
2024,11694,51610
2024,11694,51630
2024,11694,51683
2024,11694,51685
2024,11694,54037
2024,11700,37021
2024,11700,37089
2024,11700,37115
2024,11740,39005
2024,11820,41007
2024,11860,20005
2024,11900,39009
2024,11940,47107
2024,11940,47121
2024,11980,48213
2024,12020,13059
2024,12020,13195
2024,12020,13219
2024,12020,13221
2024,12054,13013
2024,12054,13035
2024,12054,13045
2024,12054,13063
2024,12054,13077
2024,12054,13085
2024,12054,13089
2024,12054,13097
2024,12054,13113
2024,12054,13117
2024,12054,13121
2024,12054,13135
2024,12054,13149
2024,12054,13151
2024,12054,13159
2024,12054,13187
2024,12054,13199
2024,12054,13211
2024,12054,13217
2024,12054,13227
2024,12054,13231
2024,12054,13247
2024,12054,13255
2024,12054,13297
2024,12060,13013
2024,12060,13015
2024,12060,13035
2024,12060,13045
2024,12060,13057
2024,12060,13063
2024,12060,13067
2024,12060,13077
2024,12060,13085
2024,12060,13089
2024,12060,13097
2024,12060,13113
2024,12060,13117
2024,12060,13121
2024,12060,13135
2024,12060,13143
2024,12060,13149
2024,12060,13151
2024,12060,13159
2024,12060,13187
2024,12060,13199
2024,12060,13211
2024,12060,13217
2024,12060,13223
2024,12060,13227
2024,12060,13231
2024,12060,13247
2024,12060,13255
2024,12060,13297
2024,12100,34001
2024,12100,34009
2024,12140,18033
2024,12180,36011
2024,12220,01081
2024,12220,01087
2024,12260,13033
2024,12260,13073
2024,12260,13181
2024,12260,13189
2024,12260,13245
2024,12260,45003
2024,12260,45037
2024,12300,23011
2024,12380,27099
2024,12420,48021
2024,12420,48055
2024,12420,48209
2024,12420,48453
2024,12420,48491
2024,12460,13087
2024,12520,41001
2024,12540,06029
2024,12580,24003
2024,12580,24005
2024,12580,24013
2024,12580,24025
2024,12580,24027
2024,12580,24035
2024,12580,24510
2024,12620,23019
2024,12660,55111
2024,12700,25001
2024,12740,50023
2024,12780,40147
2024,12860,36037
2024,12900,05063
2024,12940,22005
2024,12940,22007
2024,12940,22033
2024,12940,22037
2024,12940,22047
2024,12940,22063
2024,12940,22077
2024,12940,22091
2024,12940,22121
2024,12940,22125
2024,12980,26025
2024,13020,26017
2024,13060,48321
2024,13100,31067
2024,13140,48199
2024,13140,48245
2024,13140,48361
2024,13180,55027
2024,13220,54019
2024,13220,54081
2024,13260,18093
2024,13300,48025
2024,13340,39091
2024,13380,53073
2024,13420,27007
2024,13460,41013
2024,13460,41017
2024,13460,41031
2024,13540,50003
2024,13660,26107
2024,13700,48227
2024,13740,30009
2024,13740,30095
2024,13740,30111
2024,13780,36007
2024,13780,36107
2024,13820,01007
2024,13820,01009
2024,13820,01021
2024,13820,01073
2024,13820,01115
2024,13820,01117
2024,13820,01127
2024,13860,06027
2024,13900,38015
2024,13900,38059
2024,13900,38065
2024,13940,16011
2024,13980,51063
2024,13980,51071
2024,13980,51121
2024,13980,51155
2024,13980,51750
2024,14010,17113
2024,14020,18105
2024,14020,18119
2024,14100,42037
2024,14140,51185
2024,14140,54055
2024,14180,05093
2024,14220,22117
2024,14260,16001
2024,14260,16015
2024,14260,16027
2024,14260,16045
2024,14260,16073
2024,14300,48147
2024,14380,37189
2024,14420,48233
2024,14454,25021
2024,14454,25023
2024,14454,25025
2024,14460,25009
2024,14460,25017
2024,14460,25021
2024,14460,25023
2024,14460,25025
2024,14460,33015
2024,14460,33017
2024,14500,08013
2024,14540,21003
2024,14540,21031
2024,14540,21061
2024,14540,21227
2024,14580,30031
2024,14620,42083
2024,14660,27021
2024,14660,27035
2024,14700,29213
2024,14710,50025
2024,14720,08065
2024,14720,08117
2024,14740,53035
2024,14780,48477
2024,14820,37175
2024,14860,09120
2024,14860,09190
2024,14940,16071
2024,14940,49003
2024,15020,28085
2024,15060,41015
2024,15100,46011
2024,15180,48061
2024,15220,48049
2024,15260,13025
2024,15260,13127
2024,15260,13191
2024,15340,39033
2024,15380,36029
2024,15380,36063
2024,15420,16031
2024,15420,16067
2024,15460,17071
2024,15460,19057
2024,15500,37001
2024,15540,50007
2024,15540,50011
2024,15540,50013
2024,15580,30093
2024,15620,26113
2024,15620,26165
2024,15660,13129
2024,15700,24019
2024,15740,39059
2024,15764,25009
2024,15764,25017
2024,15780,05013
2024,15780,05103
2024,15804,34005
2024,15804,34007
2024,15804,34015
2024,15820,21087
2024,15820,21217
2024,15860,08043
2024,15900,17057
2024,15940,39019
2024,15940,39151
2024,15980,12071
2024,16020,17003
2024,16020,29017
2024,16020,29031
2024,16060,17077
2024,16100,35015
2024,16140,19027
2024,16180,32510
2024,16220,56025
2024,16260,49021
2024,16300,19011
2024,16300,19105
2024,16300,19113
2024,16340,13233
2024,16380,39107
2024,16460,17121
2024,16500,53041
2024,16540,42055
2024,16580,17019
2024,16580,17053
2024,16580,17147
2024,16620,54005
2024,16620,54015
2024,16620,54039
2024,16660,17029
2024,16700,45015
2024,16700,45019
2024,16700,45035
2024,16740,37007
2024,16740,37025
2024,16740,37071
2024,16740,37097
2024,16740,37109
2024,16740,37119
2024,16740,37159
2024,16740,37179
2024,16740,45023
2024,16740,45057
2024,16740,45091
2024,16820,51003
2024,16820,51065
2024,16820,51079
2024,16820,51125
2024,16820,51540
2024,16860,13047
2024,16860,13083
2024,16860,13295
2024,16860,47065
2024,16860,47115
2024,16860,47153
2024,16940,56021
2024,16980,17031
2024,16980,17037
2024,16980,17043
2024,16980,17063
2024,16980,17089
2024,16980,17093
2024,16980,17097
2024,16980,17111
2024,16980,17197
2024,16980,18073
2024,16980,18089
2024,16980,18111
2024,16980,18127
2024,16984,17031
2024,16984,17043
2024,16984,17063
2024,16984,17111
2024,16984,17197
2024,17020,06007
2024,17060,39141
2024,17140,18029
2024,17140,18047
2024,17140,18115
2024,17140,21015
2024,17140,21023
2024,17140,21037
2024,17140,21077
2024,17140,21081
2024,17140,21117
2024,17140,21191
2024,17140,39015
2024,17140,39017
2024,17140,39025
2024,17140,39061
2024,17140,39165
2024,17220,54017
2024,17220,54033
2024,17220,54091
2024,17260,28027
2024,17300,21047
2024,17300,21221
2024,17300,47125
2024,17300,47161
2024,17340,06033
2024,17380,28011
2024,17410,39007
2024,17410,39035
2024,17410,39055
2024,17410,39085
2024,17410,39093
2024,17410,39103
2024,17420,47011
2024,17420,47139
2024,17500,12043
2024,17500,12051
2024,17540,19045
2024,17580,35009
2024,17580,35041
2024,17620,72043
2024,17620,72133
2024,17640,72123
2024,17650,56029
2024,17660,16055
2024,17740,26023
2024,17780,48041
2024,17780,48051
2024,17780,48395
2024,17820,08041
2024,17820,08119
2024,17860,29019
2024,17860,29053
2024,17860,29089
2024,17900,45017
2024,17900,45039
2024,17900,45055
2024,17900,45063
2024,17900,45079
2024,17900,45081
2024,17980,01113
2024,17980,13053
2024,17980,13145
2024,17980,13197
2024,17980,13215
2024,17980,13259
2024,17980,13263
2024,18020,18005
2024,18060,28087
2024,18060,28103
2024,18100,31037
2024,18100,31141
2024,18140,39041
2024,18140,39045
2024,18140,39049
2024,18140,39073
2024,18140,39089
2024,18140,39097
2024,18140,39117
2024,18140,39127
2024,18140,39129
2024,18140,39159
2024,18180,33013
2024,18220,18041
2024,18260,47087
2024,18260,47133
2024,18260,47141
2024,18260,47185
2024,18300,41011
2024,18340,21051
2024,18340,21121
2024,18340,21125
2024,18340,21235
2024,18380,13081
2024,18420,28003
2024,18460,13137
2024,18500,36101
2024,18580,48007
2024,18580,48355
2024,18580,48409
2024,18620,48349
2024,18660,36023
2024,18700,41003
2024,18740,39031
2024,18820,18107
2024,18860,06015
2024,18880,12091
2024,18880,12131
2024,18900,47035
2024,18980,01043
2024,19060,24001
2024,19060,54057
2024,19100,48085
2024,19100,48113
2024,19100,48121
2024,19100,48139
2024,19100,48231
2024,19100,48251
2024,19100,48257
2024,19100,48367
2024,19100,48397
2024,19100,48439
2024,19100,48497
2024,19124,48085
2024,19124,48113
2024,19124,48121
2024,19124,48139
2024,19124,48231
2024,19124,48257
2024,19124,48397
2024,19140,13213
2024,19140,13313
2024,19180,17183
2024,19220,21021
2024,19220,21137
2024,19260,51143
2024,19260,51590
2024,19300,01003
2024,19340,17073
2024,19340,17131
2024,19340,17161
2024,19340,19163
2024,19430,39057
2024,19430,39109
2024,19430,39113
2024,19460,01079
2024,19460,01103
2024,19500,17115
2024,19540,18001
2024,19580,39039
2024,19620,48465
2024,19660,12035
2024,19660,12127
2024,19700,35029
2024,19740,08001
2024,19740,08005
2024,19740,08014
2024,19740,08019
2024,19740,08031
2024,19740,08035
2024,19740,08039
2024,19740,08047
2024,19740,08059
2024,19740,08093
2024,19760,22011
2024,19780,19049
2024,19780,19077
2024,19780,19099
2024,19780,19121
2024,19780,19153
2024,19780,19181
2024,19804,26163
2024,19810,27005
2024,19820,26087
2024,19820,26093
2024,19820,26099
2024,19820,26125
2024,19820,26147
2024,19820,26163
2024,19860,38007
2024,19860,38025
2024,19860,38089
2024,19940,17103
2024,19980,20057
2024,20020,01061
2024,20020,01067
2024,20020,01069
2024,20060,13003
2024,20060,13069
2024,20100,10001
2024,20140,13167
2024,20140,13175
2024,20180,42033
2024,20220,19061
2024,20260,27017
2024,20260,27137
2024,20260,55031
2024,20300,48341
2024,20340,40137
2024,20420,08067
2024,20460,40013
2024,20500,37037
2024,20500,37063
2024,20500,37135
2024,20500,37145
2024,20540,47045
2024,20580,48323
2024,20660,24041
2024,20700,42089
2024,20740,55017
2024,20740,55035
2024,20780,08037
2024,20820,17035
2024,20820,17049
2024,20900,48481
2024,20940,06025
2024,20980,05139
2024,20994,17037
2024,20994,17089
2024,20994,17093
2024,21020,37139
2024,21060,21093
2024,21060,21123
2024,21120,40009
2024,21140,18039
