vintage,county_fips,population
2019,21097,18722.0
2019,21023,8305.0
2019,21179,45650.0
2019,21231,20546.0
2019,21155,19244.0
2019,21221,14449.0
2019,21015,130820.0
2019,21113,53032.0
2019,21121,31365.0
2019,21133,22295.0
2019,21139,9235.0
2019,21195,59497.0
2019,21211,47325.0
2019,21005,22409.0
2019,21027,20176.0
2019,21073,50529.0
2019,21147,17465.0
2019,21151,90802.0
2019,21169,10036.0
2019,21189,4442.0
2019,21213,18183.0
2019,21049,35971.0
2019,21219,12316.0
2019,21041,10671.0
2019,21053,10193.0
2019,21077,8737.0
2019,22083,20350.0
2019,27087,5501.0
2019,27025,55315.0
2019,27127,15261.0
2019,27173,9814.0
2019,27153,24494.0
2019,27007,46403.0
2019,27013,66795.0
2019,27055,18648.0
2019,27073,6719.0
2019,27077,3771.0
2019,27111,58195.0
2019,27161,18740.0
2019,27137,199759.0
2019,27003,350253.0
2019,27145,158452.0
2019,27037,421453.0
2019,27083,25758.0
2019,27089,9372.0
2019,27129,14652.0
2019,27163,255938.0
2019,27031,5376.0
2019,29103,3947.0
2019,29139,11487.0
2019,29207,29377.0
2019,29007,25644.0
2019,29077,289756.0
2019,29185,9370.0
2019,29197,4555.0
2019,29029,45466.0
2019,29099,223951.0
2019,29143,17560.0
2019,29173,10234.0
2019,30017,11729.0
2019,30075,1607.0
2019,30085,11175.0
2019,30051,2351.0
2019,30083,11199.0
2019,30101,4892.0
2019,30019,1730.0
2019,30045,1954.0
2019,30023,9106.0
2019,30055,1790.0
2019,30087,9152.0
2019,30021,9017.0
2019,30007,5945.0
2019,30071,4077.0
2019,31009,477.0
2019,31049,1831.0
2019,31113,927.0
2019,31169,5057.0
2019,31001,31587.0
2019,31011,5279.0
2019,22099,53732.0
2019,22115,49646.0
2019,22127,14313.0
2019,22033,443763.0
2019,22085,23991.0
2019,22003,25618.0
2019,22065,11306.0
2019,22053,31441.0
2019,22093,21308.0
2019,22043,22340.0
2019,22125,15428.0
2019,22051,434850.0
2019,01099,21270.0
2019,01079,33058.0
2019,01081,161152.0
2019,01093,29866.0
2019,01107,20243.0
2019,01119,12797.0
2019,01073,659680.0
2019,01023,12925.0
2019,01059,31466.0
2019,01091,19321.0
2019,01113,57952.0
2019,01019,25903.0
2019,01039,37200.0
2019,01041,13844.0
2019,01047,39149.0
2019,01077,92556.0
2019,01085,10079.0
2019,01087,18708.0
2019,01083,94727.0
2019,01117,213432.0
2019,01133,23784.0
2019,01003,212830.0
2019,01051,81144.0
2019,01071,51852.0
2019,01121,80387.0
2019,01129,16541.0
2019,01027,13337.0
2019,01103,119213.0
2019,01109,33333.0
2019,01033,54771.0
2019,01045,49277.0
2019,01065,14809.0
2019,01049,71310.0
2019,01053,37057.0
2019,01111,22647.0
2019,01097,414114.0
2019,01105,9293.0
2019,01029,14916.0
2019,01035,12394.0
2019,01005,25361.0
2019,01007,22493.0
2019,01015,114618.0
2019,01025,24128.0
2019,01057,16494.0
2019,31149,1414.0
2019,31163,3033.0
2019,22011,37043.0
2019,22013,13564.0
2019,22015,126499.0
2019,22023,6930.0
2019,22037,19371.0
2019,22095,43242.0
2019,22075,23338.0
2019,22073,155494.0
2019,22117,46435.0
2019,22097,83172.0
2019,22001,62457.0
2019,22101,50968.0
2019,22103,255155.0
2019,22111,22353.0
2019,22017,245831.0
2019,22005,123114.0
2019,22055,241973.0
2019,22045,71887.0
2019,22061,47246.0
2019,22091,10297.0
2019,22119,39242.0
2019,22031,27289.0
2019,22047,32822.0
2019,22063,138928.0
2019,22067,25610.0
2019,22071,390845.0
2019,22109,112054.0
2019,22019,201619.0
2019,22027,15985.0
2019,22009,40669.0
2019,22049,15879.0
2019,22077,22016.0
2019,22089,52773.0
2019,22057,98108.0
2019,22107,4561.0
2019,22059,14936.0
2019,23015,34201.0
2019,23027,39539.0
2019,23021,16836.0
2019,23003,67809.0
2019,23029,31491.0
2019,23013,39759.0
2019,23023,35452.0
2019,23011,121753.0
2019,23007,29982.0
2019,23009,54601.0
2019,24510,609032.0
2019,24039,25729.0
2019,24025,252222.0
2019,24001,71445.0
2019,31093,6417.0
2019,31073,2013.0
2019,31153,181232.0
2019,31015,1937.0
2019,31059,5547.0
2019,31091,693.0
2019,31159,17171.0
2019,31181,3537.0
2019,31023,8029.0
2019,31005,427.0
2019,31067,21594.0
2019,31099,6529.0
2019,31119,35080.0
2019,31137,9100.0
2019,31179,9332.0
2019,31107,8426.0
2019,31121,7798.0
2019,31133,2649.0
2019,31183,783.0
2019,32015,5643.0
2019,32009,969.0
2019,32021,4460.0
2019,32017,5180.0
2019,32031,456936.0
2019,32510,54773.0
2019,33013,149917.0
2019,33001,60887.0
2019,33017,129124.0
2019,34025,621659.0
2019,34037,141483.0
2019,34013,795404.0
2019,34015,291165.0
2019,34031,503637.0
2019,34003,930390.0
2019,34041,105862.0
2019,34005,445702.0
2019,35029,24083.0
2019,35055,32786.0
2019,35007,12168.0
2019,35021,441.0
2019,35037,8326.0
2019,28103,10700.0
2019,28137,28404.0
2019,28107,34190.0
2019,28161,12367.0
2019,19189,10534.0
2019,19165,11606.0
2019,19007,12452.0
2019,19095,16189.0
2019,19145,15268.0
2019,19191,20262.0
2019,19155,93393.0
2019,19127,39964.0
2019,19015,26370.0
2019,19021,20058.0
2019,19089,9226.0
2019,19077,10669.0
2019,19091,9554.0
2019,19121,16012.0
2019,72061,86937.0
2019,72053,31111.0
2019,72007,25748.0
2019,72065,39950.0
2019,72133,21757.0
2019,72097,75232.0
2019,72119,49613.0
2019,72011,26934.0
2019,72033,24271.0
2019,72055,16293.0
2019,72087,25778.0
2019,72085,37499.0
2019,72145,52192.0
2019,05073,6800.0
2019,05107,18606.0
2019,05149,21464.0
2019,05011,10874.0
2019,05113,20094.0
2019,05103,23830.0
2019,05081,12347.0
2019,05091,43572.0
2019,05145,78762.0
2019,06033,64195.0
2019,06115,76360.0
2019,06035,30818.0
2019,06097,499772.0
2019,06025,180701.0
2019,06001,1656754.0
2019,06055,139623.0
2019,06091,3040.0
2019,06113,217352.0
2019,06057,99244.0
2019,06045,87224.0
2019,06037,10081570.0
2019,06085,1927470.0
2019,06093,43468.0
2019,06015,27495.0
2019,08015,19557.0
2019,08045,59055.0
2019,08059,574798.0
2019,08103,6384.0
2019,08021,8128.0
2019,08001,504108.0
2019,08037,54681.0
2019,08081,13127.0
2019,08017,2026.0
2019,01101,226941.0
2019,01095,95643.0
2019,01009,57681.0
2019,01067,17133.0
2019,01089,362276.0
2019,01001,55380.0
2019,01123,40541.0
2019,01061,26417.0
2019,01131,10681.0
2019,02016,5698.0
2019,02060,875.0
2019,02150,13451.0
2019,02188,7715.0
2019,47107,53053.0
2019,47117,32965.0
2019,47143,32719.0
2019,47151,21969.0
2019,47001,76061.0
2019,47049,18213.0
2019,47053,49228.0
2019,47069,25443.0
2019,47105,52340.0
2019,47149,315815.0
2019,47159,19740.0
2019,47189,136666.0
2019,47171,17811.0
2019,35027,19461.0
2019,35005,65144.0
2019,35025,70277.0
2019,35049,149293.0
2019,35059,4133.0
2019,35051,11031.0
2019,35053,16858.0
2019,35041,18888.0
2019,35013,216069.0
2019,35028,18625.0
2019,35039,39159.0
2019,35047,27738.0
2019,35061,76027.0
2019,35057,15519.0
2019,35001,677858.0
2019,35035,66137.0
2019,35006,26891.0
2019,35011,2040.0
2019,35019,4353.0
2019,35003,3526.0
2019,36005,1435068.0
2019,36067,462872.0
2019,36019,80583.0
2019,36099,34390.0
2019,36079,98787.0
2019,36043,62057.0
2019,36069,109511.0
2019,36101,96422.0
2019,36041,4515.0
2019,36013,128496.0
2019,36047,2589974.0
2019,36107,48686.0
2019,36073,40904.0
2019,36091,228502.0
2019,36021,60371.0
2019,36049,26572.0
2019,36119,968890.0
2019,36025,44995.0
2019,36057,49302.0
2019,36085,474893.0
2019,36089,108913.0
2019,36109,102642.0
2019,36113,64276.0
2019,36023,47865.0
2019,36027,293754.0
2019,56031,8582.0
2019,56033,30140.0
2019,56003,11882.0
2019,56011,7472.0
2019,56029,29148.0
2019,56001,38390.0
2019,56007,15247.0
2019,56015,13342.0
2019,56041,20479.0
2019,56043,8027.0
2019,56017,4607.0
2019,56013,39812.0
2019,56035,9880.0
2019,56045,7049.0
2019,72009,22988.0
2019,72077,38780.0
2019,72079,22835.0
2019,72001,17891.0
2019,72027,31598.0
2019,72103,26075.0
2019,72105,28112.0
2019,72013,85390.0
2019,72015,17805.0
2019,72115,23629.0
2019,72057,40889.0
2019,72049,1311.0
2019,72063,46910.0
2019,72017,24079.0
2019,72153,35428.0
2019,72005,52803.0
2019,72023,48487.0
2019,72109,16929.0
2019,72149,22403.0
2019,72031,153779.0
2019,72035,43785.0
2019,72069,52507.0
2019,72101,30962.0
2019,72139,66338.0
2019,72091,38836.0
2019,72111,20383.0
2019,72117,14056.0
2019,72125,31442.0
2019,72131,37120.0
2019,36055,743341.0
2019,36065,229959.0
2019,36111,178665.0
2019,36015,84895.0
2019,36051,63591.0
2019,36077,59972.0
2019,36039,47424.0
2019,36001,306968.0
2019,36003,46688.0
2019,36009,77121.0
2019,36053,71205.0
2019,36093,154859.0
2019,36037,57808.0
2019,36123,25011.0
2019,37079,21033.0
2019,37121,15004.0
2019,37041,14097.0
2019,37005,11008.0
2019,37027,81884.0
2019,37035,157613.0
2019,37045,97282.0
2019,37049,102491.0
2019,37065,52648.0
2019,37077,59328.0
2019,37085,132283.0
2019,37093,53957.0
2019,37089,114913.0
2019,37095,5213.0
2019,37097,175538.0
2019,37119,1074475.0
2019,37131,19946.0
2019,37147,178433.0
2019,37159,140296.0
2019,37181,44479.0
2019,37039,27969.0
2019,37053,26363.0
2019,37179,231053.0
2019,37193,68469.0
2019,37127,94030.0
2019,37003,37213.0
2019,37055,36222.0
2019,37185,19898.0
2019,37195,81435.0
2019,37073,11548.0
2019,37075,8509.0
2019,37115,21499.0
2019,37137,12701.0
2019,37149,20557.0
2019,37151,143118.0
2019,37169,45781.0
2019,37187,11922.0
2019,37043,10946.0
2019,37051,332861.0
2019,37081,527868.0
2019,37099,42938.0
2019,37139,39514.0
2019,37155,132596.0
2019,37173,14260.0
2019,37183,1069079.0
2019,37007,24902.0
2019,37111,45227.0
2019,37069,66362.0
2019,37103,9594.0
2019,37113,34813.0
2019,37019,131815.0
2019,37175,33775.0
2019,37013,47168.0
2019,37047,56068.0
2019,37109,82919.0
2019,37123,27252.0
2019,37135,144836.0
2019,37153,44997.0
2019,37163,63385.0
2019,37171,71971.0
2019,37011,17506.0
2019,37021,256886.0
2019,37025,206615.0
2019,37033,22684.0
2019,37059,42257.0
2019,37057,165381.0
2019,37061,58967.0
2019,37063,311848.0
2019,37091,24012.0
2019,37105,60481.0
2019,37129,227938.0
2019,37141,60399.0
2019,37191,123603.0
2019,37165,35076.0
2019,37189,54925.0
2019,37083,51190.0
2019,37001,163324.0
2019,37177,4095.0
2019,38089,31081.0
2019,38103,3976.0
2019,38013,2182.0
2019,38061,10321.0
2019,38105,35208.0
2019,38007,922.0
2019,38043,2466.0
2019,38019,3803.0
2019,38037,2353.0
2019,38049,5878.0
2019,38091,1744.0
2019,38005,6873.0
2019,38045,4125.0
2019,38059,30868.0
2019,38025,4395.0
2019,38051,2597.0
2019,38063,2894.0
2019,38079,14511.0
2019,38099,10751.0
2019,38009,6502.0
2019,38003,10706.0
2019,38035,70224.0
2019,38053,13334.0
2019,38055,9584.0
2019,38069,4126.0
2019,38075,2442.0
2019,38011,3148.0
2019,38015,94793.0
2019,38047,1872.0
2019,38065,1842.0
2019,38093,20965.0
2019,38071,11583.0
2019,38031,3260.0
2019,38039,2409.0
2019,38083,1409.0
2019,38087,742.0
2019,39159,56707.0
2019,39131,28000.0
2019,39125,18809.0
2019,39061,813589.0
2019,39049,1290360.0
2019,39101,65299.0
2019,39157,92335.0
2019,39169,116099.0
2019,39015,43572.0
2019,39017,380019.0
2019,39067,15211.0
2019,39083,61481.0
2019,39089,173750.0
2019,39139,121100.0
2019,39163,13083.0
2019,39019,27332.0
2019,39063,75837.0
2019,39025,204275.0
2019,39045,154457.0
2019,39039,38160.0
2019,39071,43016.0
2019,39069,27208.0
2019,39081,66371.0
2019,39133,162511.0
2019,39137,33911.0
2019,39013,68024.0
2019,39027,41957.0
2019,39047,28620.0
2019,39127,36022.0
2019,39129,57762.0
2019,39097,44135.0
2019,39119,86131.0
2019,39143,59029.0
2019,39161,28261.0
2019,39167,60426.0
2019,39011,45729.0
2019,39037,51513.0
2019,39123,40632.0
2019,39065,31425.0
2019,39079,32450.0
2019,39077,58339.0
2019,39009,65917.0
2019,39001,27776.0
2019,39103,177980.0
2019,39095,431102.0
2019,39121,14416.0
2019,72021,178192.0
2019,72029,45588.0
2019,72045,19224.0
2019,72075,46152.0
2019,72083,8370.0
2019,72047,33500.0
2019,72095,10776.0
2019,72113,139671.0
2019,72135,72864.0
2019,72137,77810.0
2019,72147,8642.0
2019,72151,33499.0
2019,72003,37954.0
2019,72025,128937.0
2019,72041,39607.0
2019,72043,38906.0
2019,72051,36803.0
2019,72089,18224.0
2019,72019,28393.0
2019,72107,20982.0
2019,72129,37209.0
2019,72037,11515.0
2019,72039,16513.0
2019,72071,41707.0
2019,72073,14539.0
2019,72081,25696.0
2019,72127,335468.0
2019,72143,37106.0
2019,72093,6075.0
2019,39147,55351.0
2019,39151,372404.0
2019,39031,36585.0
2019,39041,201135.0
2019,39055,93843.0
2019,39073,28390.0
2019,39085,229954.0
2019,39141,76948.0
2019,39035,1247451.0
2019,39075,43901.0
2019,39109,105371.0
2019,39111,13942.0
2019,39155,200367.0
2019,39173,130150.0
2019,39005,53536.0
2019,40043,4922.0
2019,40059,3760.0
2019,40083,46683.0
2019,40143,646419.0
2019,40147,51886.0
2019,40057,2710.0
2019,40061,12687.0
2019,40111,38749.0
2019,40113,47226.0
2019,40067,6158.0
2019,40047,61898.0
2019,40049,27835.0
2019,40121,44146.0
2019,40123,38355.0
2019,40129,3667.0
2019,40153,20727.0
2019,40021,48664.0
2019,40041,42433.0
2019,40045,4015.0
2019,40051,55071.0
2019,40119,81815.0
2019,40125,72154.0
2019,40037,71427.0
2019,40141,7413.0
2019,40149,11225.0
2019,40033,5858.0
2019,40075,8886.0
2019,40079,50026.0
2019,40089,33016.0
2019,40093,7692.0
2019,40097,41044.0
2019,40109,787216.0
2019,40039,29152.0
2019,40085,10063.0
2019,40009,22268.0
2019,40023,14807.0
2019,40065,25063.0
2019,40081,34895.0
2019,40117,16412.0
2019,40133,24832.0
2019,40025,2174.0
2019,40011,9556.0
2019,40029,5581.0
2019,40053,4397.0
2019,40073,15694.0
2019,40087,39247.0
2019,40095,16505.0
2019,40103,11335.0
2019,40105,10322.0
2019,40131,91353.0
2019,40135,41709.0
2019,40003,5847.0
2019,40151,9043.0
2019,40027,279274.0
2019,40107,12067.0
2019,40005,13823.0
2019,41061,26337.0
2019,41047,339641.0
2019,41019,109114.0
2019,41031,23607.0
2019,41053,83037.0
2019,41017,186251.0
2019,41043,125048.0
2019,41071,104831.0
2019,41001,16019.0
2019,41035,66921.0
2019,41041,48547.0
2019,41003,91107.0
2019,41013,23011.0
2019,41055,1642.0
2019,41025,7267.0
2019,41045,30412.0
2019,41063,7004.0
2019,41069,1415.0
2019,41049,11303.0
2019,41011,63686.0
2019,41015,22650.0
2019,41021,1878.0
2019,41027,23209.0
2019,41037,7837.0
2019,41051,804606.0
2019,42103,55453.0
2019,42109,40483.0
2019,42115,40970.0
2019,42039,85665.0
2019,42049,273835.0
2019,42057,14506.0
2019,42067,24624.0
2019,42107,142674.0
2019,42131,27327.0
2019,42001,102470.0
2019,42005,65867.0
2019,42035,38915.0
2019,42025,63887.0
2019,42027,161960.0
2019,42097,91761.0
2019,42095,302809.0
2019,42121,51818.0
2019,42007,165833.0
2019,42069,210652.0
2019,42083,41401.0
2019,42051,131302.0
2019,42091,823823.0
2019,42033,79908.0
2019,42075,139729.0
2019,42081,114330.0
2019,42093,18259.0
2019,42123,39756.0
2019,42019,186899.0
2019,42047,30340.0
2019,42071,540999.0
2019,42085,111518.0
2019,42105,16806.0
2019,42117,40944.0
2019,44005,82801.0
2019,44007,635737.0
2019,44001,48764.0
2019,45003,168301.0
2019,45005,9024.0
2019,45037,26927.0
2019,45023,32311.0
2019,45029,37585.0
2019,45067,31308.0
2019,45063,290278.0
2019,45073,77528.0
2019,45015,215044.0
2019,45019,401165.0
2019,45043,61952.0
2019,45069,26753.0
2019,45007,198064.0
2019,45025,45953.0
2019,45047,70411.0
2019,45051,332172.0
2019,45055,65112.0
2019,45075,87687.0
2019,45083,307617.0
2019,45009,14376.0
2019,45013,186095.0
2019,45017,14663.0
2019,45033,30689.0
2019,45081,20303.0
2019,45079,411357.0
2019,45039,22565.0
2019,45049,19564.0
2019,45045,507003.0
2019,45057,92308.0
2019,45035,158299.0
2019,45041,138475.0
2019,45059,66846.0
2019,45065,9531.0
2019,45077,124029.0
2019,45087,27490.0
2019,45089,31324.0
2019,46003,2763.0
2019,46051,7149.0
2019,46123,5458.0
2019,46137,2791.0
2019,46115,6483.0
2019,46009,6929.0
2019,46011,34601.0
2019,46047,6747.0
2019,46057,6025.0
2019,46071,3290.0
2019,46033,8719.0
2019,46069,1319.0
2019,46049,2312.0
2019,46067,7308.0
2019,46129,5457.0
2019,46017,2026.0
2019,46037,5486.0
2019,46043,2929.0
2019,46063,1306.0
2019,46089,2297.0
2019,46109,10287.0
2019,46119,1305.0
2019,46083,56826.0
2019,46079,12717.0
2019,46081,25478.0
2019,46029,28026.0
2019,46019,10225.0
2019,46031,4150.0
2019,46045,3909.0
2019,46021,1485.0
2019,46007,3425.0
2019,46055,2018.0
2019,46075,793.0
2019,46093,27717.0
2019,46125,8300.0
2019,46013,38915.0
2019,46061,3399.0
2019,46087,5548.0
2019,46095,2052.0
2019,46101,6507.0
2019,46103,110685.0
2019,46127,15368.0
2019,46097,2211.0
2019,53003,22421.0
2019,53001,19594.0
2019,53023,2230.0
2019,53045,63804.0
2019,53057,125612.0
2019,53065,44655.0
2019,53063,505505.0
2019,53043,10574.0
2019,53007,76229.0
2019,53031,31285.0
2019,53035,265882.0
2019,53033,2195502.0
2019,53049,21688.0
2019,53051,13377.0
2019,53055,16788.0
2019,53059,11753.0
2019,53075,49231.0
2019,53077,249697.0
2019,53009,75392.0
2019,53015,106778.0
2019,53019,7578.0
2019,53041,78145.0
2019,53017,42023.0
2019,53029,82866.0
2019,53053,877013.0
2019,53021,92009.0
2019,53071,60365.0
2019,53073,220821.0
2019,54023,11616.0
2019,54027,23309.0
2019,54009,22459.0
2019,54017,8560.0
2019,54031,13805.0
2019,54049,56355.0
2019,54059,24290.0
2019,54029,29383.0
2019,54051,31308.0
2019,54067,25078.0
2019,54093,6982.0
2019,54095,8811.0
2019,54087,14020.0
2019,54091,16864.0
2019,54107,84960.0
2019,54021,8041.0
2019,54053,26820.0
2019,54063,13401.0
2019,54073,7482.0
2019,54011,94339.0
2019,54037,56506.0
2019,54045,33154.0
2019,54071,7001.0
2019,54033,67908.0
2019,54069,42143.0
2019,54013,7295.0
2019,54065,17709.0
2019,54081,75252.0
2019,54079,56610.0
2019,54001,16633.0
2019,54047,18661.0
2019,54099,40303.0
2019,54035,28907.0
2019,54055,59919.0
2019,54097,24502.0
2019,54101,8386.0
2019,54003,115329.0
2019,54019,43576.0
2019,55051,5687.0
2019,55019,34579.0
2019,55109,88732.0
2019,55083,37646.0
2019,55069,27744.0
2019,55135,51245.0
2019,55005,45229.0
2019,55113,16399.0
2019,55047,18755.0
2019,55099,13416.0
2019,55077,15304.0
2019,55075,40391.0
2019,55079,951226.0
2019,29205,6013.0
2019,29225,38655.0
2019,29005,5229.0
2019,29013,16296.0
2019,29015,19107.0
2019,29035,6147.0
2019,29057,7578.0
2019,55101,195602.0
2019,55139,170411.0
2019,55041,8995.0
2019,55045,36896.0
2019,55107,14132.0
2019,55115,40904.0
2019,55067,19146.0
2019,55087,185700.0
2019,55123,30633.0
2019,55021,57133.0
2019,55061,20387.0
2019,55009,261368.0
2019,55035,103514.0
2019,55085,35381.0
2019,55095,43438.0
2019,55129,15688.0
2019,55133,400475.0
2019,55127,103074.0
2019,55023,16235.0
2019,55057,26478.0
2019,55111,63922.0
2019,55131,134925.0
2019,55017,63892.0
2019,55025,536078.0
2019,55031,43295.0
2019,55053,20522.0
2019,55049,23618.0
2019,55089,88597.0
2019,55097,70632.0
2019,55105,162152.0
2019,55119,20325.0
2019,55001,20094.0
2019,55007,14993.0
2019,55081,45771.0
2019,55141,73112.0
2019,55003,15617.0
2019,55037,4314.0
2019,55055,84701.0
2019,56005,47409.0
2019,56023,19274.0
2019,56025,80333.0
2019,56009,13921.0
2019,56027,2422.0
2019,56037,43521.0
2019,47177,40702.0
2019,47179,127805.0
2019,47183,33510.0
2019,47005,16140.0
2019,47007,14836.0
2019,47013,39797.0
2019,47015,14178.0
2019,47083,8164.0
2019,47119,91976.0
2019,48373,48913.0
2019,48391,7145.0
2019,48467,55103.0
2019,48055,42144.0
2019,48487,12833.0
2019,48317,5649.0
2019,29115,12113.0
2019,29091,40104.0
2019,29101,53682.0
2019,29105,35531.0
2019,29125,8803.0
2019,29161,44630.0
2019,29165,100682.0
2019,29187,66643.0
2019,29510,308174.0
2019,29003,17503.0
2019,29023,42656.0
2019,29033,8781.0
2019,29061,8295.0
2019,29087,4432.0
2019,29127,28608.0
2019,29151,13615.0
2019,29181,13567.0
2019,29219,34453.0
2019,29221,24860.0
2019,29043,85658.0
2019,29063,12526.0
2019,29081,8491.0
2019,29107,32597.0
2019,29001,25369.0
2019,29199,4902.0
2019,29211,6247.0
2019,29045,6779.0
2019,29097,119920.0
2019,29111,9955.0
2019,29119,22782.0
2019,29157,19191.0
2019,29167,31748.0
2019,29177,22875.0
2019,30041,16436.0
2019,30015,5732.0
2019,30053,19537.0
2019,30067,16352.0
2019,30103,668.0
2019,30005,6719.0
2019,30097,3670.0
2019,30099,6086.0
2019,30079,1252.0
2019,30035,13732.0
2019,30025,2921.0
2019,30037,728.0
2019,30093,34770.0
2019,30095,9466.0
2019,30043,11917.0
2019,30039,3311.0
2019,30107,2142.0
2019,30057,8302.0
2019,30091,3483.0
2019,30011,1331.0
2019,30003,13387.0
2019,30047,30013.0
2019,30049,67805.0
2019,30073,5994.0
2019,30111,159008.0
2019,30063,117309.0
2019,48501,8631.0
2019,48189,33826.0
2019,48419,25349.0
2019,48387,12171.0
2019,48399,10277.0
2019,48435,3824.0
2019,48451,117986.0
2019,48469,92109.0
2019,48481,41577.0
2019,48485,131596.0
2019,48033,613.0
2019,48315,10017.0
2019,48323,58174.0
2019,48181,131014.0
2019,48297,12139.0
2019,48363,28540.0
2019,48255,15545.0
2019,48123,20340.0
2019,48059,13856.0
2019,48067,30059.0
2019,48183,123443.0
2019,48313,14197.0
2019,48303,304808.0
2019,48257,123804.0
2019,48259,43769.0
2019,48153,5803.0
2019,48017,7100.0
2019,48071,41305.0
2019,48027,348574.0
2019,48061,421666.0
2019,48117,18736.0
2019,48141,836062.0
2019,48283,7416.0
2019,48443,896.0
2019,48457,21518.0
2019,48483,5338.0
2019,48009,8716.0
2019,48043,9231.0
2019,48215,855176.0
2019,48423,227449.0
2019,48105,3484.0
2019,48207,5726.0
2019,48227,36349.0
2019,48333,4889.0
2019,48337,19489.0
2019,48365,23327.0
2019,48403,10471.0
2019,48421,3059.0
2019,48437,7432.0
2019,48231,94162.0
2019,48063,12878.0
2019,48195,5520.0
2019,48187,158966.0
2019,48077,10403.0
2019,48205,5669.0
2019,48383,3766.0
2019,48217,35689.0
2019,48293,23417.0
2019,48347,65339.0
2019,48369,9718.0
2019,48367,133811.0
2019,30081,42512.0
2019,30105,7471.0
2019,30013,81625.0
2019,30027,11221.0
2019,30033,1036.0
2019,30061,4251.0
2019,30069,453.0
2019,30077,6854.0
2019,30089,11681.0
2019,30109,1122.0
2019,30031,108063.0
2019,30059,1888.0
2019,30009,10597.0
2019,30001,9415.0
2019,30029,99899.0
2019,30065,4766.0
2019,31083,3415.0
2019,31185,13745.0
2019,31019,49209.0
2019,31037,10714.0
2019,31087,2815.0
2019,31141,33174.0
2019,31143,5225.0
2019,31013,10970.0
2019,31017,3015.0
2019,31161,5231.0
2019,31109,313158.0
2019,31129,4244.0
2019,31007,722.0
2019,31063,2640.0
2019,31055,560617.0
2019,31147,7961.0
2019,31089,10177.0
2019,31065,4747.0
2019,31151,14270.0
2019,31173,7181.0
2019,31177,20361.0
2019,31031,5779.0
2019,31053,36665.0
2019,31069,1864.0
2019,31123,4781.0
2019,31127,6973.0
2019,31171,645.0
2019,31043,20173.0
2019,31003,6341.0
2019,31029,3783.0
2019,31035,6203.0
2019,31041,10826.0
2019,31061,2987.0
2019,31081,9215.0
2019,31095,7144.0
2019,31101,8068.0
2019,31115,605.0
2019,31135,2901.0
2019,31155,21165.0
2019,31157,36074.0
2019,31103,760.0
2019,31105,3633.0
2019,31111,35263.0
2019,48377,6975.0
2019,48465,48969.0
2019,48109,2214.0
2019,48135,160579.0
2019,48169,6070.0
2019,48173,1510.0
2019,48185,27984.0
2019,48085,973977.0
2019,48005,87322.0
2019,48101,1642.0
2019,48209,213366.0
2019,48039,360677.0
2019,48129,3342.0
2019,48013,49528.0
2019,48353,14904.0
2019,48229,4415.0
2019,48475,11658.0
2019,48203,66580.0
2019,48327,2119.0
2019,48149,25141.0
2019,48491,547604.0
2019,48233,21344.0
2019,48343,12373.0
2019,48361,84069.0
2019,48495,7867.0
2019,48201,4646630.0
2019,48053,46530.0
2019,48171,26459.0
2019,48113,2606868.0
2019,48311,774.0
2019,48503,18036.0
2019,48251,167212.0
2019,48223,36486.0
2019,48357,10131.0
2019,48275,3705.0
2019,48309,251089.0
2019,48095,3266.0
2019,48137,1918.0
2019,48133,18273.0
2019,48243,2241.0
2019,48247,5231.0
2019,48339,571949.0
2019,48127,10438.0
2019,48479,273526.0
2019,48011,1973.0
2019,48069,7673.0
2019,48273,30974.0
2019,48097,40041.0
2019,48107,5836.0
2019,48151,3856.0
2019,48131,11268.0
2019,48031,11478.0
2019,48241,35506.0
2019,48245,254340.0
2019,48271,3659.0
2019,48359,2094.0
2019,48279,13123.0
2019,48295,3398.0
2019,48307,8057.0
2019,48319,4186.0
2019,48125,2203.0
2019,31139,7144.0
2019,31165,1219.0
2019,31021,6510.0
2019,31025,25888.0
2019,31039,8952.0
2019,31051,5719.0
2019,31057,1913.0
2019,31075,722.0
2019,31077,2382.0
2019,31079,61265.0
2019,31085,893.0
2019,31131,15949.0
2019,31145,10768.0
2019,31027,8498.0
2019,31045,8810.0
2019,31097,5161.0
2019,31033,9604.0
2019,31047,23733.0
2019,31071,2001.0
2019,31117,395.0
2019,31125,3544.0
2019,31167,5957.0
2019,31175,4206.0
2019,32001,24259.0
2019,32005,48132.0
2019,32027,6615.0
2019,32011,1859.0
2019,32013,16828.0
2019,32033,9679.0
2019,32007,52297.0
2019,32023,44380.0
2019,32029,3988.0
2019,32003,2182004.0
2019,32019,54380.0
2019,33005,76042.0
2019,33009,89777.0
2019,33015,306359.0
2019,33019,43104.0
2019,33011,413035.0
2019,33007,31741.0
2019,33003,48138.0
2019,34021,367922.0
2019,34011,151906.0
2019,34035,329838.0
2019,34029,596415.0
2019,34001,266105.0
2019,34023,825920.0
2019,34033,62990.0
2019,34009,93086.0
2019,34007,506738.0
2019,34039,554033.0
2019,34017,670046.0
2019,34019,124823.0
2019,34027,493379.0
2019,35023,4297.0
2019,35031,72438.0
2019,35043,142704.0
2019,35017,27669.0
2019,35009,49732.0
2019,48287,17058.0
2019,48439,2049770.0
2019,48001,57810.0
2019,48139,173772.0
2019,48239,14816.0
2019,48265,51843.0
2019,48331,24770.0
2019,48093,13529.0
