Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202399,999,29620, ,Lansing-East Lansing  MI ,493,493,145943,15,30,3323,4,16,2901,20,410,51437,425,425,125721,15,30,3323,4,16,2901,8,209,29132
202399,999,29700, ,Laredo  TX ,1099,1099,314790,5,10,1151,7,27,2558,37,406,41519,1099,1099,314790,5,10,1151,7,27,2558,37,406,41519
202399,999,30020, ,Lawton  OK ,121,121,22611,16,32,3831,0,0,0,0,0,0,80,80,18719,16,32,3831,0,0,0,0,0,0
202399,999,30300, ,Lewiston  ID-WA ,128,128,35922,5,10,1651,0,0,0,0,0,0,128,128,35922,5,10,1651,0,0,0,0,0,0
202399,999,30860, ,Logan  UT-ID ,693,693,270217,2,4,976,1,4,856,16,339,50222,615,615,251361,2,4,976,1,4,856,16,339,50222
202399,999,30980, ,Longview  TX ,329,329,88847,6,12,1381,2,7,663,2,16,1636,324,324,87784,2,4,460,2,7,663,2,16,1636
202399,999,31340, ,Lynchburg  VA ,972,972,279635,6,12,2900,0,0,0,2,108,6000,972,972,279635,6,12,2900,0,0,0,2,108,6000
202399,999,31740, ,Manhattan  KS ,215,215,73679,5,10,1930,0,0,0,1,32,4257,184,184,63881,5,10,1930,0,0,0,1,32,4257
202399,999,33540,C,Missoula  MT ,309,309,94096,8,16,2579,2,8,624,14,323,47950,309,309,94096,8,16,2579,2,8,624,14,323,47950
202399,999,36100, ,Ocala  FL ,5023,5023,1390696,37,74,8813,1,4,100,4,96,8800,5023,5023,1390696,37,74,8813,1,4,100,4,96,8800
202399,999,36980, ,Owensboro  KY ,195,195,18862,1,2,173,0,0,0,12,97,14540,186,186,17047,0,0,0,0,0,0,12,97,14540
202399,999,37340, ,Palm Bay-Melbourne-Titusville  FL ,4891,4891,2033654,24,48,6011,12,47,4340,54,1551,256301,4770,4770,2013743,24,48,6011,12,47,4340,54,1551,256301
202399,999,37460, ,Panama City  FL ,1814,1814,650834,11,22,4517,3,9,2039,44,477,82769,233,233,81050,3,6,1007,0,0,0,29,338,56487
202399,999,37900, ,Peoria  IL ,184,184,63147,2,4,847,0,0,0,1,22,5000,138,138,48179,2,4,847,0,0,0,1,22,5000
202399,999,38340, ,Pittsfield  MA ,107,107,58274,4,8,427,0,0,0,1,30,2377,63,63,40914,4,8,427,0,0,0,1,30,2377
202399,999,38540, ,Pocatello  ID ,261,261,50099,11,22,2829,13,42,5214,4,23,2070,160,160,30120,8,16,1716,5,18,2726,0,0,0
202399,999,39150, ,Prescott Valley-Prescott  AZ ,1218,1218,405703,36,72,9852,0,0,0,10,277,62896,1218,1218,405703,36,72,9852,0,0,0,10,277,62896
202399,999,40060, ,Richmond  VA ,4590,4590,1150492,112,224,32420,2,8,829,77,5151,481783,4472,4472,1123897,112,224,32420,2,8,829,77,5151,481783
202399,999,40220, ,Roanoke  VA ,490,490,156846,6,12,1953,0,0,0,2,119,17710,490,490,156846,6,12,1953,0,0,0,2,119,17710
202399,999,41100, ,St. George  UT ,2134,2134,435833,5,10,1365,11,38,8514,32,638,96532,2105,2105,428777,5,10,1365,11,38,8514,32,638,96532
202399,999,41500, ,Salinas  CA ,459,459,124131,4,8,1568,0,0,0,8,150,50608,431,431,115945,3,6,979,0,0,0,8,150,50608
202399,999,41660,C,San Angelo  TX ,252,252,70421,0,0,0,0,0,0,0,0,0,252,252,70421,0,0,0,0,0,0,0,0,0
202399,999,41740,C,San Diego-Chula Vista-Carlsbad  CA ,3049,3049,887047,104,208,39521,77,260,52709,260,7952,1357908,2957,2957,847316,96,192,37138,74,249,50439,236,7424,1240646
202399,999,42020, ,San Luis Obispo-Paso Robles  CA ,589,589,169228,2,4,1167,0,0,0,13,369,62201,586,586,168180,2,4,1167,0,0,0,13,369,62201
202399,999,42200, ,Santa Maria-Santa Barbara  CA ,360,360,94945,11,22,3409,3,9,770,4,80,6668,360,360,94945,11,22,3409,3,9,770,4,80,6668
202399,999,42540, ,Scranton--Wilkes-Barre  PA ,488,488,163498,15,30,6350,5,20,3194,6,35,5463,448,448,152320,15,30,6350,5,20,3194,2,15,2728
202399,999,42700, ,Sebring-Avon Park  FL ,626,626,145399,17,34,4600,0,0,0,1,52,10240,626,626,145399,17,34,4600,0,0,0,1,52,10240
202399,999,43100, ,Sheboygan  WI ,191,191,73339,9,18,4595,0,0,0,4,351,50369,191,191,73339,9,18,4595,0,0,0,4,351,50369
202399,999,43420, ,Sierra Vista-Douglas  AZ ,486,486,76418,0,0,0,0,0,0,0,0,0,484,484,76149,0,0,0,0,0,0,0,0,0
202399,999,43580, ,Sioux City  IA-NE-SD ,220,220,64948,2,4,193,12,37,1175,4,104,5400,112,112,34662,2,4,193,2,7,1175,4,104,5400
202399,999,43620, ,Sioux Falls  SD ,1155,1155,285824,25,50,8708,40,144,16342,97,2090,266500,970,970,237325,25,50,8708,15,57,8806,81,2005,254962
202399,999,44140, ,Springfield  MA ,417,417,142010,10,20,2233,1,4,653,33,267,42495,306,306,118853,10,20,2233,1,4,653,18,185,35105
202399,999,44180, ,Springfield  MO ,1580,1580,503781,53,106,16745,19,65,8199,17,426,39800,1412,1412,460407,48,96,15353,16,56,7637,17,426,39800
202399,999,44940, ,Sumter  SC ,435,435,74226,19,38,3623,0,0,0,0,0,0,173,173,25993,0,0,0,0,0,0,0,0,0
202399,999,45220, ,Tallahassee  FL ,1433,1433,274761,10,20,2216,0,0,0,38,1237,158259,696,696,129490,0,0,0,0,0,0,0,0,0
202399,999,45300,C,Tampa-St. Petersburg-Clearwater  FL ,14852,14852,4212178,91,182,27162,98,381,21563,473,9971,1571035,9021,9021,2870452,84,168,24705,98,381,21563,447,9837,1537596
202399,999,45460, ,Terre Haute  IN ,126,126,22792,7,14,1780,0,0,0,0,0,0,85,85,15864,7,14,1780,0,0,0,0,0,0
202399,999,45500, ,Texarkana  TX-AR ,94,94,26479,56,112,14264,3,11,1784,5,30,3068,93,93,26261,56,112,14264,3,11,1784,5,30,3068
202399,999,45820, ,Topeka  KS ,303,303,77601,25,50,8903,0,0,0,0,0,0,299,299,77249,25,50,8903,0,0,0,0,0,0
202399,999,46220, ,Tuscaloosa  AL ,575,575,171098,15,30,2560,9,29,3315,4,61,9381,438,438,129722,15,30,2560,4,12,724,0,0,0
202399,999,46300, ,Twin Falls  ID ,384,384,107614,13,26,6026,9,36,6770,1,9,950,384,384,107614,13,26,6026,9,36,6770,1,9,950
202399,999,46520,C,Urban Honolulu  HI ,657,657,238396,73,146,19625,2,7,459,22,1041,315412,349,349,125057,42,84,9745,2,7,459,3,306,54571
202399,999,46540, ,Utica-Rome  NY ,194,194,76883,0,0,0,0,0,0,11,58,9063,114,114,60704,0,0,0,0,0,0,0,0,0
202399,999,46660, ,Valdosta  GA ,883,883,202309,3,6,398,0,0,0,7,73,6370,507,507,131015,0,0,0,0,0,0,5,48,3914
202399,999,47300, ,Visalia  CA ,1035,1035,268841,29,58,6352,1,3,403,8,69,19095,1020,1020,266461,29,58,6352,1,3,403,8,69,19095
202399,999,47380, ,Waco  TX ,744,744,158641,44,88,8561,20,80,7579,84,847,86345,667,667,144851,44,88,8561,20,80,7579,72,787,80174
202399,999,47940, ,Waterloo-Cedar Falls  IA ,235,235,76893,9,18,2462,2,6,1576,9,222,28884,222,222,72219,8,16,2216,2,6,1576,9,222,28884
202399,999,48060, ,Watertown-Fort Drum  NY ,194,194,31560,0,0,0,0,0,0,0,0,0,194,194,31560,0,0,0,0,0,0,0,0,0
202399,999,48300, ,Wenatchee  WA ,505,505,190897,4,8,1618,2,7,1596,8,66,7426,459,459,175285,4,8,1618,2,7,1596,8,66,7426
202399,999,48540, ,Wheeling  WV-OH ,9,9,2393,1,2,230,0,0,0,0,0,0,9,9,2393,1,2,230,0,0,0,0,0,0
202399,999,48660, ,Wichita Falls  TX ,207,207,59927,3,6,580,3,9,900,2,52,5318,207,207,59927,3,6,580,3,9,900,2,52,5318
202399,999,48900, ,Wilmington  NC ,2228,2228,655942,67,134,20098,21,68,16213,40,1535,186777,1453,1453,392399,49,98,12635,18,59,13900,20,802,91622
202399,999,49420, ,Yakima  WA ,453,453,131598,29,58,10216,22,81,9844,2,58,800,442,442,129167,29,58,10216,22,81,9844,2,58,800
202399,999,49740, ,Yuma  AZ ,761,761,120663,10,20,2116,1,4,346,6,88,8954,761,761,120663,10,20,2116,1,4,346,6,88,8954
