Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202499,545,21020,5,Elizabeth City  NC ,153,153,39635,0,0,0,0,0,0,0,0,0,79,79,22317,0,0,0,0,0,0,0,0,0
202499,545,28620,5,Kill Devil Hills  NC ,371,371,227986,0,0,0,0,0,0,0,0,0,371,371,227986,0,0,0,0,0,0,0,0,0
202499,545,47260,2,Virginia Beach-Chesapeake-Norfolk  VA-NC ,3544,3544,1122513,18,36,6812,11,34,9225,24,792,104530,3357,3357,1052535,18,36,6812,11,34,9225,24,792,104530
202499,548,12580,2,Baltimore-Columbia-Towson  MD ,3849,3849,930649,5,10,1130,0,0,0,32,2425,543037,3848,3848,930363,5,10,1130,0,0,0,32,2425,543037
202499,548,15700,5,Cambridge  MD ,79,79,20085,0,0,0,0,0,0,0,0,0,56,56,16127,0,0,0,0,0,0,0,0,0
202499,548,16540,2,Chambersburg  PA ,478,478,154096,15,30,6138,1,3,750,10,112,8030,307,307,97055,15,30,6138,1,3,750,10,112,8030
202499,548,20660,5,Easton  MD ,104,104,54086,0,0,0,0,0,0,0,0,0,104,104,54086,0,0,0,0,0,0,0,0,0
202499,548,25180,2,Hagerstown-Martinsburg  MD-WV ,1748,1748,405832,8,16,4040,1,3,540,3,28,4015,1715,1715,398906,8,16,4040,1,3,540,3,28,4015
202499,548,29470,5,Lake of the Woods  VA ,410,410,103621,1,2,120,0,0,0,0,0,0,410,410,103621,1,2,120,0,0,0,0,0,0
202499,548,30500,2,Lexington Park  MD ,363,363,119721,0,0,0,1,3,640,0,0,0,363,363,119721,0,0,0,1,3,640,0,0,0
202499,548,47900,2,Washington-Arlington-Alexandria  DC-VA-MD-WV ,11743,11743,3643107,53,106,18368,9,32,4496,198,9606,1483745,11743,11743,3643107,53,106,18368,9,32,4496,198,9606,1483745
202499,548,49020,2,Winchester  VA-WV ,1031,1031,239151,0,0,0,0,0,0,2,52,3035,1031,1031,239151,0,0,0,0,0,0,2,52,3035
202499,554,44620,5,Stevens Point-Plover  WI ,114,114,42731,25,50,8706,0,0,0,4,115,14866,114,114,42731,25,50,8706,0,0,0,4,115,14866
202499,554,48140,2,Wausau  WI ,216,216,77733,0,0,0,0,0,0,10,192,39002,216,216,77733,0,0,0,0,0,0,10,192,39002
202499,554,49220,5,Wisconsin Rapids-Marshfield  WI ,130,130,49259,4,8,1189,0,0,0,0,0,0,127,127,48349,4,8,1189,0,0,0,0,0,0
202499,555,21120,5,Elk City  OK ,4,4,1193,0,0,0,0,0,0,0,0,0,4,4,1193,0,0,0,0,0,0,0,0,0
202499,555,48220,5,Weatherford  OK ,26,26,8353,0,0,0,0,0,0,1,5,330,26,26,8353,0,0,0,0,0,0,1,5,330
202499,556,11680,5,Arkansas City-Winfield  KS ,35,35,7420,3,6,510,0,0,0,0,0,0,8,8,3595,3,6,510,0,0,0,0,0,0
202499,556,48620,2,Wichita  KS ,1479,1479,524257,600,1200,165731,24,83,20430,7,277,44379,1405,1405,500191,600,1200,165731,24,83,20430,7,277,44379
202499,558,30820,5,Lock Haven  PA ,34,34,7929,1,2,122,0,0,0,0,0,0,22,22,4347,1,2,122,0,0,0,0,0,0
202499,558,48700,2,Williamsport  PA ,63,63,19588,1,2,440,0,0,0,0,0,0,43,43,13756,1,2,440,0,0,0,0,0,0
202499,566,41400,5,Salem  OH ,31,31,11413,3,6,1103,2,6,850,0,0,0,29,29,11009,3,6,1103,2,6,850,0,0,0
202499,566,49660,2,Youngstown-Warren  OH ,265,265,71479,3,6,852,1,3,290,0,0,0,265,265,71479,3,6,852,1,3,290,0,0,0
202499,999,10100,5,Aberdeen  SD ,70,70,13885,6,12,939,1,4,250,0,0,0,70,70,13885,6,12,939,1,4,250,0,0,0
202499,999,10140,5,Aberdeen  WA ,251,251,77136,5,10,1982,5,15,2701,1,12,1805,250,250,76906,5,10,1982,5,15,2701,1,12,1805
202499,999,10220,5,Ada  OK ,2,2,1100,0,0,0,0,0,0,0,0,0,2,2,1100,0,0,0,0,0,0,0,0,0
202499,999,10460,5,Alamogordo  NM ,6,6,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,10480,5,Alamosa  CO ,202,202,74711,6,12,1843,0,0,0,0,0,0,167,167,68449,6,12,1843,0,0,0,0,0,0
202499,999,10500,4,Albany  GA ,192,192,32955,0,0,0,1,3,167,6,64,8462,149,149,19992,0,0,0,1,3,167,2,44,6245
202499,999,10660,5,Albert Lea  MN ,16,16,4794,0,0,0,0,0,0,0,0,0,16,16,4794,0,0,0,0,0,0,0,0,0
202499,999,10780,4,Alexandria  LA ,219,219,56518,11,22,1595,0,0,0,0,0,0,16,16,7162,0,0,0,0,0,0,0,0,0
202499,999,10820,5,Alexandria  MN ,191,191,73901,3,6,900,0,0,0,1,88,9000,191,191,73901,3,6,900,0,0,0,1,88,9000
202499,999,10980,5,Alpena  MI ,35,35,11192,1,2,135,0,0,0,0,0,0,35,35,11192,1,2,135,0,0,0,0,0,0
202499,999,11060,5,Altus  OK ,7,7,1860,0,0,0,0,0,0,0,0,0,7,7,1860,0,0,0,0,0,0,0,0,0
202499,999,11140,5,Americus  GA ,42,42,9083,0,0,0,0,0,0,3,15,1406,1,1,303,0,0,0,0,0,0,0,0,0
202499,999,11260,4,Anchorage  AK ,198,198,79252,38,76,15861,10,33,4883,13,119,21222,188,188,75613,29,58,12145,10,33,4883,8,94,17331
202499,999,11500,4,Anniston-Oxford  AL ,126,126,18244,6,12,1095,0,0,0,0,0,0,115,115,15037,6,12,1095,0,0,0,0,0,0
202499,999,11620,5,Ardmore  OK ,59,59,9488,0,0,0,0,0,0,0,0,0,59,59,9488,0,0,0,0,0,0,0,0,0
202499,999,11660,5,Arkadelphia  AR ,12,12,2518,0,0,0,0,0,0,0,0,0,12,12,2518,0,0,0,0,0,0,0,0,0
202499,999,11820,5,Astoria  OR ,88,88,45168,3,6,638,1,3,450,0,0,0,88,88,45168,3,6,638,1,3,450,0,0,0
202499,999,12260,4,Augusta-Richmond County  GA-SC ,3593,3593,1022404,5,10,1665,9,32,4649,28,1023,133934,2564,2564,819735,5,10,1665,9,32,4649,28,1023,133934
202499,999,12300,5,Augusta-Waterville  ME ,447,447,126555,5,10,1266,2,6,718,1,17,1200,197,197,68552,4,8,1231,2,6,718,1,17,1200
202499,999,12420,4,Austin-Round Rock-San Marcos  TX ,16435,16435,5025777,299,598,84318,39,135,27791,357,15126,1800302,12971,12971,4147920,273,546,77974,35,123,26591,341,14724,1765523
202499,999,12520,5,Baker City  OR ,26,26,7606,1,2,421,0,0,0,0,0,0,26,26,7606,1,2,421,0,0,0,0,0,0
202499,999,12540,4,Bakersfield-Delano  CA ,2812,2812,678365,168,336,46307,7,23,3422,13,73,7662,2021,2021,454077,165,330,45584,5,17,929,7,43,3880
202499,999,12620,4,Bangor  ME ,367,367,93662,12,24,3521,6,23,2886,6,36,3568,247,247,68608,12,24,3521,6,23,2886,6,36,3568
202499,999,12900,5,Batesville  AR ,6,6,1264,1,2,110,0,0,0,1,24,1200,2,2,215,1,2,110,0,0,0,1,24,1200
202499,999,13140,4,Beaumont-Port Arthur  TX ,820,820,239798,13,26,3039,5,19,1778,9,50,5113,750,750,220496,8,16,1933,5,19,1778,0,0,0
202499,999,13220,4,Beckley  WV ,69,69,17898,0,0,0,0,0,0,0,0,0,60,60,15954,0,0,0,0,0,0,0,0,0
202499,999,13300,5,Beeville  TX ,14,14,1722,0,0,0,0,0,0,0,0,0,14,14,1722,0,0,0,0,0,0,0,0,0
202499,999,13380,4,Bellingham  WA ,773,773,233410,28,56,11893,10,34,8236,12,327,41813,659,659,198341,28,56,11893,8,28,6839,12,327,41813
202499,999,13420,5,Bemidji  MN ,63,63,16815,6,12,2161,0,0,0,13,81,2278,38,38,11761,6,12,2161,0,0,0,0,0,0
202499,999,13460,4,Bend  OR ,1385,1385,536931,40,80,18917,3,11,2464,30,391,66863,1385,1385,536931,40,80,18917,3,11,2464,30,391,66863
202499,999,13540,5,Bennington  VT ,50,50,16980,2,4,531,0,0,0,0,0,0,40,40,11989,2,4,531,0,0,0,0,0,0
202499,999,13700,5,Big Spring  TX ,68,68,13950,1,2,305,0,0,0,1,5,11105,68,68,13950,1,2,305,0,0,0,1,5,11105
202499,999,13740,4,Billings  MT ,896,896,260197,73,146,29238,36,130,30924,10,353,64971,876,876,257911,73,146,29238,36,130,30924,10,353,64971
202499,999,13780,4,Binghamton  NY ,149,149,32283,0,0,0,0,0,0,38,334,43131,101,101,22078,0,0,0,0,0,0,1,80,15755
202499,999,13860,5,Bishop  CA ,13,13,2065,0,0,0,0,0,0,0,0,0,13,13,2065,0,0,0,0,0,0,0,0,0
202499,999,13900,4,Bismarck  ND ,282,282,108488,12,24,6326,11,41,9033,1,5,744,269,269,103688,12,24,6326,11,41,9033,0,0,0
202499,999,13980,4,Blacksburg-Christiansburg-Radford  VA ,481,481,126382,0,0,0,0,0,0,0,0,0,475,475,125172,0,0,0,0,0,0,0,0,0
202499,999,14140,5,Bluefield  WV-VA ,8,8,1850,0,0,0,0,0,0,1,5,400,4,4,1035,0,0,0,0,0,0,1,5,400
202499,999,14180,5,Blytheville  AR ,62,62,11347,2,4,300,0,0,0,0,0,0,15,15,4407,2,4,300,0,0,0,0,0,0
202499,999,14380,5,Boone  NC ,268,268,166497,4,8,1311,0,0,0,3,20,8800,229,229,142271,4,8,1311,0,0,0,3,20,8800
202499,999,14580,4,Bozeman  MT ,1006,1006,342099,37,74,14516,28,93,16054,35,533,57916,586,586,241939,3,6,1588,2,8,1297,2,23,4241
202499,999,14620,5,Bradford  PA ,27,27,9117,0,0,0,0,0,0,0,0,0,15,15,6006,0,0,0,0,0,0,0,0,0
202499,999,14660,5,Brainerd  MN ,705,705,233447,0,0,0,2,8,1414,1,12,1200,583,583,196162,0,0,0,2,8,1414,1,12,1200
202499,999,14700,5,Branson  MO ,273,273,75203,0,0,0,0,0,0,10,50,4350,202,202,62142,0,0,0,0,0,0,0,0,0
202499,999,14720,5,Breckenridge  CO ,211,211,138555,0,0,0,1,3,170,4,99,35643,159,159,127446,0,0,0,0,0,0,4,99,35643
202499,999,15100,5,Brookings  SD ,144,144,38724,10,20,2205,5,19,3937,5,25,2984,144,144,38724,10,20,2205,5,19,3937,5,25,2984
202499,999,15220,5,Brownwood  TX ,144,144,36263,2,4,220,0,0,0,0,0,0,24,24,3879,2,4,220,0,0,0,0,0,0
202499,999,15260,4,Brunswick-St.Simons  GA ,654,654,244969,42,84,9470,12,48,9698,12,136,16308,114,114,25217,6,12,1499,0,0,0,0,0,0
202499,999,15420,5,Burley  ID ,246,246,84505,0,0,0,10,32,5265,0,0,0,246,246,84505,0,0,0,10,32,5265,0,0,0
202499,999,15580,5,Butte-Silver Bow  MT ,65,65,7289,6,12,888,2,7,998,3,25,708,43,43,4236,4,8,570,2,7,998,3,25,708
202499,999,15620,5,Cadillac  MI ,94,94,24684,0,0,0,0,0,0,10,50,15651,59,59,17461,0,0,0,0,0,0,0,0,0
202499,999,15780,5,Camden  AR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,15820,5,Campbellsville  KY ,14,14,3697,0,0,0,0,0,0,0,0,0,4,4,529,0,0,0,0,0,0,0,0,0
202499,999,16100,5,Carlsbad-Artesia  NM ,156,156,58238,0,0,0,0,0,0,0,0,0,156,156,58238,0,0,0,0,0,0,0,0,0
202499,999,16140,5,Carroll  IA ,29,29,12152,1,2,400,1,3,400,0,0,0,26,26,11241,1,2,400,1,3,400,0,0,0
202499,999,16220,4,Casper  WY ,206,206,42405,0,0,0,0,0,0,1,104,15420,187,187,40514,0,0,0,0,0,0,1,104,15420
202499,999,16260,5,Cedar City  UT ,655,655,202539,0,0,0,0,0,0,0,0,0,655,655,202539,0,0,0,0,0,0,0,0,0
202499,999,16660,5,Charleston-Mattoon  IL ,11,11,1772,0,0,0,0,0,0,2,25,1838,11,11,1772,0,0,0,0,0,0,2,25,1838
202499,999,16700,4,Charleston-North Charleston  SC ,6817,6817,2554836,39,78,9006,59,182,6545,140,1437,104242,3863,3863,1849559,8,16,3491,0,0,0,1,18,2220
202499,999,16820,4,Charlottesville  VA ,985,985,372471,2,4,240,8,26,3026,24,252,32925,334,334,126459,0,0,0,2,8,1600,11,64,9980
202499,999,16940,4,Cheyenne  WY ,332,332,77119,3,6,1317,14,55,5709,14,104,12264,332,332,77119,3,6,1317,14,55,5709,14,104,12264
202499,999,17020,4,Chico  CA ,657,657,125283,14,28,2269,2,7,648,24,254,27771,403,403,77931,14,28,2269,2,7,648,24,254,27771
202499,999,17300,4,Clarksville  TN-KY ,1975,1975,438704,21,42,5629,27,98,11087,77,683,64668,1950,1950,435312,21,42,5629,27,98,11087,77,683,64668
202499,999,17340,5,Clearlake  CA ,72,72,18383,1,2,70,0,0,0,8,40,5122,22,22,5647,1,2,70,0,0,0,0,0,0
202499,999,17380,5,Cleveland  MS ,15,15,3865,0,0,0,0,0,0,0,0,0,15,15,3865,0,0,0,0,0,0,0,0,0
202499,999,17580,5,Clovis  NM ,72,72,22423,57,114,21797,4,14,2162,0,0,0,41,41,17680,57,114,21797,4,14,2162,0,0,0
202499,999,17650,5,Cody  WY ,176,176,63660,8,16,1887,2,8,1181,0,0,0,176,176,63660,8,16,1887,2,8,1181,0,0,0
202499,999,17740,5,Coldwater  MI ,43,43,13961,0,0,0,0,0,0,0,0,0,4,4,1881,0,0,0,0,0,0,0,0,0
202499,999,17780,4,College Station-Bryan  TX ,1482,1482,355704,23,46,6427,7,25,3901,26,768,120243,1482,1482,355704,23,46,6427,7,25,3901,26,768,120243
202499,999,17820,4,Colorado Springs  CO ,2878,2878,1615786,119,238,56714,2,6,2510,22,872,183363,2878,2878,1615786,119,238,56714,2,6,2510,22,872,183363
202499,999,18100,5,Columbus  NE ,103,103,34752,5,10,1956,2,8,1465,4,31,4152,103,103,34752,5,10,1956,2,8,1465,4,31,4152
202499,999,18260,5,Cookeville  TN ,818,818,191933,0,0,0,20,60,9116,2,48,7670,652,652,174210,0,0,0,20,60,9116,2,48,7670
202499,999,18300,5,Coos Bay-North Bend  OR ,97,97,33093,4,8,1485,0,0,0,1,16,1255,87,87,29655,4,8,1485,0,0,0,1,16,1255
202499,999,18380,5,Cordele  GA ,22,22,6333,0,0,0,0,0,0,0,0,0,19,19,5533,0,0,0,0,0,0,0,0,0
202499,999,18880,4,Crestview-Fort Walton Beach-Destin  FL ,2602,2602,1369313,18,36,6818,5,16,3407,47,1497,231211,2602,2602,1369313,18,36,6818,5,16,3407,47,1497,231211
202499,999,18900,5,Crossville  TN ,114,114,23672,0,0,0,0,0,0,0,0,0,114,114,23672,0,0,0,0,0,0,0,0,0
202499,999,19060,5,Cumberland  MD-WV ,85,85,24587,8,16,1160,0,0,0,2,22,3050,85,85,24587,8,16,1160,0,0,0,2,22,3050
202499,999,19220,5,Danville  KY ,168,168,37843,1,2,250,2,6,568,0,0,0,77,77,23014,1,2,250,2,6,568,0,0,0
202499,999,19260,5,Danville  VA ,86,86,19073,0,0,0,0,0,0,0,0,0,14,14,1626,0,0,0,0,0,0,0,0,0
202499,999,19500,4,Decatur  IL ,39,39,14740,3,6,533,3,12,1880,0,0,0,39,39,14740,3,6,533,3,12,1880,0,0,0
202499,999,19580,5,Defiance  OH ,37,37,11972,3,6,960,1,3,400,0,0,0,34,34,10919,3,6,960,1,3,400,0,0,0
202499,999,19620,5,Del Rio  TX ,85,85,20136,0,0,0,0,0,0,0,0,0,20,20,5826,0,0,0,0,0,0,0,0,0
202499,999,19700,5,Deming  NM ,7,7,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,19810,5,Detroit Lakes  MN ,151,151,63151,0,0,0,0,0,0,0,0,0,120,120,55220,0,0,0,0,0,0,0,0,0
202499,999,19860,5,Dickinson  ND ,54,54,19868,0,0,0,0,0,0,0,0,0,52,52,19468,0,0,0,0,0,0,0,0,0
202499,999,19980,5,Dodge City  KS ,81,81,17203,1,2,300,16,48,3840,0,0,0,81,81,17203,1,2,300,16,48,3840,0,0,0
202499,999,20060,5,Douglas  GA ,110,110,18814,0,0,0,3,12,1063,1,6,300,92,92,16660,0,0,0,3,12,1063,1,6,300
202499,999,20140,5,Dublin  GA ,29,29,5574,0,0,0,0,0,0,1,24,2979,24,24,4486,0,0,0,0,0,0,1,24,2979
202499,999,20220,4,Dubuque  IA ,148,148,83326,2,4,850,1,3,800,6,319,43439,148,148,83326,2,4,850,1,3,800,6,319,43439
202499,999,20300,5,Dumas  TX ,24,24,5460,1,2,200,0,0,0,0,0,0,24,24,5460,1,2,200,0,0,0,0,0,0
202499,999,20420,5,Durango  CO ,173,173,90472,6,12,1531,5,16,2214,1,7,867,170,170,89410,6,12,1531,5,16,2214,1,7,867
202499,999,20540,5,Dyersburg  TN ,68,68,15324,0,0,0,0,0,0,1,6,410,68,68,15324,0,0,0,0,0,0,1,6,410
202499,999,20580,4,Eagle Pass  TX ,61,61,17494,4,8,1226,0,0,0,1,8,960,61,61,17494,4,8,1226,0,0,0,1,8,960
202499,999,20820,5,Effingham  IL ,30,30,10844,0,0,0,0,0,0,0,0,0,30,30,10844,0,0,0,0,0,0,0,0,0
202499,999,20940,4,El Centro  CA ,153,153,30096,2,4,235,1,4,420,6,92,8279,153,153,30096,2,4,235,1,4,420,6,92,8279
202499,999,20980,5,El Dorado  AR ,20,20,3239,0,0,0,0,0,0,0,0,0,7,7,967,0,0,0,0,0,0,0,0,0
202499,999,21180,5,Elkins  WV ,3,3,463,0,0,0,0,0,0,0,0,0,3,3,463,0,0,0,0,0,0,0,0,0
202499,999,21220,5,Elko  NV ,122,122,32035,0,0,0,0,0,0,0,0,0,122,122,32035,0,0,0,0,0,0,0,0,0
202499,999,21260,5,Ellensburg  WA ,399,399,135836,6,12,1434,0,0,0,2,23,2471,390,390,133234,6,12,1434,0,0,0,2,23,2471
202499,999,21380,5,Emporia  KS ,34,34,7748,2,4,340,1,4,400,0,0,0,11,11,2667,2,4,340,1,4,400,0,0,0
202499,999,21420,4,Enid  OK ,9,9,1925,5,10,1060,0,0,0,0,0,0,8,8,1700,5,10,1060,0,0,0,0,0,0
202499,999,21540,5,Escanaba  MI ,36,36,11336,1,2,175,0,0,0,0,0,0,36,36,11336,1,2,175,0,0,0,0,0,0
202499,999,21640,5,Eufaula  AL-GA ,33,33,6322,10,20,8542,0,0,0,0,0,0,33,33,6322,10,20,8542,0,0,0,0,0,0
202499,999,21660,4,Eugene-Springfield  OR ,799,799,221611,16,32,7812,3,11,2104,60,972,107032,572,572,162115,15,30,7540,3,11,2104,60,972,107032
202499,999,21700,5,Eureka-Arcata  CA ,148,148,30760,9,18,2559,3,11,1580,3,17,2232,126,126,23043,9,18,2559,3,11,1580,2,12,1717
202499,999,21740,5,Evanston  WY-UT ,103,103,50926,3,6,1338,1,4,1200,2,19,5250,60,60,35731,3,6,1338,1,4,1200,2,19,5250
202499,999,21820,4,Fairbanks-College  AK ,6,6,3126,2,4,900,0,0,0,1,8,1750,6,6,3126,2,4,900,0,0,0,1,8,1750
202499,999,21860,5,Fairmont  MN ,23,23,7354,2,4,1000,0,0,0,0,0,0,23,23,7354,2,4,1000,0,0,0,0,0,0
202499,999,22140,4,Farmington  NM ,70,70,17721,0,0,0,0,0,0,1,8,500,70,70,17721,0,0,0,0,0,0,1,8,500
202499,999,22220,4,Fayetteville-Springdale-Rogers  AR ,5595,5595,1679700,207,414,86702,19,76,9571,70,1899,326016,5148,5148,1585421,204,408,85307,19,76,9571,47,1672,308687
202499,999,22260,5,Fergus Falls  MN ,71,71,21843,4,8,850,0,0,0,1,10,2400,55,55,18645,4,8,850,0,0,0,1,10,2400
202499,999,22340,5,Fitzgerald  GA ,6,6,1084,0,0,0,0,0,0,0,0,0,1,1,415,0,0,0,0,0,0,0,0,0
202499,999,22380,4,Flagstaff  AZ ,331,331,155359,9,18,4334,0,0,0,18,354,42655,226,226,118245,9,18,4334,0,0,0,18,354,42655
202499,999,22500,4,Florence  SC ,761,761,131142,8,16,1664,9,36,9842,3,48,6157,575,575,96320,4,8,817,9,36,9842,3,48,6157
202499,999,22540,4,Fond du Lac  WI ,173,173,65932,5,10,1960,0,0,0,0,0,0,139,139,55993,5,10,1960,0,0,0,0,0,0
202499,999,22580,5,Forest City  NC ,191,191,61327,1,2,360,0,0,0,0,0,0,191,191,61327,1,2,360,0,0,0,0,0,0
202499,999,22660,4,Fort Collins  CO ,1370,1370,513008,5,10,1512,1,4,1035,26,402,78994,1370,1370,513008,5,10,1512,1,4,1035,26,402,78994
202499,999,22700,5,Fort Dodge  IA ,28,28,7631,0,0,0,0,0,0,0,0,0,15,15,4845,0,0,0,0,0,0,0,0,0
202499,999,22780,5,Fort Leonard Wood  MO ,60,60,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202499,999,22820,5,Fort Morgan  CO ,45,45,14694,3,6,903,11,40,4616,2,105,19356,44,44,14562,3,6,903,10,37,4065,2,105,19356
202499,999,22900,4,Fort Smith  AR-OK ,352,352,85160,76,152,25438,11,33,5994,2,16,2500,299,299,79747,72,144,24788,6,18,4719,2,16,2500
202499,999,23460,4,Gadsden  AL ,117,117,23104,1,2,266,4,14,15523,0,0,0,117,117,23104,1,2,266,4,14,15523,0,0,0
202499,999,23660,5,Galesburg  IL ,2,2,350,0,0,0,0,0,0,0,0,0,2,2,350,0,0,0,0,0,0,0,0,0
202499,999,23680,5,Gallipolis  OH ,4,4,1303,0,0,0,1,3,280,0,0,0,3,3,1000,0,0,0,1,3,280,0,0,0
202499,999,23700,5,Gallup  NM ,8,8,1402,0,0,0,0,0,0,0,0,0,8,8,1402,0,0,0,0,0,0,0,0,0
202499,999,23780,5,Garden City  KS ,35,35,7859,0,0,0,0,0,0,0,0,0,35,35,7859,0,0,0,0,0,0,0,0,0
202499,999,23940,5,Gillette  WY ,31,31,11690,0,0,0,0,0,0,0,0,0,31,31,11690,0,0,0,0,0,0,0,0,0
202499,999,24140,4,Goldsboro  NC ,583,583,118405,8,16,1762,2,6,873,0,0,0,481,481,91858,8,16,1762,2,6,873,0,0,0
202499,999,24220,4,Grand Forks  ND-MN ,158,158,44001,7,14,2626,0,0,0,1,54,1000,148,148,41750,7,14,2626,0,0,0,1,54,1000
202499,999,24260,4,Grand Island  NE ,157,157,40397,0,0,0,16,52,10072,6,98,12181,116,116,30671,0,0,0,16,52,10072,6,98,12181
202499,999,24300,4,Grand Junction  CO ,714,714,130494,4,8,598,13,52,1726,10,240,17913,709,709,129739,4,8,598,13,52,1726,9,235,17313
202499,999,24460,5,Great Bend  KS ,12,12,3592,0,0,0,0,0,0,0,0,0,12,12,3592,0,0,0,0,0,0,0,0,0
202499,999,24500,4,Great Falls  MT ,164,164,58206,7,14,4180,2,8,1600,2,37,4710,164,164,58206,7,14,4180,2,8,1600,2,37,4710
202499,999,24740,5,Greenville  MS ,7,7,1965,0,0,0,0,0,0,0,0,0,7,7,1965,0,0,0,0,0,0,0,0,0
202499,999,24900,5,Greenwood  MS ,11,11,3670,0,0,0,0,0,0,1,34,1720,2,2,178,0,0,0,0,0,0,1,34,1720
202499,999,24980,5,Grenada  MS ,15,15,1161,0,0,0,0,0,0,13,82,2050,5,5,771,0,0,0,0,0,0,0,0,0
202499,999,25060,4,Gulfport-Biloxi  MS ,2920,2920,439029,2,4,421,0,0,0,1,6,2200,1696,1696,363737,2,4,421,0,0,0,1,6,2200
202499,999,25100,5,Guymon  OK ,16,16,4842,0,0,0,0,0,0,0,0,0,16,16,4842,0,0,0,0,0,0,0,0,0
202499,999,25200,5,Hailey  ID ,122,122,177214,3,6,750,0,0,0,2,19,33567,120,120,176574,0,0,0,0,0,0,2,19,33567
202499,999,25460,5,Harrison  AR ,20,20,1665,2,4,700,0,0,0,2,72,8000,5,5,138,2,4,700,0,0,0,2,72,8000
202499,999,25580,5,Hastings  NE ,63,63,23167,16,32,5771,0,0,0,6,132,22987,63,63,23167,16,32,5771,0,0,0,6,132,22987
202499,999,25700,5,Hays  KS ,30,30,10522,1,2,250,1,4,385,0,0,0,30,30,10522,1,2,250,1,4,385,0,0,0
202499,999,25740,4,Helena  MT ,123,123,51211,22,44,10662,27,103,15650,8,198,20551,115,115,48520,22,44,10662,27,103,15650,8,198,20551
202499,999,25820,5,Hereford  TX ,17,17,5145,15,30,3747,0,0,0,0,0,0,17,17,5145,15,30,3747,0,0,0,0,0,0
202499,999,25840,5,Hermiston-Pendleton  OR ,248,248,69901,5,10,2155,1,4,923,0,0,0,232,232,65834,3,6,1313,1,4,923,0,0,0
202499,999,25880,5,Hillsdale  MI ,64,64,18167,4,8,2084,0,0,0,0,0,0,64,64,18167,4,8,2084,0,0,0,0,0,0
202499,999,25900,5,Hilo-Kailua  HI ,974,974,605224,4,8,6300,0,0,0,0,0,0,974,974,605224,4,8,6300,0,0,0,0,0,0
202499,999,25940,4,Hilton Head Island-Bluffton-Port Royal  SC ,2414,2414,1057947,0,0,0,7,24,4238,22,608,82383,2414,2414,1057947,0,0,0,7,24,4238,22,608,82383
202499,999,26020,5,Hobbs  NM ,172,172,51851,0,0,0,0,0,0,0,0,0,144,144,43983,0,0,0,0,0,0,0,0,0
202499,999,26140,4,Homosassa Springs  FL ,2415,2415,527409,12,24,3550,1,4,235,0,0,0,1162,1162,233641,11,22,3041,1,4,235,0,0,0
202499,999,26220,5,Hood River  OR ,34,34,15410,1,2,706,0,0,0,0,0,0,34,34,15410,1,2,706,0,0,0,0,0,0
202499,999,26340,5,Houghton  MI ,128,128,30669,4,8,1080,0,0,0,0,0,0,103,103,26489,4,8,1080,0,0,0,0,0,0
202499,999,26380,4,Houma-Bayou Cane-Thibodaux  LA ,615,615,127851,4,8,854,0,0,0,0,0,0,615,615,127851,4,8,854,0,0,0,0,0,0
202499,999,26700,5,Huron  SD ,24,24,8958,0,0,0,0,0,0,1,6,1200,24,24,8958,0,0,0,0,0,0,1,6,1200
202499,999,26740,5,Hutchinson  KS ,40,40,8452,0,0,0,0,0,0,0,0,0,40,40,8452,0,0,0,0,0,0,0,0,0
202499,999,27100,4,Jackson  MI ,231,231,61481,0,0,0,0,0,0,2,103,10991,189,189,49201,0,0,0,0,0,0,2,103,10991
202499,999,27180,4,Jackson  TN ,439,439,110919,2,4,379,0,0,0,0,0,0,157,157,45882,2,4,379,0,0,0,0,0,0
202499,999,27220,5,Jackson  WY-ID ,366,366,379111,1,2,233,4,14,1348,9,100,7493,287,287,356603,1,2,233,2,8,948,5,80,5302
202499,999,27340,4,Jacksonville  NC ,1213,1213,292649,15,30,3905,1,3,848,0,0,0,1213,1213,292649,15,30,3905,1,3,848,0,0,0
202499,999,27420,5,Jamestown  ND ,21,21,4338,0,0,0,0,0,0,0,0,0,13,13,3858,0,0,0,0,0,0,0,0,0
202499,999,27460,5,Jamestown-Dunkirk  NY ,123,123,30040,1,2,100,0,0,0,0,0,0,73,73,16310,1,2,100,0,0,0,0,0,0
202499,999,27540,5,Jasper  IN ,175,175,23082,1,2,250,0,0,0,4,20,3100,175,175,23082,1,2,250,0,0,0,4,20,3100
202499,999,27940,5,Juneau  AK ,22,22,4515,5,10,1503,0,0,0,4,82,4902,22,22,4515,5,10,1503,0,0,0,4,82,4902
202499,999,27980,4,Kahului-Wailuku  HI ,623,623,266086,18,36,8909,0,0,0,15,459,175874,578,578,246049,18,36,8909,0,0,0,14,452,170950
202499,999,28060,5,Kalispell  MT ,198,198,99641,4,8,2964,0,0,0,1,80,3400,198,198,99641,4,8,2964,0,0,0,1,80,3400
