NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Shawano, WI Micro Area",45987,46079,43.2,3366,1131,18257,13900,127600,43020,2014
"Shawnee, OK Micro Area",44250,70700,37.6,5719,1905,26033,18127,100200,43060,2014
"Sheboygan, WI Metro Area",53029,115168,40.7,12321,4300,46433,33057,150800,43100,2014
"Shelby, NC Micro Area",39197,97464,40.9,6824,3067,37407,25553,104100,43140,2014
"Shelbyville, TN Micro Area",40989,45660,36.5,2761,891,16608,11528,113200,43180,2014
"Shelton, WA Micro Area",49538,60728,45.2,5464,1801,23099,18054,204800,43220,2014
"Sheridan, WY Micro Area",56015,29578,42.4,3971,1287,12568,8781,219400,43260,2014
"Sherman-Denison, TX Metro Area",47631,121975,40.1,10821,4109,46747,31618,105800,43300,2014
"Show Low, AZ Micro Area",36591,107489,35.4,5996,2796,34018,24088,106500,43320,2014
"Shreveport-Bossier City, LA Metro Area",43779,445305,36.3,42415,16032,170715,110028,122700,43340,2014
"Sidney, OH Micro Area",51266,49165,39.1,3058,1692,18616,13661,126000,43380,2014
"Sierra Vista-Douglas, AZ Metro Area",45974,130807,39.6,12968,6001,48846,33223,141300,43420,2014
"Sikeston, MO Micro Area",39076,39137,39.8,2388,944,15361,10463,94300,43460,2014
"Silver City, NM Micro Area",38923,29303,46.4,2559,2038,12229,9245,128800,43500,2014
"Spirit Lake, IA Micro Area",56086,16877,48.7,2195,680,7831,5823,165800,44020,2014
"Spokane-Spokane Valley, WA Metro Area",49417,533456,38.0,62164,24996,211284,136976,181100,44060,2014
"Springfield, IL Metro Area",55842,211466,39.9,29472,12267,88221,62164,126900,44100,2014
"Springfield, MA Metro Area",52546,626775,38.0,68082,37658,236512,147937,214000,44140,2014
"Springfield, MO Metro Area",42880,444728,36.5,49044,18091,177468,113628,128100,44180,2014
"Springfield, OH Metro Area",43011,137303,41.1,10978,4645,54969,36306,104200,44220,2014
"Starkville, MS Micro Area",32348,48639,25.3,5445,2945,17778,9329,134600,44260,2014
"State College, PA Metro Area",50295,156240,29.7,18456,10830,57283,34622,193500,44300,2014
"Statesboro, GA Micro Area",35642,71940,26.1,6317,2599,25803,12990,128200,44340,2014
"Sterling, CO Micro Area",41749,22604,37.1,1401,673,7825,5290,122300,44540,2014
"Staunton-Waynesboro, VA Metro Area",49262,119016,42.8,12247,5278,47505,33995,185400,44420,2014
"Steamboat Springs, CO Micro Area",61095,23428,39.9,5276,1998,9573,6803,378100,44460,2014
"Stephenville, TX Micro Area",40711,39291,30.5,3930,1345,14696,8749,112200,44500,2014
"Sterling, IL Micro Area",48343,57680,42.4,4199,1956,23328,17582,99200,44580,2014
"Stevens Point, WI Micro Area",50837,70337,36.0,8575,2867,27954,19082,147600,44620,2014
"Stillwater, OK Micro Area",37637,78723,26.9,8667,4214,30182,15293,132700,44660,2014
"Stockton-Lodi, CA Metro Area",53253,701050,33.2,53111,15921,217343,123584,211300,44700,2014
"Storm Lake, IA Micro Area",48010,20460,36.8,1680,561,7635,5358,100300,44740,2014
"Sturgis, MI Micro Area",44145,60998,39.0,3766,1773,22856,17255,105800,44780,2014
"Sulphur Springs, TX Micro Area",45158,35478,39.2,2273,965,13243,9487,93300,44860,2014
"Summerville, GA Micro Area",32496,25484,40.4,1020,357,9347,6419,66700,44900,2014
"Summit Park, UT Micro Area",89886,37877,37.3,7591,3270,13425,10254,496800,44920,2014
"Sumter, SC Metro Area",40662,107782,35.6,8082,3917,40024,25825,108300,44940,2014
"Sunbury, PA Micro Area",41560,94294,43.6,6540,2458,39170,28015,100500,44980,2014
"Susanville, CA Micro Area",53351,33356,37.3,1999,695,9821,6248,176500,45000,2014
"Sweetwater, TX Micro Area",37342,15082,38.2,910,237,5449,3784,54700,45020,2014
"Syracuse, NY Metro Area",53191,662236,38.9,73429,43235,256796,173405,124400,45060,2014
"Tahlequah, OK Micro Area",37230,47860,34.7,4333,1913,16873,11088,106300,45140,2014
"Talladega-Sylacauga, AL Micro Area",35514,92920,40.9,4783,2214,35723,25947,90000,45180,2014
"Tallahassee, FL Metro Area",45377,373097,32.4,47994,23124,143932,83187,164600,45220,2014
"Tampa-St. Petersburg-Clearwater, FL Metro Area",46706,2851235,41.7,355644,131234,1134997,740691,141900,45300,2014
"Taos, NM Micro Area",35823,32956,46.5,4132,1941,13239,9603,211900,45340,2014
"Taylorville, IL Micro Area",45727,34415,41.9,2336,862,14089,10432,84100,45380,2014
"Terre Haute, IN Metro Area",42780,172240,38.1,13053,5617,64201,43262,87600,45460,2014
"Texarkana, TX-AR Metro Area",41818,149457,38.0,10729,4350,55953,37491,94300,45500,2014
"The Dalles, OR Micro Area",43226,25387,41.8,1989,887,9595,6190,177000,45520,2014
"The Villages, FL Metro Area",49874,103708,64.5,14182,7831,45868,41407,199500,45540,2014
"Thomaston, GA Micro Area",34614,26681,41.8,1117,708,10363,6639,82600,45580,2014
"Thomasville, GA Micro Area",35515,44733,39.3,2921,1427,17352,10053,124200,45620,2014
"Tiffin, OH Micro Area",44947,56100,39.1,3576,1501,21539,15464,97200,45660,2014
"Tifton, GA Micro Area",34830,40721,34.8,2084,1300,13966,8366,116200,45700,2014
"Toccoa, GA Micro Area",40103,25741,40.9,1419,816,9260,6917,99500,45740,2014
"Toledo, OH Metro Area",44775,608847,37.2,59992,27064,244015,155890,115900,45780,2014
"Topeka, KS Metro Area",50797,234195,39.6,27503,10516,94100,63896,118700,45820,2014
"Torrington, CT Micro Area",72068,187542,45.4,27027,14278,75229,58127,259800,45860,2014
"Traverse City, MI Micro Area",50817,145374,44.1,17950,9487,58480,46183,164700,45900,2014
"Trenton, NJ Metro Area",74118,369526,38.3,51014,31314,131475,85625,280400,45940,2014
"Troy, AL Micro Area",32798,33216,31.1,2851,1124,12909,7513,101900,45980,2014
"Truckee-Grass Valley, CA Micro Area",56949,98606,48.8,15724,5484,40838,29617,344800,46020,2014
"Tucson, AZ Metro Area",46233,993144,37.9,115392,55652,386155,238500,161700,46060,2014
"Tullahoma-Manchester, TN Micro Area",41158,100568,40.6,7457,3437,39701,28218,114600,46100,2014
"Tulsa, OK Metro Area",49255,954055,36.7,112224,35174,369720,244738,129100,46140,2014
"Tupelo, MS Micro Area",41701,138377,36.9,10791,3827,50808,36603,97600,46180,2014
"Tuscaloosa, AL Metro Area",43567,233692,32.9,21943,9582,81775,54107,143200,46220,2014
"Twin Falls, ID Micro Area",43282,101513,33.9,7100,2092,36267,23902,148000,46300,2014
"Tyler, TX Metro Area",46669,214735,36.0,24044,7543,79089,52107,126400,46340,2014
"Ukiah, CA Micro Area",43290,87612,42.0,8930,3227,33693,19135,310300,46380,2014
"Union City, TN-KY Micro Area",39050,37928,42.0,2323,1279,15158,10113,85200,46460,2014
"Urbana, OH Micro Area",49840,39628,40.6,2926,1138,15163,11250,121100,46500,2014
"Urban Honolulu, HI Metro Area",73581,975690,37.2,141559,47943,310141,170342,564400,46520,2014
"Utica-Rome, NY Metro Area",48094,298273,41.4,27662,14710,117404,79022,107800,46540,2014
"Uvalde, TX Micro Area",37078,26763,34.5,1741,519,8622,6052,72000,46620,2014
"Valdosta, GA Metro Area",36289,142655,30.8,10681,4198,51439,28690,121800,46660,2014
"Vallejo-Fairfield, CA Metro Area",67341,421624,37.2,47620,13014,142521,85815,263600,46700,2014
"Valley, AL Micro Area",32835,34091,43.1,1855,768,13901,9331,82400,46740,2014
"Van Wert, OH Micro Area",46436,28612,41.5,1842,990,11388,8670,90000,46780,2014
"Vermillion, SD Micro Area",36627,13968,25.2,1692,762,5185,2697,136000,46820,2014
"Vernal, UT Micro Area",62363,34576,29.6,2373,671,11048,8311,187400,46860,2014
"Vernon, TX Micro Area",41901,13265,37.4,1152,329,5253,3433,67100,46900,2014
"Vicksburg, MS Micro Area",37686,57687,37.2,5447,2702,21530,14334,93900,46980,2014
"Victoria, TX Metro Area",50549,96312,36.8,7337,2404,35185,23556,115900,47020,2014
"Vidalia, GA Micro Area",31842,36272,36.5,2145,840,13745,8859,83800,47080,2014
"Vincennes, IN Micro Area",42997,38181,39.3,2343,1067,14705,9735,83100,47180,2014
"Vineland-Bridgeton, NJ Metro Area",50603,157429,36.7,10381,3014,50399,33568,165700,47220,2014
"Vineyard Haven, MA Micro Area",65518,16915,45.7,3423,1235,5839,4552,641100,47240,2014
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",59244,1697898,35.3,200846,91385,626974,390053,235900,47260,2014
"Visalia-Porterville, CA Metro Area",42863,451108,30.1,23091,7420,132706,75974,161000,47300,2014
"Wabash, IN Micro Area",45657,32492,42.3,2298,1140,12777,9689,95100,47340,2014
"Waco, TX Metro Area",41876,257241,33.4,22132,7639,91389,54440,108000,47380,2014
"Wahpeton, ND-MN Micro Area",55159,22868,40.3,2343,550,9379,6975,106500,47420,2014
"Walla Walla, WA Metro Area",47309,63507,37.5,6512,2942,23404,14893,189100,47460,2014
"Wapakoneta, OH Micro Area",52773,45867,40.5,3663,1593,18115,13468,131500,47540,2014
"Warner Robins, GA Metro Area",51404,184652,35.0,15984,7785,66389,43583,128400,47580,2014
"Warren, PA Micro Area",44391,41218,46.0,3598,1471,17029,13141,89300,47620,2014
"Warrensburg, MO Micro Area",49978,53879,29.6,4833,2242,19912,12091,142400,47660,2014
"North Port-Sarasota-Bradenton, FL Metro Area",49875,722784,50.3,96784,45611,306165,220899,169000,35840,2014
"North Vernon, IN Micro Area",44758,28223,38.8,1324,625,10585,8033,91100,35860,2014
"North Wilkesboro, NC Micro Area",32157,69093,43.3,4409,1580,27355,20156,110500,35900,2014
"Norwalk, OH Micro Area",49315,59186,38.3,3414,1368,22507,16375,115600,35940,2014
"Norwich-New London, CT Metro Area",66693,274071,40.6,32268,20343,106882,71809,247700,35980,2014
"Oak Harbor, WA Micro Area",59107,78951,43.7,11449,4801,32820,22470,287600,36020,2014
"Ocala, FL Metro Area",39339,334771,47.8,27759,9984,133137,101048,111500,36100,2014
"Ocean City, NJ Metro Area",57394,96286,48.0,13352,5509,41069,30930,307000,36140,2014
"Odessa, TX Metro Area",54903,144932,30.9,8874,2520,50214,32894,96800,36220,2014
"Ogden-Clearfield, UT Metro Area",63393,614521,30.7,72104,24516,195735,147111,198200,36260,2014
"Ogdensburg-Massena, NY Micro Area",44454,112015,37.8,7754,5701,41579,29367,86200,36300,2014
"Oil City, PA Micro Area",43291,54265,45.1,4210,1589,22412,17109,80800,36340,2014
"Okeechobee, FL Micro Area",35490,39398,39.6,1915,589,13213,9538,100900,36380,2014
"Oklahoma City, OK Metro Area",50967,1297998,34.6,156570,56652,490013,316467,133700,36420,2014
"Olean, NY Micro Area",43503,79397,41.3,5477,3396,31798,22808,83000,36460,2014
"Olympia-Tumwater, WA Metro Area",62286,259330,38.4,35722,16178,101530,65854,241300,36500,2014
"Omaha-Council Bluffs, NE-IA Metro Area",57357,886157,34.9,128043,45294,340906,225352,145900,36540,2014
"Orangeburg, SC Micro Area",33615,91262,38.7,6819,3427,33836,23095,86900,36700,2014
"Oneonta, NY Micro Area",47884,61778,41.2,5873,3439,23798,17601,139000,36580,2014
"Ontario, OR-ID Micro Area",39237,53398,37.0,3387,1141,18453,12382,127900,36620,2014
"Opelousas, LA Micro Area",33928,83518,36.7,4812,1668,30664,21554,88700,36660,2014
"Orlando-Kissimmee-Sanford, FL Metro Area",48559,2226835,36.5,281797,101422,779612,484428,156100,36740,2014
"Oshkosh-Neenah, WI Metro Area",51949,168413,37.6,20564,6304,68484,45154,142100,36780,2014
"Oskaloosa, IA Micro Area",48750,22420,39.6,2520,621,9084,6377,103800,36820,2014
"Othello, WA Micro Area",44533,18951,28.9,942,349,5827,3776,139200,36830,2014
"Ottawa, KS Micro Area",50415,25834,38.8,2372,834,9933,7112,120000,36840,2014
"Ottawa-Peru, IL Micro Area",50985,152954,42.1,11659,4213,60429,45224,117400,36860,2014
"Ottumwa, IA Micro Area",42189,44171,39.5,3205,1049,17693,13051,80000,36900,2014
"Owatonna, MN Micro Area",55764,36472,39.7,4430,1217,14339,11011,150600,36940,2014
"Owensboro, KY Metro Area",45639,115795,39.6,8464,4428,45111,31847,109100,36980,2014
"Paris, TN Micro Area",38694,32279,44.8,2084,1267,13317,9802,91400,37540,2014
"Paris, TX Micro Area",41130,49704,40.5,3547,1469,18965,12443,84100,37580,2014
"Parkersburg-Vienna, WV Metro Area",42223,92405,42.5,7731,3053,38325,27972,103400,37620,2014
"Parsons, KS Micro Area",41434,21225,40.6,1775,805,8495,5998,67700,37660,2014
"Payson, AZ Micro Area",40042,53242,48.0,3724,2056,20824,15072,134100,37740,2014
"Pecos, TX Micro Area",44950,13978,35.0,734,176,3705,2652,40600,37780,2014
"Pensacola-Ferry Pass-Brent, FL Metro Area",49255,462339,38.1,50497,19100,169978,112375,137200,37860,2014
"Peoria, IL Metro Area",54686,380241,38.9,46011,17091,152051,108641,129900,37900,2014
"Peru, IN Micro Area",43862,36394,40.3,1784,747,13246,9857,85100,37940,2014
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",62169,6015336,38.2,832037,381996,2229039,1513966,237600,37980,2014
"Owosso, MI Micro Area",47723,69553,41.3,4440,2189,27435,21027,104700,37020,2014
"Oxford, MS Micro Area",41343,50256,27.6,5717,2501,16557,9825,151700,37060,2014
"Oxford, NC Micro Area",49655,57955,41.0,5145,1311,19983,14920,137800,37080,2014
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",77335,835790,36.9,108296,43588,267829,172637,444800,37100,2014
"Ozark, AL Micro Area",44473,50013,36.6,3709,1462,19470,11953,103300,37120,2014
"Paducah, KY-IL Micro Area",43028,98410,42.9,8105,3794,40409,28622,105500,37140,2014
"Pahrump, NV Micro Area",41757,42938,50.3,2970,1052,17803,12524,102300,37220,2014
"Palatka, FL Micro Area",32714,73191,43.9,3835,1465,27842,20937,86600,37260,2014
"Palestine, TX Micro Area",42511,58084,39.1,3290,1074,16610,12053,80300,37300,2014
"Palm Bay-Melbourne-Titusville, FL Metro Area",48483,548891,46.3,66517,30191,221582,160380,138500,37340,2014
"Pampa, TX Micro Area",45179,22771,37.7,1584,460,8403,6208,73200,37420,2014
"Panama City, FL Metro Area",46742,188769,40.1,18357,6816,72769,45239,155000,37460,2014
"Paragould, AR Micro Area",39500,42970,38.2,2759,1098,16610,10790,101700,37500,2014
"Phoenix-Mesa-Scottsdale, AZ Metro Area",53310,4337542,35.4,521361,209470,1550372,965620,170200,38060,2014
"Picayune, MS Micro Area",40997,55293,40.6,3336,1341,20615,15714,112400,38100,2014
"Pierre, SD Micro Area",58027,21824,39.9,3232,953,8974,5993,161000,38180,2014
"Pine Bluff, AR Metro Area",36856,97365,38.1,6857,2318,35953,23662,79000,38220,2014
"Pinehurst-Southern Pines, NC Micro Area",50393,90579,45.1,12887,5601,36947,27594,199000,38240,2014
"Pittsburg, KS Micro Area",37154,39277,32.7,4360,1861,15364,9233,85000,38260,2014
"Pittsburgh, PA Metro Area",51883,2358793,42.7,320002,142606,989655,691836,128100,38300,2014
"Pittsfield, MA Metro Area",49737,130064,45.4,16450,9144,55369,37953,204100,38340,2014
"Plainview, TX Micro Area",42303,35925,32.4,1915,859,11644,7319,71100,38380,2014
"Platteville, WI Micro Area",47266,51272,36.4,4086,1680,19472,13789,129500,38420,2014
"Plattsburgh, NY Micro Area",50985,81829,39.6,6697,4303,31976,21830,125200,38460,2014
"Plymouth, IN Micro Area",47219,47032,39.0,3430,1490,17468,13405,124100,38500,2014
"Pocatello, ID Metro Area",43953,83394,32.4,9192,2901,30277,20850,143800,38540,2014
"Point Pleasant, WV-OH Micro Area",37934,57970,41.6,3265,1415,22231,17331,87100,38580,2014
"Ponca City, OK Micro Area",41806,45781,39.1,4119,1305,18272,12812,76200,38620,2014
"Ponce, PR Metro Area",16593,337919,37.3,35802,7329,111021,79149,98600,38660,2014
"Pontiac, IL Micro Area",54723,38476,41.0,2703,1197,14515,10578,109200,38700,2014
"Poplar Bluff, MO Micro Area",36160,42957,40.0,2419,1181,16773,11089,91700,38740,2014
"Portales, NM Micro Area",36567,20065,29.2,1462,803,7198,4259,115800,38780,2014
"Port Angeles, WA Micro Area",47008,72024,49.7,7837,3907,30963,21509,220400,38820,2014
"Port Clinton, OH Micro Area",53599,41304,47.0,4403,1631,17366,13870,135800,38840,2014
"Portland-South Portland, ME Metro Area",58000,518387,42.7,86347,33713,214107,150604,232500,38860,2014
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",58832,2288796,37.3,346043,139880,878078,534425,264200,38900,2014
"Port Lavaca, TX Micro Area",47546,21569,37.8,1426,702,7873,5566,99600,38920,2014
"Port St. Lucie, FL Metro Area",45752,433646,46.0,46878,19003,167932,124818,140400,38940,2014
"Portsmouth, OH Micro Area",36945,78520,39.4,4894,2155,29558,20373,90800,39020,2014
"Pottsville, PA Micro Area",45020,147146,43.6,10359,4450,59122,44420,93800,39060,2014
"Prescott, AZ Metro Area",44000,213689,50.8,25274,10223,91508,64048,181100,39140,2014
"Price, UT Micro Area",46366,21118,34.3,1170,386,7834,5479,123000,39220,2014
"Prineville, OR Micro Area",36158,20798,47.6,1567,484,8977,6145,159800,39260,2014
"Providence-Warwick, RI-MA Metro Area",56267,1604317,40.0,197346,90010,620570,378697,253900,39300,2014
"Provo-Orem, UT Metro Area",60647,550774,24.5,68145,20810,148535,100397,221100,39340,2014
"Pueblo, CO Metro Area",41974,160757,38.8,14294,6720,62829,40786,137600,39380,2014
"Pullman, WA Micro Area",35578,46003,24.0,5508,2764,17174,7728,179700,39420,2014
"Punta Gorda, FL Metro Area",44265,163151,56.9,17501,7038,70948,55801,140900,39460,2014
"Quincy, IL-MO Micro Area",45089,77289,40.2,7153,2552,30708,21887,103500,39500,2014
"Racine, WI Metro Area",55055,195039,39.5,20351,8204,75078,52433,167300,39540,2014
"Raleigh, NC Metro Area",62794,1189579,35.5,215220,82948,440375,291842,206600,39580,2014
"Rapid City, SD Metro Area",51041,139040,37.5,16686,5730,55079,37659,157300,39660,2014
"Warsaw, IN Micro Area",52706,77790,38.0,7027,3144,29414,22681,132000,47700,2014
"Washington, IN Micro Area",47104,32156,35.2,1457,902,11462,8513,103400,47780,2014
"Washington, NC Micro Area",40671,47587,44.4,3742,1818,18894,13264,116600,47820,2014
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",91756,5863608,36.2,990408,630685,2112551,1345078,373300,47900,2014
"Washington Court House, OH Micro Area",40576,28875,40.6,1889,701,11532,7071,107800,47920,2014
"Waterloo-Cedar Falls, IA Metro Area",49897,168831,35.7,19112,6148,66846,46927,129300,47940,2014
"Watertown, SD Micro Area",47891,27598,37.9,2896,668,11666,8024,138500,47980,2014
"Watertown-Fort Atkinson, WI Micro Area",54522,84201,38.8,9045,3198,32267,23036,174600,48020,2014
"Watertown-Fort Drum, NY Metro Area",48613,118885,31.9,8698,5033,44822,24989,135200,48060,2014
"Wauchula, FL Micro Area",36094,27549,33.4,1257,341,7534,5402,84200,48100,2014
"Wausau, WI Metro Area",53779,134886,40.2,14411,4830,53392,39247,142900,48140,2014
"Waycross, GA Micro Area",36974,54775,38.6,2607,1311,20559,13757,81000,48180,2014
"Weatherford, OK Micro Area",45056,28506,30.6,3126,1188,10302,6185,115100,48220,2014
"Weirton-Steubenville, WV-OH Metro Area",40973,122666,44.8,9051,3670,51232,37191,85300,48260,2014
"Wenatchee, WA Metro Area",51547,112847,38.5,10540,3848,41323,27855,227900,48300,2014
"Kalamazoo-Portage, MI Metro Area",46392,330439,35.4,39044,17441,128220,86165,131700,28020,2014
"Kalispell, MT Micro Area",46858,92373,41.9,12458,3567,37073,25985,226700,28060,2014
"Kankakee, IL Metro Area",51000,112682,37.3,7800,4191,41430,28401,143100,28100,2014
"Kansas City, MO-KS Metro Area",57056,2040869,36.7,291816,120988,792793,525750,158300,28140,2014
"Kapaa, HI Micro Area",62946,68745,41.5,8913,2648,22395,14046,483800,28180,2014
"Kearney, NE Micro Area",52899,53948,33.6,7530,2075,20664,13451,137500,28260,2014
"Keene, NH Micro Area",56139,76596,41.7,9868,4394,30659,21599,191200,28300,2014
"Kendallville, IN Micro Area",49102,47497,37.6,3090,1048,17703,13382,111500,28340,2014
"Kennett, MO Micro Area",31777,31778,39.7,1302,675,12727,7940,69900,28380,2014
"Kennewick-Richland, WA Metro Area",59476,266561,33.0,26357,10580,90832,61537,174000,28420,2014
"Kerrville, TX Micro Area",42930,49914,47.8,6638,2530,20353,14454,153100,28500,2014
"Ketchikan, AK Micro Area",61712,13676,38.8,1611,423,5305,2985,261600,28540,2014
"Key West, FL Micro Area",55449,75208,46.7,10495,4253,28418,17205,379700,28580,2014
"Kill Devil Hills, NC Micro Area",53399,38749,44.0,5262,1828,16307,11346,269900,28620,2014
"Killeen-Temple, TX Metro Area",50671,417887,30.4,34103,12740,135062,77276,120600,28660,2014
"Kingsport-Bristol-Bristol, TN-VA Metro Area",39178,308800,43.9,27665,10656,129662,96099,118900,28700,2014
"Kingston, NY Metro Area",58592,181598,42.9,20984,13414,69388,48242,226600,28740,2014
"Wichita, KS Metro Area",51059,636095,35.3,79082,28340,241831,161056,122800,48620,2014
"West Plains, MO Micro Area",33006,40469,39.8,2220,1337,16060,10951,99600,48460,2014
"Wheeling, WV-OH Metro Area",41919,146465,43.7,12960,5310,60436,44372,92600,48540,2014
"Whitewater-Elkhorn, WI Micro Area",53998,102920,38.7,11388,4731,39846,27096,191400,48580,2014
"Wichita Falls, TX Metro Area",45892,151202,35.2,13437,4604,55317,35991,89000,48660,2014
"Williamsport, PA Metro Area",45877,116676,41.3,9953,4177,46008,32189,134600,48700,2014
"Williston, ND Micro Area",82823,27066,34.3,2526,560,11113,7550,174200,48780,2014
"Willmar, MN Micro Area",52043,42316,40.1,4231,1275,16885,12532,162000,48820,2014
"Wilmington, NC Metro Area",48581,263804,38.7,40755,13260,107330,65788,199000,48900,2014
"Wilmington, OH Micro Area",45909,41871,39.4,2869,1052,16052,10464,118300,48940,2014
"Wilson, NC Micro Area",39332,81499,39.5,7098,2318,32026,19225,114700,48980,2014
"Winchester, VA-WV Metro Area",51872,131082,39.9,13413,6247,50504,33248,204300,49020,2014
"Winnemucca, NV Micro Area",62632,17003,35.3,924,315,6092,4441,152900,49080,2014
"Winona, MN Micro Area",48476,51285,33.9,5514,1970,19081,13407,154700,49100,2014
"Winston-Salem, NC Metro Area",44589,648045,39.8,74064,26176,256301,175763,141900,49180,2014
"Wisconsin Rapids-Marshfield, WI Micro Area",48241,74261,43.2,6349,2331,32115,23993,120000,49220,2014
"Woodward, OK Micro Area",54387,20697,36.4,1788,617,7246,5196,108700,49260,2014
"Wooster, OH Micro Area",49244,114978,38.7,9580,4015,42593,31189,135300,49300,2014
"Worcester, MA-CT Metro Area",64629,924722,39.7,126263,58412,344842,227083,247200,49340,2014
"Worthington, MN Micro Area",50340,21589,36.8,1483,387,7838,5624,107300,49380,2014
"Yakima, WA Metro Area",43956,246402,32.4,14734,6168,79717,49287,157900,49420,2014
"Yankton, SD Micro Area",50044,22580,40.9,2962,798,8840,6257,125300,49460,2014
"York-Hanover, PA Metro Area",58906,438052,40.6,44181,17793,168278,126177,170900,49620,2014
"Youngstown-Warren-Boardman, OH-PA Metro Area",42543,559144,43.3,51397,19283,230317,163084,98600,49660,2014
"Yuba City, CA Metro Area",48546,168126,33.6,12359,3492,56435,33095,179100,49700,2014
"Yuma, AZ Metro Area",41380,201453,33.6,11491,4330,69915,48447,113500,49740,2014
"Zanesville, OH Micro Area",40937,85947,40.1,5245,2527,34160,23084,106300,49780,2014
"Zapata, TX Micro Area",30758,14231,29.0,529,215,4424,3499,54000,49820,2014
"Klamath Falls, OR Micro Area",39534,65985,42.3,5857,2130,27148,17855,154600,28900,2014
"Kingsville, TX Micro Area",37680,32670,28.1,3035,1140,11190,5857,77100,28780,2014
"Kinston, NC Micro Area",35687,59095,41.3,3917,1296,23571,14181,92600,28820,2014
"Kirksville, MO Micro Area",35153,30030,30.7,2246,1173,11353,7050,99700,28860,2014
"Knoxville, TN Metro Area",44906,847765,40.3,96190,38747,340980,234569,148200,28940,2014
"Laredo, TX Metro Area",38679,259471,28.1,17128,4990,68502,42848,107400,29700,2014
"Las Cruces, NM Metro Area",38426,212942,32.5,20692,10083,74623,48287,137300,29740,2014
"Las Vegas, NM Micro Area",28292,28899,41.8,2119,1274,11306,8227,117700,29780,2014
"Las Vegas-Henderson-Paradise, NV Metro Area",52070,2003613,36.1,197268,68120,715415,379677,163100,29820,2014
"Laurel, MS Micro Area",36862,84960,37.5,5567,2829,31275,23519,81000,29860,2014
"Laurinburg, NC Micro Area",30834,36034,38.8,2285,893,12931,8315,78700,29900,2014
"Lawrence, KS Metro Area",50732,113703,28.7,17316,9141,43834,22678,181300,29940,2014
"Lawrenceburg, TN Micro Area",37371,42084,40.0,2104,917,15932,11829,98300,29980,2014
"Kokomo, IN Metro Area",42078,82914,41.2,7175,3149,34386,23603,96200,29020,2014
"Laconia, NH Micro Area",60782,60252,45.5,8057,3365,25010,18725,220600,29060,2014
"La Crosse-Onalaska, WI-MN Metro Area",51160,135329,36.7,16333,6217,54165,36341,154700,29100,2014
"Lafayette, LA Metro Area",47174,475457,35.0,44567,12708,177280,122097,127400,29180,2014
"Lafayette-West Lafayette, IN Metro Area",45364,207013,29.4,21690,10461,78213,44685,125000,29200,2014
"La Grande, OR Micro Area",43265,25736,40.1,2536,879,10134,6496,159800,29260,2014
"LaGrange, GA Micro Area",41906,68375,36.2,4889,2178,24597,14829,118300,29300,2014
"Lake Charles, LA Metro Area",44644,201656,36.3,18613,5711,77334,54378,118600,29340,2014
"Lake City, FL Micro Area",39194,67662,40.4,3901,2012,23714,16985,106600,29380,2014
"Lake Havasu City-Kingman, AZ Metro Area",38456,202482,48.6,11604,4584,80529,54904,124600,29420,2014
"Lakeland-Winter Haven, FL Metro Area",43063,617323,40.3,53596,18197,220556,153444,107100,29460,2014
"Lamesa, TX Micro Area",39746,13593,33.1,667,199,4363,3109,58800,29500,2014
"Lancaster, PA Metro Area",57120,526839,38.3,56043,21696,194503,134904,187300,29540,2014
"Lansing-East Lansing, MI Metro Area",50155,467122,34.8,54435,25262,181936,117966,129700,29620,2014
"Laramie, WY Micro Area",42298,37220,27.0,5527,2609,15440,7729,205300,29660,2014
"Lawton, OK Metro Area",46283,131804,31.7,11090,3954,46524,26582,111800,30020,2014
"Lebanon, MO Micro Area",38693,35544,39.3,2289,822,13745,9679,99900,30060,2014
"Lebanon, PA Metro Area",56173,135184,41.1,11590,4981,51793,37002,164500,30140,2014
"Levelland, TX Micro Area",50485,23205,32.6,1592,547,8122,5647,79300,30220,2014
"Lewisburg, PA Micro Area",48827,44955,38.5,3961,1483,15058,10873,154000,30260,2014
"Lewisburg, TN Micro Area",41822,30977,39.8,2157,441,11724,8644,111000,30280,2014
"Lewiston, ID-WA Metro Area",44993,61610,42.5,6124,2062,25564,17517,167100,30300,2014
"Lewiston-Auburn, ME Metro Area",45765,107470,40.4,10077,3520,44391,28461,152800,30340,2014
"Lewistown, PA Micro Area",40947,46705,43.3,2695,922,18822,13608,96700,30380,2014
"Lexington, NE Micro Area",48180,26202,37.0,1811,525,9480,6532,90700,30420,2014
"Lexington-Fayette, KY Metro Area",49997,483997,35.5,64546,29061,192393,113544,163000,30460,2014
"Liberal, KS Micro Area",48621,23319,29.2,1133,434,7442,4897,88900,30580,2014
"Lima, OH Metro Area",43648,105562,38.2,6961,3676,40191,27189,106200,30620,2014
"Lincoln, IL Micro Area",49882,30047,39.6,2414,796,10908,7557,97500,30660,2014
"Lincoln, NE Metro Area",52291,310665,33.1,45243,15017,122757,73841,149700,30700,2014
