NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Ithaca, NY Metro Area",74024,104537,32.3,14652,11743,43263,23422,290900,27060,2024
"Jackson, MI Metro Area",66073,160060,41.5,17538,7062,62540,46927,193700,27100,2024
"Jackson, MS Metro Area",61644,611324,38.4,79590,35496,237841,160548,200500,27140,2024
"Jackson, TN Metro Area",61177,181719,38.8,17545,8283,72451,47706,185300,27180,2024
"Jackson, WY-ID Micro Area",118796,35821,40.0,10008,3725,14507,9515,1075500,27220,2024
"Jacksonville, FL Metro Area",79643,1683960,39.3,280172,107327,663101,440778,343400,27260,2024
"Jacksonville, IL Micro Area",66353,37958,41.9,4168,1212,15122,11129,125500,27300,2024
"Jacksonville, NC Metro Area",68148,207906,27.7,19336,8096,75265,47971,236400,27340,2024
"Jacksonville, TX Micro Area",61261,51886,38.2,4377,1745,18185,13453,169300,27380,2024
"Jamestown, ND Micro Area",61856,21549,41.1,2856,792,9437,5951,208400,27420,2024
"Jamestown-Dunkirk, NY Micro Area",58351,125544,42.9,12193,7940,53393,36762,127900,27460,2024
"Janesville-Beloit, WI Metro Area",75673,164350,40.3,20122,7103,67201,47819,231600,27500,2024
"Jasper, IN Micro Area",75979,43614,40.3,5532,1621,17574,13131,230100,27540,2024
"Jefferson, GA Micro Area",89544,84757,38.1,10472,3956,28402,22532,345000,27600,2024
"Jefferson City, MO Metro Area",74030,150437,39.8,20970,8423,58587,42282,217500,27620,2024
"Jesup, GA Micro Area",53427,30949,38.3,2098,837,11061,7447,162800,27700,2024
"Johnson City, TN Metro Area",57762,210729,42.1,26092,11994,88979,60684,219200,27740,2024
"Johnstown, PA Metro Area",58418,131538,45.6,14824,5842,55973,42745,121000,27780,2024
"Jonesboro, AR Metro Area",56738,135792,35.3,14181,6274,53229,32378,192200,27860,2024
"Joplin, MO-KS Metro Area",61901,203626,38.3,22260,7667,79505,53992,165500,27900,2024
"Juneau, AK Micro Area",101661,31794,40.0,5840,2397,13167,8375,449300,27940,2024
"Kahului-Wailuku, HI Metro Area",97109,164589,43.2,24587,8303,55881,36638,904700,27980,2024
"Kalamazoo-Portage, MI Metro Area",72532,262375,35.0,41575,19833,107110,69106,241800,28020,2024
"Kalispell, MT Micro Area",73925,110695,42.2,19190,7173,44233,32008,535500,28060,2024
"Kankakee, IL Metro Area",71281,106635,39.0,9385,4388,40996,28641,192600,28100,2024
"Kansas City, MO-KS Metro Area",83460,2218142,38.0,372319,170327,895368,589480,287300,28140,2024
"Kapaa, HI Micro Area",97668,73731,43.1,10531,3810,23632,16210,873200,28180,2024
"Kearney, NE Micro Area",76109,57292,35.9,8567,2638,22798,15449,242600,28260,2024
"Keene, NH Micro Area",83329,77297,43.6,12022,6060,30620,22264,280100,28300,2024
