series_id,cbsa_code,year,period,value
LAUMT182920000000003,29200,2021,M13,3.5
LAUMT182920000000003,29200,2020,M13,6.4
LAUMT182920000000003,29200,2019,M13,3.0
LAUMT182920000000003,29200,2018,M13,3.2
LAUMT182920000000003,29200,2017,M13,3.2
LAUMT182920000000003,29200,2016,M13,4.1
LAUMT182920000000003,29200,2015,M13,4.3
LAUMT182920000000003,29200,2024,M12,3.1
LAUMT222934000000003,29340,2024,M13,4.5
LAUMT222934000000003,29340,2023,M13,3.8
LAUMT222934000000003,29340,2022,M13,3.8
LAUMT222934000000003,29340,2021,M13,6.1
LAUMT222934000000003,29340,2020,M13,10.0
LAUMT222934000000003,29340,2019,M13,4.4
LAUMT222934000000003,29340,2018,M13,4.3
LAUMT222934000000003,29340,2017,M13,4.5
LAUMT222934000000003,29340,2016,M13,5.4
LAUMT222934000000003,29340,2015,M13,5.4
LAUMT222934000000003,29340,2024,M12,4.4
LAUMT042942000000003,29420,2024,M13,4.5
LAUMT042942000000003,29420,2023,M13,4.5
LAUMT042942000000003,29420,2022,M13,4.7
LAUMT042942000000003,29420,2021,M13,5.9
LAUMT042942000000003,29420,2020,M13,10.2
LAUMT042942000000003,29420,2019,M13,6.1
LAUMT042942000000003,29420,2018,M13,6.0
LAUMT042942000000003,29420,2017,M13,6.2
LAUMT042942000000003,29420,2016,M13,7.1
LAUMT042942000000003,29420,2015,M13,8.0
LAUMT042942000000003,29420,2024,M12,4.6
LAUMT122946000000003,29460,2024,M13,4.2
LAUMT122946000000003,29460,2023,M13,3.7
LAUMT122946000000003,29460,2022,M13,3.6
LAUMT122946000000003,29460,2021,M13,5.4
LAUMT122946000000003,29460,2020,M13,9.2
LAUMT122946000000003,29460,2019,M13,3.7
LAUMT122946000000003,29460,2018,M13,4.1
LAUMT122946000000003,29460,2017,M13,4.7
LAUMT122946000000003,29460,2016,M13,5.4
LAUMT122946000000003,29460,2015,M13,6.4
LAUMT122946000000003,29460,2024,M12,4.0
LAUMT422954000000003,29540,2024,M13,3.0
LAUMT422954000000003,29540,2023,M13,2.9
LAUMT422954000000003,29540,2022,M13,3.4
LAUMT422954000000003,29540,2021,M13,4.6
LAUMT422954000000003,29540,2020,M13,7.3
LAUMT422954000000003,29540,2019,M13,3.4
LAUMT422954000000003,29540,2018,M13,3.5
LAUMT422954000000003,29540,2017,M13,3.9
LAUMT422954000000003,29540,2016,M13,4.1
LAUMT422954000000003,29540,2015,M13,4.2
LAUMT422954000000003,29540,2024,M12,2.8
LAUMT262962000000003,29620,2024,M13,4.4
LAUMT262962000000003,29620,2023,M13,3.8
LAUMT262962000000003,29620,2022,M13,4.2
LAUMT262962000000003,29620,2021,M13,5.1
LAUMT262962000000003,29620,2020,M13,7.7
LAUMT262962000000003,29620,2019,M13,3.5
LAUMT262962000000003,29620,2018,M13,3.6
LAUMT262962000000003,29620,2017,M13,4.1
LAUMT262962000000003,29620,2016,M13,4.2
LAUMT262962000000003,29620,2015,M13,4.5
LAUMT262962000000003,29620,2024,M12,4.4
LAUMT482970000000003,29700,2024,M13,4.2
LAUMT482970000000003,29700,2023,M13,4.1
LAUMT482970000000003,29700,2022,M13,4.2
LAUMT482970000000003,29700,2021,M13,6.4
LAUMT482970000000003,29700,2020,M13,8.8
LAUMT482970000000003,29700,2019,M13,3.8
LAUMT482970000000003,29700,2018,M13,3.9
LAUMT482970000000003,29700,2017,M13,4.4
LAUMT482970000000003,29700,2016,M13,5.1
LAUMT482970000000003,29700,2015,M13,4.8
LAUMT482970000000003,29700,2024,M12,3.8
LAUMT352974000000003,29740,2024,M13,4.9
LAUMT352974000000003,29740,2023,M13,4.3
LAUMT352974000000003,29740,2022,M13,4.6
LAUMT352974000000003,29740,2021,M13,7.1
LAUMT352974000000003,29740,2020,M13,8.0
LAUMT352974000000003,29740,2019,M13,5.9
LAUMT352974000000003,29740,2018,M13,5.8
LAUMT352974000000003,29740,2017,M13,6.9
LAUMT352974000000003,29740,2016,M13,7.4
LAUMT352974000000003,29740,2015,M13,7.4
LAUMT352974000000003,29740,2024,M12,4.3
LAUMT322982000000003,29820,2024,M13,5.6
LAUMT322982000000003,29820,2023,M13,5.3
LAUMT322982000000003,29820,2022,M13,5.6
LAUMT322982000000003,29820,2021,M13,7.8
LAUMT322982000000003,29820,2020,M13,15.5
LAUMT322982000000003,29820,2019,M13,4.3
LAUMT322982000000003,29820,2018,M13,4.6
LAUMT322982000000003,29820,2017,M13,5.2
LAUMT322982000000003,29820,2016,M13,5.9
LAUMT322982000000003,29820,2015,M13,7.0
LAUMT322982000000003,29820,2024,M12,5.5
LAUMT202994000000003,29940,2024,M13,3.2
LAUMT202994000000003,29940,2023,M13,2.6
LAUMT202994000000003,29940,2022,M13,2.6
LAUMT202994000000003,29940,2021,M13,3.1
LAUMT202994000000003,29940,2020,M13,5.6
LAUMT202994000000003,29940,2019,M13,2.8
LAUMT202994000000003,29940,2018,M13,2.9
LAUMT202994000000003,29940,2017,M13,3.0
LAUMT202994000000003,29940,2016,M13,3.4
LAUMT202994000000003,29940,2015,M13,3.7
LAUMT202994000000003,29940,2024,M12,2.9
LAUMT403002000000003,30020,2024,M13,3.5
LAUMT403002000000003,30020,2023,M13,3.7
LAUMT403002000000003,30020,2022,M13,3.5
LAUMT403002000000003,30020,2021,M13,4.2
LAUMT403002000000003,30020,2020,M13,6.8
LAUMT403002000000003,30020,2019,M13,3.4
LAUMT403002000000003,30020,2018,M13,3.7
LAUMT403002000000003,30020,2017,M13,4.1
LAUMT403002000000003,30020,2016,M13,4.4
LAUMT403002000000003,30020,2015,M13,4.2
LAUMT403002000000003,30020,2024,M12,3.1
LAUMT423014000000003,30140,2024,M13,3.3
LAUMT423014000000003,30140,2023,M13,3.1
LAUMT423014000000003,30140,2022,M13,3.7
LAUMT423014000000003,30140,2021,M13,5.3
LAUMT423014000000003,30140,2020,M13,7.9
LAUMT423014000000003,30140,2019,M13,3.9
LAUMT423014000000003,30140,2018,M13,4.0
LAUMT423014000000003,30140,2017,M13,4.3
LAUMT423014000000003,30140,2016,M13,4.6
LAUMT423014000000003,30140,2015,M13,4.6
LAUMT423014000000003,30140,2024,M12,3.0
LAUMT163030000000003,30300,2024,M13,3.4
LAUMT163030000000003,30300,2023,M13,3.1
LAUMT163030000000003,30300,2022,M13,3.1
LAUMT163030000000003,30300,2021,M13,3.5
LAUMT163030000000003,30300,2020,M13,5.2
LAUMT163030000000003,30300,2019,M13,3.4
LAUMT163030000000003,30300,2018,M13,3.5
LAUMT163030000000003,30300,2017,M13,3.5
LAUMT163030000000003,30300,2016,M13,4.0
LAUMT163030000000003,30300,2015,M13,3.9
LAUMT163030000000003,30300,2024,M12,3.5
LAUMT233034000000003,30340,2024,M13,3.1
LAUMT233034000000003,30340,2023,M13,2.7
LAUMT233034000000003,30340,2022,M13,2.9
LAUMT233034000000003,30340,2021,M13,4.9
LAUMT233034000000003,30340,2020,M13,5.0
LAUMT233034000000003,30340,2019,M13,2.8
LAUMT233034000000003,30340,2018,M13,3.1
LAUMT233034000000003,30340,2017,M13,3.2
LAUMT233034000000003,30340,2016,M13,3.6
LAUMT233034000000003,30340,2015,M13,4.2
LAUMT233034000000003,30340,2024,M12,3.3
LAUMT213046000000003,30460,2024,M13,4.1
LAUMT213046000000003,30460,2023,M13,3.5
LAUMT213046000000003,30460,2022,M13,3.3
LAUMT213046000000003,30460,2021,M13,3.8
LAUMT213046000000003,30460,2020,M13,5.8
LAUMT213046000000003,30460,2019,M13,3.3
LAUMT213046000000003,30460,2018,M13,3.4
LAUMT213046000000003,30460,2017,M13,3.7
LAUMT213046000000003,30460,2016,M13,3.8
LAUMT213046000000003,30460,2015,M13,3.9
LAUMT213046000000003,30460,2024,M12,3.7
LAUMT243050000000003,30500,2024,M13,2.8
LAUMT243050000000003,30500,2023,M13,2.0
LAUMT243050000000003,30500,2022,M13,2.8
LAUMT243050000000003,30500,2021,M13,4.1
LAUMT243050000000003,30500,2020,M13,4.8
LAUMT243050000000003,30500,2019,M13,3.1
LAUMT243050000000003,30500,2018,M13,3.6
LAUMT243050000000003,30500,2017,M13,3.7
LAUMT243050000000003,30500,2016,M13,3.8
LAUMT243050000000003,30500,2015,M13,4.7
LAUMT243050000000003,30500,2024,M12,2.5
LAUMT393062000000003,30620,2024,M13,4.5
LAUMT393062000000003,30620,2023,M13,3.8
LAUMT393062000000003,30620,2022,M13,4.2
LAUMT393062000000003,30620,2021,M13,5.9
LAUMT393062000000003,30620,2020,M13,8.5
LAUMT393062000000003,30620,2019,M13,4.0
LAUMT393062000000003,30620,2018,M13,4.4
LAUMT393062000000003,30620,2017,M13,4.9
LAUMT393062000000003,30620,2016,M13,5.0
LAUMT393062000000003,30620,2015,M13,4.9
LAUMT393062000000003,30620,2024,M12,4.6
LAUMT313070000000003,30700,2024,M13,2.5
LAUMT313070000000003,30700,2023,M13,2.1
LAUMT313070000000003,30700,2022,M13,2.1
LAUMT313070000000003,30700,2021,M13,2.6
LAUMT313070000000003,30700,2020,M13,4.2
LAUMT313070000000003,30700,2019,M13,2.8
LAUMT313070000000003,30700,2018,M13,2.6
LAUMT313070000000003,30700,2017,M13,2.6
LAUMT313070000000003,30700,2016,M13,2.8
LAUMT313070000000003,30700,2015,M13,2.6
LAUMT313070000000003,30700,2024,M12,2.4
LAUMT053078000000003,30780,2024,M13,3.3
LAUMT053078000000003,30780,2023,M13,2.9
LAUMT053078000000003,30780,2022,M13,3.0
LAUMT053078000000003,30780,2021,M13,4.1
LAUMT053078000000003,30780,2020,M13,6.5
LAUMT053078000000003,30780,2019,M13,3.2
LAUMT053078000000003,30780,2018,M13,3.3
LAUMT053078000000003,30780,2017,M13,3.3
LAUMT053078000000003,30780,2016,M13,3.5
LAUMT053078000000003,30780,2015,M13,4.4
LAUMT053078000000003,30780,2024,M12,3.2
LAUMT493086000000003,30860,2024,M13,2.9
LAUMT493086000000003,30860,2023,M13,2.4
LAUMT493086000000003,30860,2022,M13,2.1
LAUMT493086000000003,30860,2021,M13,2.1
LAUMT493086000000003,30860,2020,M13,3.1
LAUMT493086000000003,30860,2019,M13,2.1
LAUMT493086000000003,30860,2018,M13,2.5
LAUMT493086000000003,30860,2017,M13,2.6
LAUMT493086000000003,30860,2016,M13,2.9
LAUMT493086000000003,30860,2015,M13,3.0
LAUMT493086000000003,30860,2024,M12,2.7
LAUMT483098000000003,30980,2024,M13,4.7
LAUMT483098000000003,30980,2023,M13,4.4
LAUMT483098000000003,30980,2022,M13,4.3
LAUMT483098000000003,30980,2021,M13,6.3
LAUMT483098000000003,30980,2020,M13,8.0
LAUMT483098000000003,30980,2019,M13,3.8
LAUMT483098000000003,30980,2018,M13,4.2
LAUMT483098000000003,30980,2017,M13,5.3
LAUMT483098000000003,30980,2016,M13,6.1
LAUMT483098000000003,30980,2015,M13,5.1
LAUMT483098000000003,30980,2024,M12,4.5
LAUMT533102000000003,31020,2024,M13,5.1
LAUMT533102000000003,31020,2023,M13,4.8
LAUMT533102000000003,31020,2022,M13,4.8
LAUMT533102000000003,31020,2021,M13,6.0
LAUMT533102000000003,31020,2020,M13,9.1
LAUMT533102000000003,31020,2019,M13,6.2
LAUMT533102000000003,31020,2018,M13,6.1
LAUMT533102000000003,31020,2017,M13,6.1
LAUMT533102000000003,31020,2016,M13,7.1
LAUMT533102000000003,31020,2015,M13,7.8
LAUMT533102000000003,31020,2024,M12,5.2
LAUMT213114000000003,31140,2024,M13,4.3
LAUMT213114000000003,31140,2023,M13,3.8
LAUMT213114000000003,31140,2022,M13,3.7
LAUMT213114000000003,31140,2021,M13,4.2
LAUMT213114000000003,31140,2020,M13,6.6
LAUMT213114000000003,31140,2019,M13,3.7
LAUMT213114000000003,31140,2018,M13,3.8
LAUMT213114000000003,31140,2017,M13,4.1
LAUMT213114000000003,31140,2016,M13,4.3
LAUMT213114000000003,31140,2015,M13,4.6
LAUMT213114000000003,31140,2024,M12,4.0
LAUMT483118000000003,31180,2024,M13,3.5
LAUMT483118000000003,31180,2023,M13,3.4
LAUMT483118000000003,31180,2022,M13,3.5
LAUMT483118000000003,31180,2021,M13,4.8
LAUMT483118000000003,31180,2020,M13,6.1
LAUMT483118000000003,31180,2019,M13,2.9
LAUMT483118000000003,31180,2018,M13,3.2
LAUMT483118000000003,31180,2017,M13,3.4
LAUMT483118000000003,31180,2016,M13,3.6
LAUMT483118000000003,31180,2015,M13,3.5
LAUMT483118000000003,31180,2024,M12,3.1
LAUMT513134000000003,31340,2024,M13,3.3
LAUMT513134000000003,31340,2023,M13,3.1
LAUMT513134000000003,31340,2022,M13,2.9
LAUMT513134000000003,31340,2021,M13,3.8
LAUMT513134000000003,31340,2020,M13,6.0
LAUMT513134000000003,31340,2019,M13,3.0
LAUMT513134000000003,31340,2018,M13,3.3
LAUMT513134000000003,31340,2017,M13,4.0
LAUMT513134000000003,31340,2016,M13,4.3
LAUMT513134000000003,31340,2015,M13,4.8
LAUMT513134000000003,31340,2024,M12,3.0
LAUMT133142000000003,31420,2024,M13,4.0
LAUMT133142000000003,31420,2023,M13,3.8
LAUMT133142000000003,31420,2022,M13,3.7
LAUMT133142000000003,31420,2021,M13,4.6
LAUMT133142000000003,31420,2020,M13,6.9
LAUMT133142000000003,31420,2019,M13,4.1
LAUMT133142000000003,31420,2018,M13,4.5
LAUMT133142000000003,31420,2017,M13,5.4
LAUMT133142000000003,31420,2016,M13,6.1
LAUMT133142000000003,31420,2015,M13,6.5
LAUMT133142000000003,31420,2024,M12,3.7
LAUMT553154000000003,31540,2024,M13,2.4
LAUMT553154000000003,31540,2023,M13,2.2
LAUMT553154000000003,31540,2022,M13,2.2
LAUMT553154000000003,31540,2021,M13,2.9
LAUMT553154000000003,31540,2020,M13,5.1
LAUMT553154000000003,31540,2019,M13,2.5
LAUMT553154000000003,31540,2018,M13,2.3
LAUMT553154000000003,31540,2017,M13,2.5
LAUMT553154000000003,31540,2016,M13,2.9
LAUMT553154000000003,31540,2015,M13,3.3
LAUMT553154000000003,31540,2024,M12,2.2
LAUMT333170000000003,31700,2024,M13,2.8
LAUMT333170000000003,31700,2023,M13,2.4
LAUMT333170000000003,31700,2022,M13,2.5
LAUMT333170000000003,31700,2021,M13,3.6
LAUMT333170000000003,31700,2020,M13,7.0
LAUMT333170000000003,31700,2019,M13,2.6
LAUMT333170000000003,31700,2018,M13,2.7
LAUMT333170000000003,31700,2017,M13,3.0
LAUMT333170000000003,31700,2016,M13,3.0
LAUMT333170000000003,31700,2015,M13,3.6
LAUMT333170000000003,31700,2024,M12,3.0
LAUMT203174000000003,31740,2024,M13,3.3
LAUMT203174000000003,31740,2023,M13,2.8
LAUMT203174000000003,31740,2022,M13,2.8
LAUMT203174000000003,31740,2021,M13,3.0
LAUMT203174000000003,31740,2020,M13,4.8
LAUMT203174000000003,31740,2019,M13,2.9
LAUMT203174000000003,31740,2018,M13,2.9
LAUMT203174000000003,31740,2017,M13,3.2
LAUMT203174000000003,31740,2016,M13,3.6
LAUMT203174000000003,31740,2015,M13,4.0
LAUMT203174000000003,31740,2024,M12,3.0
LAUMT273186000000003,31860,2024,M13,2.7
LAUMT273186000000003,31860,2023,M13,2.3
LAUMT273186000000003,31860,2022,M13,2.0
LAUMT273186000000003,31860,2021,M13,3.3
LAUMT273186000000003,31860,2020,M13,5.4
LAUMT273186000000003,31860,2019,M13,2.8
LAUMT273186000000003,31860,2018,M13,2.6
LAUMT273186000000003,31860,2017,M13,2.9
LAUMT273186000000003,31860,2016,M13,3.2
LAUMT273186000000003,31860,2015,M13,2.9
LAUMT273186000000003,31860,2024,M12,2.4
LAUMT393190000000003,31900,2024,M13,5.0
LAUMT393190000000003,31900,2023,M13,4.2
LAUMT393190000000003,31900,2022,M13,4.5
LAUMT393190000000003,31900,2021,M13,5.7
LAUMT393190000000003,31900,2020,M13,8.8
LAUMT393190000000003,31900,2019,M13,4.5
LAUMT393190000000003,31900,2018,M13,4.8
LAUMT393190000000003,31900,2017,M13,5.3
LAUMT393190000000003,31900,2016,M13,5.4
LAUMT393190000000003,31900,2015,M13,5.7
LAUMT393190000000003,31900,2024,M12,5.4
LAUMT483258000000003,32580,2024,M13,6.0
LAUMT483258000000003,32580,2023,M13,6.1
LAUMT483258000000003,32580,2022,M13,6.5
LAUMT483258000000003,32580,2021,M13,8.9
LAUMT483258000000003,32580,2020,M13,11.5
LAUMT483258000000003,32580,2019,M13,6.2
LAUMT483258000000003,32580,2018,M13,6.6
LAUMT483258000000003,32580,2017,M13,7.4
LAUMT483258000000003,32580,2016,M13,7.7
LAUMT483258000000003,32580,2015,M13,8.0
LAUMT483258000000003,32580,2024,M12,6.1
LAUMT413278000000003,32780,2024,M13,5.0
LAUMT413278000000003,32780,2023,M13,4.5
LAUMT413278000000003,32780,2022,M13,4.5
LAUMT413278000000003,32780,2021,M13,5.5
LAUMT413278000000003,32780,2020,M13,7.9
LAUMT413278000000003,32780,2019,M13,4.4
LAUMT413278000000003,32780,2018,M13,4.7
LAUMT413278000000003,32780,2017,M13,4.7
LAUMT413278000000003,32780,2016,M13,5.7
LAUMT413278000000003,32780,2015,M13,6.6
LAUMT413278000000003,32780,2024,M12,5.0
LAUMT473282000000003,32820,2024,M13,4.0
LAUMT473282000000003,32820,2023,M13,3.8
LAUMT473282000000003,32820,2022,M13,4.1
LAUMT473282000000003,32820,2021,M13,6.2
LAUMT473282000000003,32820,2020,M13,8.7
LAUMT473282000000003,32820,2019,M13,4.1
LAUMT473282000000003,32820,2018,M13,4.1
LAUMT473282000000003,32820,2017,M13,4.3
LAUMT473282000000003,32820,2016,M13,5.2
LAUMT473282000000003,32820,2015,M13,6.2
LAUMT473282000000003,32820,2024,M12,4.0
LAUMT063290000000003,32900,2024,M13,9.8
LAUMT063290000000003,32900,2023,M13,9.0
LAUMT063290000000003,32900,2022,M13,7.8
LAUMT063290000000003,32900,2021,M13,10.3
LAUMT063290000000003,32900,2020,M13,12.5
LAUMT063290000000003,32900,2019,M13,8.2
LAUMT063290000000003,32900,2018,M13,8.4
LAUMT063290000000003,32900,2017,M13,9.5
LAUMT063290000000003,32900,2016,M13,10.7
LAUMT063290000000003,32900,2015,M13,11.4
LAUMT063290000000003,32900,2024,M12,9.9
LAUMT183314000000003,33140,2024,M13,4.5
LAUMT183314000000003,33140,2023,M13,3.8
LAUMT183314000000003,33140,2022,M13,3.5
LAUMT183314000000003,33140,2021,M13,5.0
LAUMT183314000000003,33140,2020,M13,9.2
LAUMT183314000000003,33140,2019,M13,4.0
LAUMT183314000000003,33140,2018,M13,4.1
LAUMT183314000000003,33140,2017,M13,4.2
LAUMT183314000000003,33140,2016,M13,5.5
LAUMT183314000000003,33140,2015,M13,6.3
LAUMT183314000000003,33140,2024,M12,4.1
LAUMT263322000000003,33220,2024,M13,4.4
LAUMT263322000000003,33220,2023,M13,3.8
LAUMT263322000000003,33220,2022,M13,4.2
LAUMT263322000000003,33220,2021,M13,4.7
LAUMT263322000000003,33220,2020,M13,7.8
LAUMT263322000000003,33220,2019,M13,3.8
LAUMT263322000000003,33220,2018,M13,4.0
LAUMT263322000000003,33220,2017,M13,4.5
LAUMT263322000000003,33220,2016,M13,4.7
LAUMT263322000000003,33220,2015,M13,4.9
LAUMT263322000000003,33220,2024,M12,4.7
LAUMT483326000000003,33260,2024,M13,3.0
LAUMT483326000000003,33260,2023,M13,2.8
LAUMT483326000000003,33260,2022,M13,3.3
LAUMT483326000000003,33260,2021,M13,6.3
LAUMT483326000000003,33260,2020,M13,9.1
LAUMT483326000000003,33260,2019,M13,2.4
LAUMT483326000000003,33260,2018,M13,2.4
LAUMT483326000000003,33260,2017,M13,3.5
LAUMT483326000000003,33260,2016,M13,5.1
LAUMT483326000000003,33260,2015,M13,3.5
LAUMT483326000000003,33260,2024,M12,2.7
LAUMT553334000000003,33340,2024,M13,3.3
LAUMT553334000000003,33340,2023,M13,3.0
LAUMT553334000000003,33340,2022,M13,3.0
LAUMT553334000000003,33340,2021,M13,4.4
LAUMT553334000000003,33340,2020,M13,7.3
LAUMT553334000000003,33340,2019,M13,3.4
LAUMT553334000000003,33340,2018,M13,3.2
LAUMT553334000000003,33340,2017,M13,3.5
LAUMT553334000000003,33340,2016,M13,4.2
LAUMT553334000000003,33340,2015,M13,4.8
LAUMT553334000000003,33340,2024,M12,3.0
LAUMT273346000000003,33460,2024,M13,3.0
LAUMT273346000000003,33460,2023,M13,2.6
LAUMT273346000000003,33460,2022,M13,2.3
LAUMT273346000000003,33460,2021,M13,3.6
LAUMT273346000000003,33460,2020,M13,6.4
LAUMT273346000000003,33460,2019,M13,3.0
LAUMT273346000000003,33460,2018,M13,2.7
LAUMT273346000000003,33460,2017,M13,3.1
LAUMT273346000000003,33460,2016,M13,3.5
LAUMT273346000000003,33460,2015,M13,3.5
LAUMT273346000000003,33460,2024,M12,2.8
LAUMT383350000000003,33500,2024,M13,2.4
LAUMT383350000000003,33500,2023,M13,2.1
LAUMT383350000000003,33500,2022,M13,2.2
LAUMT383350000000003,33500,2021,M13,3.3
LAUMT383350000000003,33500,2020,M13,5.3
LAUMT383350000000003,33500,2019,M13,2.2
LAUMT383350000000003,33500,2018,M13,2.5
LAUMT383350000000003,33500,2017,M13,3.1
LAUMT383350000000003,33500,2016,M13,3.8
LAUMT383350000000003,33500,2015,M13,3.2
LAUMT383350000000003,33500,2024,M12,2.4
LAUMT303354000000003,33540,2024,M13,2.9
LAUMT303354000000003,33540,2023,M13,2.6
LAUMT303354000000003,33540,2022,M13,2.5
LAUMT303354000000003,33540,2021,M13,3.2
LAUMT303354000000003,33540,2020,M13,6.0
LAUMT303354000000003,33540,2019,M13,3.1
LAUMT303354000000003,33540,2018,M13,3.3
LAUMT303354000000003,33540,2017,M13,3.6
LAUMT303354000000003,33540,2016,M13,3.8
LAUMT303354000000003,33540,2015,M13,4.1
LAUMT303354000000003,33540,2024,M12,3.2
LAUMT013366000000003,33660,2024,M13,3.7
LAUMT013366000000003,33660,2023,M13,3.1
LAUMT013366000000003,33660,2022,M13,3.2
LAUMT013366000000003,33660,2021,M13,4.8
LAUMT013366000000003,33660,2020,M13,8.9
LAUMT013366000000003,33660,2019,M13,4.0
LAUMT013366000000003,33660,2018,M13,4.8
LAUMT013366000000003,33660,2017,M13,5.4
LAUMT013366000000003,33660,2016,M13,6.7
LAUMT013366000000003,33660,2015,M13,6.9
LAUMT013366000000003,33660,2024,M12,3.5
LAUMT063370000000003,33700,2024,M13,6.9
LAUMT063370000000003,33700,2023,M13,6.3
LAUMT063370000000003,33700,2022,M13,5.4
LAUMT063370000000003,33700,2021,M13,8.2
LAUMT063370000000003,33700,2020,M13,10.8
LAUMT063370000000003,33700,2019,M13,6.1
LAUMT063370000000003,33700,2018,M13,6.4
LAUMT063370000000003,33700,2017,M13,7.5
LAUMT063370000000003,33700,2016,M13,8.6
LAUMT063370000000003,33700,2015,M13,9.5
LAUMT063370000000003,33700,2024,M12,6.9
LAUMT223374000000003,33740,2024,M13,4.9
LAUMT223374000000003,33740,2023,M13,4.2
LAUMT223374000000003,33740,2022,M13,4.0
LAUMT223374000000003,33740,2021,M13,5.5
LAUMT223374000000003,33740,2020,M13,8.1
LAUMT223374000000003,33740,2019,M13,5.6
LAUMT223374000000003,33740,2018,M13,5.6
LAUMT223374000000003,33740,2017,M13,5.7
LAUMT223374000000003,33740,2016,M13,6.6
LAUMT223374000000003,33740,2015,M13,7.3
LAUMT223374000000003,33740,2024,M12,4.6
LAUMT263378000000003,33780,2024,M13,5.2
LAUMT263378000000003,33780,2023,M13,4.2
LAUMT263378000000003,33780,2022,M13,4.7
LAUMT263378000000003,33780,2021,M13,5.9
LAUMT263378000000003,33780,2020,M13,9.3
LAUMT263378000000003,33780,2019,M13,4.0
LAUMT263378000000003,33780,2018,M13,4.3
LAUMT263378000000003,33780,2017,M13,4.7
LAUMT263378000000003,33780,2016,M13,4.3
LAUMT263378000000003,33780,2015,M13,4.5
LAUMT263378000000003,33780,2024,M12,5.3
LAUMT013386000000003,33860,2024,M13,3.0
LAUMT013386000000003,33860,2023,M13,2.6
LAUMT013386000000003,33860,2022,M13,2.8
LAUMT013386000000003,33860,2021,M13,4.1
LAUMT013386000000003,33860,2020,M13,7.5
LAUMT013386000000003,33860,2019,M13,3.2
LAUMT013386000000003,33860,2018,M13,3.9
LAUMT013386000000003,33860,2017,M13,4.4
LAUMT013386000000003,33860,2016,M13,5.5
LAUMT013386000000003,33860,2015,M13,5.9
LAUMT013386000000003,33860,2024,M12,2.8
LAUMT543406000000003,34060,2024,M13,3.4
LAUMT543406000000003,34060,2023,M13,3.3
LAUMT543406000000003,34060,2022,M13,3.6
LAUMT543406000000003,34060,2021,M13,4.3
LAUMT543406000000003,34060,2020,M13,6.6
LAUMT543406000000003,34060,2019,M13,3.9
LAUMT543406000000003,34060,2018,M13,4.3
LAUMT543406000000003,34060,2017,M13,4.0
LAUMT543406000000003,34060,2016,M13,4.7
LAUMT543406000000003,34060,2015,M13,4.9
LAUMT543406000000003,34060,2024,M12,2.9
LAUMT473410000000003,34100,2024,M13,3.5
LAUMT473410000000003,34100,2023,M13,3.5
LAUMT473410000000003,34100,2022,M13,3.6
LAUMT473410000000003,34100,2021,M13,4.2
LAUMT473410000000003,34100,2020,M13,7.3
LAUMT473410000000003,34100,2019,M13,3.7
LAUMT473410000000003,34100,2018,M13,3.8
LAUMT473410000000003,34100,2017,M13,4.0
LAUMT473410000000003,34100,2016,M13,5.2
LAUMT473410000000003,34100,2015,M13,6.2
LAUMT473410000000003,34100,2024,M12,3.3
LAUMT533458000000003,34580,2024,M13,4.9
LAUMT533458000000003,34580,2023,M13,4.5
LAUMT533458000000003,34580,2022,M13,4.7
LAUMT533458000000003,34580,2021,M13,6.1
LAUMT533458000000003,34580,2020,M13,9.9
LAUMT533458000000003,34580,2019,M13,5.8
LAUMT533458000000003,34580,2018,M13,5.5
LAUMT533458000000003,34580,2017,M13,5.6
LAUMT533458000000003,34580,2016,M13,6.6
LAUMT533458000000003,34580,2015,M13,6.8
LAUMT533458000000003,34580,2024,M12,5.1
LAUMT183462000000003,34620,2024,M13,4.6
LAUMT183462000000003,34620,2023,M13,3.8
LAUMT183462000000003,34620,2022,M13,3.5
LAUMT183462000000003,34620,2021,M13,4.3
LAUMT183462000000003,34620,2020,M13,7.4
LAUMT183462000000003,34620,2019,M13,3.8
LAUMT183462000000003,34620,2018,M13,3.9
LAUMT183462000000003,34620,2017,M13,4.2
LAUMT183462000000003,34620,2016,M13,5.0
LAUMT183462000000003,34620,2015,M13,5.7
LAUMT183462000000003,34620,2024,M12,3.9
LAUMT263474000000003,34740,2024,M13,5.1
LAUMT263474000000003,34740,2023,M13,4.3
LAUMT263474000000003,34740,2022,M13,4.7
LAUMT263474000000003,34740,2021,M13,6.8
LAUMT263474000000003,34740,2020,M13,11.4
LAUMT263474000000003,34740,2019,M13,4.1
LAUMT263474000000003,34740,2018,M13,4.4
LAUMT263474000000003,34740,2017,M13,5.0
LAUMT263474000000003,34740,2016,M13,5.2
LAUMT263474000000003,34740,2015,M13,5.8
LAUMT263474000000003,34740,2024,M12,5.8
LAUMT453482000000003,34820,2024,M13,4.8
LAUMT453482000000003,34820,2023,M13,3.5
LAUMT453482000000003,34820,2022,M13,3.8
LAUMT453482000000003,34820,2021,M13,4.8
LAUMT453482000000003,34820,2020,M13,8.1
LAUMT453482000000003,34820,2019,M13,3.4
LAUMT453482000000003,34820,2018,M13,4.0
LAUMT453482000000003,34820,2017,M13,4.7
LAUMT453482000000003,34820,2016,M13,5.5
LAUMT453482000000003,34820,2015,M13,7.1
LAUMT453482000000003,34820,2024,M12,4.8
LAUMT063490000000003,34900,2024,M13,3.9
LAUMT063490000000003,34900,2023,M13,3.4
